Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
102,Carlos Delfino\delfica01,SG,25,TOR,82,1928,13.6,0.527,0.497,0.247,4,18.1,11,11.3,1.9,0.5,9.7,19,,1.7,2.3,4,0.1,,0,0.3,0.4,1.2
103,Luol Deng\denglu01,SF,22,CHI,63,2128,17,0.528,0.025,0.296,7,14.2,10.4,13.2,1.4,1.1,10.6,23.6,,2.4,1.9,4.4,0.098,,1.1,-1,0.1,1.1
104,Boris Diaw\diawbo01,PF,25,PHO,82,2308,12,0.516,0.063,0.2,5.2,12.7,9.3,19,1.3,1.1,18.1,16.6,,1.1,1.9,3,0.063,,-1,0.2,-0.8,0.7
105,Yakhouba Diawara\diawaya01,SG,25,DEN,54,542,8.1,0.518,0.493,0.231,4.7,7.6,6.2,9.3,0.7,0.4,9.8,12.8,,0.5,0.3,0.7,0.065,,-2.6,-1.1,-3.6,-0.2
106,Guillermo Díaz\diazgu01,SG,22,LAC,6,18,9.9,0.403,0.25,1.25,12.7,0,6.4,8.5,0,0,0,15.9,,0,0,0,0.033,,-0.2,-2.7,-2.9,0
107,Dan Dickau\dickada01,PG,29,LAC,67,1040,12.5,0.53,0.365,0.277,1.4,9.4,5.4,27.9,1.6,0.2,14.2,17.2,,0.9,0.6,1.5,0.071,,-1.4,-0.4,-1.7,0.1
108,Kaniel Dickens\dickeka01,PF,29,CLE,5,12,6.6,0.333,0,0,0,9.8,4.7,12.7,0,6.6,0,11.3,,0,0,0,0.023,,-4.5,1.7,-2.8,0
109,Travis Diener\dienetr01,PG,25,IND,66,1356,12.2,0.494,0.542,0.165,2,7.3,4.6,27.7,1.3,0.2,10.7,16.5,,1.7,0.8,2.5,0.088,,-0.2,-1.1,-1.4,0.2
110,Ike Diogu\dioguik01,PF,24,IND,30,305,17.2,0.543,0,0.351,13.3,17.1,15.2,5.7,1.1,0.7,11.4,24.8,,0.4,0.3,0.7,0.115,,-0.9,-2.3,-3.2,-0.1
111,DeSagana Diop\diopde01,C,26,TOT,79,1295,12.5,0.536,0,0.389,14.6,20.3,17.5,4.6,1.1,5.1,21.6,9.6,,1,2,3,0.113,,-1.7,1.1,-0.6,0.5
111,DeSagana Diop\diopde01,C,26,DAL,52,894,13.4,0.596,0,0.348,14.8,19.9,17.5,4.2,1.2,5.2,24.1,9.1,,1,1.5,2.6,0.137,,-1,1.7,0.7,0.6
111,DeSagana Diop\diopde01,C,26,NJN,27,401,10.4,0.435,0,0.462,14.1,21.1,17.6,5.3,0.8,4.9,17,10.8,,0,0.5,0.5,0.058,,-3.1,-0.3,-3.4,-0.1
112,Juan Dixon\dixonju01,PG,29,TOT,53,668,11.3,0.488,0.279,0.101,2.7,10.7,6.7,23.3,1.7,0.2,16.7,22.8,,-0.3,0.7,0.4,0.026,,-1.8,-0.5,-2.3,-0.1
112,Juan Dixon\dixonju01,PG,29,TOR,36,424,10.7,0.454,0.244,0.119,2.5,10.7,6.6,23.4,2.6,0.4,17.2,22.6,,-0.5,0.5,0,0.002,,-2.7,0.1,-2.6,-0.1
112,Juan Dixon\dixonju01,PG,29,DET,17,244,12.4,0.544,0.337,0.071,2.9,10.8,6.9,23.1,0,0,15.8,23.2,,0.1,0.2,0.3,0.068,,-0.1,-1.7,-1.8,0
113,Michael Doleac\doleami01,C,30,MIN,24,257,7.5,0.446,0,0.032,7,15.4,11.1,4.1,2,3.1,15.8,13.3,,-0.2,0.2,0,0.005,,-5.4,1.1,-4.4,-0.2
114,Keyon Dooling\doolike01,PG,27,ORL,72,1334,14.1,0.572,0.154,0.456,0.6,7.8,4.4,16,1.4,0.3,10.7,19.6,,2.4,1.2,3.7,0.132,,-0.9,0.3,-0.6,0.5
115,Quincy Douby\doubyqu01,PG,23,SAC,74,876,9.7,0.495,0.364,0.155,2.3,8.7,5.6,9.8,1.7,1.1,14.2,21.3,,-0.5,0.5,0,0,,-2.2,-1.2,-3.4,-0.3
116,Jared Dudley\dudleja01,PF,22,CHA,73,1384,13.6,0.528,0.118,0.339,10,13.8,11.9,9.3,2.1,0.5,11.1,14.9,,1.8,1.1,2.9,0.1,,-0.7,0,-0.7,0.4
117,Chris Duhon\duhonch01,PG,25,CHI,66,1490,11.1,0.508,0.451,0.233,1.4,7.6,4.4,26.5,1.7,0.1,15.8,13.4,,1.3,1,2.3,0.075,,-1.5,-0.2,-1.7,0.1
118,Tim Duncan*\duncati01,C,31,SAS,78,2651,24.4,0.546,0.003,0.393,10.7,28.3,19.6,15.7,1.1,4.3,11.4,28.2,,4.9,6.2,11.1,0.201,,3,2.2,5.2,4.8
119,Mike Dunleavy\dunlemi02,SG,27,IND,82,2953,17.3,0.605,0.348,0.361,2.1,13.7,7.8,16.1,1.4,0.8,12.8,21.8,,5.9,2.6,8.5,0.138,,1.9,-0.2,1.7,2.8
120,Ronald Dupree\duprero01,SF,27,TOT,5,21,15,0.515,0,0.667,5.2,36.2,20.8,6.5,2.4,0,0,8,,0,0,0.1,0.159,,0.9,3.4,4.3,0
120,Ronald Dupree\duprero01,SF,27,DET,1,3,0,,,,0,0,0,0,0,0,,0,,0,0,0,0.019,,-1,-1.5,-2.5,0
120,Ronald Dupree\duprero01,SF,27,SEA,4,18,17.5,0.515,0,0.667,6.1,42.3,24.2,7.6,2.8,0,0,9.3,,0,0,0.1,0.183,,1.2,4.2,5.4,0
121,Kevin Durant\duranke01,SG,19,SEA,80,2768,15.8,0.519,0.15,0.328,2.8,10.9,6.9,12,1.4,1.9,12.9,28.1,,0.4,1.9,2.3,0.04,,0.5,-0.7,-0.1,1.3
122,Monta Ellis\ellismo01,SG,22,GSW,81,3071,19,0.58,0.042,0.34,4.5,9.8,7,15.8,2,0.6,10.9,21.7,,7.1,1.8,9,0.14,,1.8,-0.3,1.6,2.8
123,Francisco Elson\elsonfr01,C,31,TOT,63,813,6.9,0.416,0.004,0.157,7.1,21,14.2,4.6,1,1.8,15.7,17,,-1.3,1.2,0,-0.001,,-6.3,0,-6.3,-0.9
123,Francisco Elson\elsonfr01,C,31,SAS,41,534,8.5,0.454,0,0.162,7.4,22.2,14.9,4.8,0.9,2,15.9,16.9,,-0.5,1,0.5,0.043,,-5.5,0.5,-4.9,-0.4
123,Francisco Elson\elsonfr01,C,31,SEA,22,279,3.8,0.352,0.011,0.148,6.7,18.7,12.7,4.2,1.1,1.5,15.4,17.2,,-0.7,0.2,-0.5,-0.085,,-7.9,-1,-8.9,-0.5
124,Melvin Ely\elyme01,C,29,NOH,52,621,9,0.491,0,0.322,5.1,22.6,13.6,5.4,0.6,2.3,17,18.5,,-0.5,0.8,0.3,0.022,,-5.1,-0.2,-5.2,-0.5
125,Maurice Evans\evansma01,SG,29,TOT,75,1720,13.9,0.571,0.383,0.152,6.4,8.1,7.3,7.5,1.4,0.4,6.4,16.5,,3.2,1.6,4.9,0.135,,1.2,-0.2,1,1.3
125,Maurice Evans\evansma01,SG,29,LAL,7,96,13.3,0.448,0.25,0.536,4.8,5.6,5.2,17.2,2.6,0.8,0,15.9,,0.2,0.1,0.3,0.14,,-0.2,2.2,2,0.1
125,Maurice Evans\evansma01,SG,29,ORL,68,1624,14,0.579,0.391,0.132,6.5,8.2,7.4,6.9,1.3,0.4,6.8,16.6,,3.1,1.5,4.6,0.135,,1.2,-0.4,0.9,1.2
126,Reggie Evans\evansre01,PF,27,PHI,81,1879,11,0.463,0.003,0.743,14,24.7,19.3,5,2.4,0.3,19,13.6,,-0.3,3,2.7,0.068,,-3,0,-3,-0.5
127,Jordan Farmar\farmajo01,PG,21,LAL,82,1690,15.4,0.563,0.487,0.124,2.7,9.1,6,20.5,2.3,0.2,14,20.2,,2.1,1.8,3.9,0.111,,1.3,0,1.3,1.4
128,Nick Fazekas\fazekni01,PF,22,TOT,26,269,19.6,0.584,0.024,0.268,14.5,23.7,19.1,7.5,1.6,3.1,12.4,18,,0.5,0.4,0.8,0.148,,0.9,-0.4,0.5,0.2
128,Nick Fazekas\fazekni01,PF,22,DAL,4,9,13.8,0.4,0,0,13.3,24.9,19.3,0,0,0,0,25.9,,0,0,0,0.021,,0,-4.6,-4.6,0
128,Nick Fazekas\fazekni01,PF,22,LAC,22,260,19.8,0.594,0.026,0.286,14.5,23.7,19.1,7.8,1.6,3.2,13,17.7,,0.5,0.3,0.8,0.153,,0.9,-0.2,0.7,0.2
129,Raymond Felton\feltora01,PG,23,CHA,79,2972,13.8,0.5,0.201,0.326,1.4,7.7,4.6,32.4,1.7,0.3,15.7,20.8,,2,1.4,3.4,0.054,,-0.6,-1.5,-2.1,-0.1
130,Kyrylo Fesenko\fesenky01,C,21,UTA,9,70,4,0.394,0,0.25,24.6,19,21.8,3.8,0,3.5,31.1,16.5,,-0.1,0.1,0,-0.031,,-8.9,-2.9,-11.9,-0.2
131,Michael Finley\finlemi01,SG,34,SAS,82,2204,11.4,0.519,0.469,0.105,1.5,12,6.8,8.6,0.7,0.3,6.6,18.5,,1.3,2.9,4.2,0.091,,-0.5,-0.1,-0.6,0.8
132,Derek Fisher\fishede01,PG,33,LAL,82,2249,13.8,0.556,0.355,0.242,1.2,6.9,4.2,15.9,1.9,0.1,9.5,18.6,,3.7,2,5.7,0.121,,-0.3,0,-0.4,0.9
133,T.J. Ford\fordtj01,PG,24,TOR,51,1199,20.3,0.533,0.097,0.239,2.3,7.7,4.9,44.4,2.4,0,15,26.8,,2.1,1.1,3.3,0.13,,2.8,-0.3,2.5,1.4
134,Jeff Foster\fosteje01,C,31,IND,77,1884,15.7,0.568,0.008,0.389,14.9,23.8,19.3,10.1,1.5,1.3,12.4,11.5,,4,2.4,6.5,0.165,,0.3,0.2,0.5,1.2
135,Randy Foye\foyera01,PG,24,MIN,39,1259,12.7,0.52,0.32,0.141,1.2,10.9,5.9,20.9,1.5,0.2,13.9,20.4,,0.7,0.4,1.1,0.042,,-0.6,-1.6,-2.2,-0.1
136,Adonal Foyle\foylead01,C,32,ORL,82,774,9.9,0.464,0,0.222,11,19.6,15.5,3.4,1.1,4.2,16,11.8,,0,1.3,1.3,0.08,,-3.1,1.2,-1.9,0
137,Richie Frahm\frahmri01,SG,30,LAC,10,163,5.5,0.428,0.463,0.037,2.8,7.1,5,8.3,0.6,0,9.9,17.2,,-0.2,0,-0.2,-0.054,,-3.6,-1.5,-5.1,-0.1
138,Steve Francis\francst01,PG,30,HOU,10,199,9.1,0.41,0.298,0.404,4.6,8.4,6.5,22.7,2.4,1.8,17.3,18.6,,-0.2,0.3,0.2,0.039,,-4,2,-2,0
139,Channing Frye\fryech01,C,24,POR,78,1342,14.8,0.529,0.022,0.241,9.4,21.6,15.5,7.4,1.2,1.6,9.9,19.6,,1.6,1.6,3.2,0.114,,-1.9,0.1,-1.8,0.1
140,Dan Gadzuric\gadzuda01,C,29,MIL,51,534,10.7,0.443,0.006,0.409,14.2,17.7,15.9,3.2,2,3.5,15.8,18.2,,-0.4,0.4,0.1,0.006,,-4.8,-1.3,-6.1,-0.6
141,Jorge Garbajosa\garbajo01,PF,30,TOR,7,74,10.4,0.44,0.64,0,3.2,20.9,12,5.9,2.2,0,3.8,16.6,,0,0.1,0.1,0.047,,-0.3,-0.2,-0.5,0
142,Francisco García\garcifr01,SF,26,SAC,79,2096,15.1,0.576,0.384,0.277,3,11.7,7.4,10.2,2.3,1.8,13.2,20.7,,2.4,1.8,4.2,0.097,,0.7,0.1,0.8,1.5
143,Thomas Gardner\gardnth01,SG,22,CHI,4,45,4.4,0.44,0.522,0.087,7.3,2.6,5,4,0,0,14.3,27.4,,-0.1,0,-0.1,-0.128,,-3.5,-3.7,-7.2,-0.1
144,Kevin Garnett*\garneke01,PF,31,BOS,71,2328,25.3,0.588,0.011,0.339,7.3,25.1,16.8,19.9,2.3,3.1,10.8,25.5,,6.6,6.2,12.9,0.265,,4.7,3.5,8.2,6
145,Pat Garrity\garripa01,PF,31,ORL,31,284,3.2,0.401,0.463,0.063,3.8,13.6,8.9,6.8,1.1,0.3,17.1,16,,-0.5,0.3,-0.2,-0.038,,-6.5,-0.2,-6.6,-0.3
146,Pau Gasol\gasolpa01,C,27,TOT,66,2351,21.6,0.594,0.018,0.407,7.4,18.7,13.1,15.2,0.6,3,10.6,22.1,,6.4,2.1,8.4,0.172,,3.3,0.1,3.4,3.2
146,Pau Gasol\gasolpa01,C,27,MEM,39,1433,20.1,0.566,0.027,0.386,7.3,19.6,13.4,14,0.6,2.8,10.9,22.7,,3,0.9,3.9,0.129,,2.4,-0.3,2.1,1.5
146,Pau Gasol\gasolpa01,C,27,LAL,27,918,24,0.639,0.003,0.441,7.7,17.4,12.8,17,0.8,3.3,10,21.2,,3.4,1.2,4.6,0.239,,4.7,0.8,5.5,1.7
147,Rudy Gay\gayru01,SF,21,MEM,81,3000,17.4,0.546,0.286,0.233,5.2,13.5,9.3,9.3,1.9,1.9,11.3,25,,2.9,2.1,5,0.08,,1.5,-0.6,0.8,2.1
148,Mickaël Gelabale\gelabmi01,SG,24,SEA,39,465,10.5,0.509,0.236,0.115,3.8,9.8,6.8,11.1,1.1,1.4,14.1,17.9,,0,0.2,0.2,0.021,,-2,-1,-3.1,-0.1
149,Devean George\georgde01,SF,30,DAL,53,821,7,0.437,0.329,0.164,4.1,14.9,9.6,6.3,1.2,1.2,9.8,14,,-0.3,1,0.7,0.039,,-3.4,0.6,-2.8,-0.2
150,Daniel Gibson\gibsoda01,PG,21,CLE,58,1765,11.7,0.592,0.576,0.226,1.9,6.9,4.3,13.1,1.4,0.6,12.9,15.1,,2.7,1.4,4.1,0.111,,-0.4,0,-0.4,0.7
151,Eddie Gill\gilled01,PG,29,TOT,14,154,10.9,0.543,0.484,0.29,0.8,15.8,8.3,22.1,2.4,1,20.5,13,,0.1,0.2,0.2,0.077,,-2.8,2.1,-0.6,0.1
151,Eddie Gill\gilled01,PG,29,NJN,13,149,11.9,0.576,0.483,0.31,0.8,16.4,8.6,22,2.5,1,19.5,12.6,,0.1,0.2,0.3,0.101,,-2.2,2.6,0.4,0.1
151,Eddie Gill\gilled01,PG,29,SEA,1,5,-18.9,0,0.5,0,0,0,0,25.4,0,0,33.3,26,,-0.1,0,-0.1,-0.634,,-20.9,-11.2,-32,0
152,Manu Ginóbili\ginobma01,SG,30,SAS,74,2299,24.3,0.612,0.395,0.449,3.3,14.7,9.1,26.4,2.6,1.1,14.5,28.7,,6.6,4.5,11.1,0.232,,5.6,2.7,8.3,6
153,Gordan Giriček\giricgo01,SG,30,TOT,56,831,9.8,0.518,0.328,0.086,2.4,10.8,6.7,11,1.5,0.4,14.2,19.7,,-0.1,0.6,0.5,0.029,,-2.4,-0.8,-3.2,-0.3
153,Gordan Giriček\giricgo01,SG,30,UTA,22,279,7,0.464,0.333,0.01,2.7,10.9,6.8,8.4,2.4,0.3,17,19.8,,-0.4,0.3,-0.1,-0.022,,-3.7,-0.1,-3.8,-0.1
153,Gordan Giriček\giricgo01,SG,30,PHI,12,110,6.7,0.416,0.366,0.195,1.1,14.2,7.6,15.3,1.4,0.7,15.2,21.5,,-0.2,0.1,-0.1,-0.028,,-4.1,-1,-5.1,-0.1
153,Gordan Giriček\giricgo01,SG,30,PHO,22,442,12.3,0.58,0.314,0.107,2.5,9.9,6.5,11.7,0.9,0.3,12.1,19.2,,0.5,0.2,0.7,0.076,,-1.1,-1.3,-2.3,0
154,Ryan Gomes\gomesry01,PF,25,MIN,82,2434,15.7,0.539,0.209,0.267,6.1,16.8,11.3,9.6,1.4,0.3,9.1,19.5,,3.6,1.2,4.8,0.096,,1,-1.1,-0.1,1.1
155,Drew Gooden\goodedr01,PF,26,TOT,69,2122,13.8,0.495,0.008,0.291,9.1,23,15.8,6.5,1.2,2,12.8,20.3,,0.5,2.8,3.3,0.074,,-2.1,-0.7,-2.8,-0.4
155,Drew Gooden\goodedr01,PF,26,CLE,51,1564,12.5,0.487,0.006,0.289,8.3,23,15.4,5.4,1.2,1.5,13.4,19.7,,-0.1,2.1,2,0.06,,-2.7,-0.7,-3.5,-0.6
155,Drew Gooden\goodedr01,PF,26,CHI,18,558,17.4,0.514,0.014,0.295,11.3,22.8,16.9,9.7,1.2,3.2,11.2,21.9,,0.6,0.8,1.3,0.114,,-0.4,-0.5,-0.9,0.1
156,Ben Gordon\gordobe01,SG,24,CHI,72,2291,16.4,0.558,0.324,0.274,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26,,3.6,1.4,5.1,0.106,,2.1,-1.2,0.9,1.7
157,Marcin Gortat\gortama01,C,23,ORL,6,41,19.8,0.491,0,0.176,23.5,21.6,22.5,8.4,1.3,1.8,9.8,22.7,,0.1,0.1,0.1,0.158,,-1.3,-2.2,-3.4,0
158,Joey Graham\grahajo01,SF,25,TOR,38,331,10.3,0.52,0.027,0.398,6.4,17.7,12,7,0.5,0,14.8,22.2,,0,0.3,0.3,0.04,,-4.3,-2.2,-6.5,-0.4
159,Stephen Graham\grahast01,SF,25,IND,22,128,21.9,0.669,0.241,0.276,3.3,15.6,9.3,13.5,1.5,0.6,13.3,25.4,,0.3,0.1,0.4,0.167,,4.2,0,4.2,0.2
160,Danny Granger\grangda01,SF,24,IND,80,2876,16.7,0.571,0.351,0.314,3.4,15.2,9.2,9.6,1.6,2.2,11.1,23.2,,4.1,3.2,7.3,0.122,,1.3,0.1,1.4,2.5
161,Aaron Gray\grayaa01,C,23,CHI,61,613,13.9,0.529,0.005,0.485,12.5,18.7,15.5,11.4,1.8,2,18.7,22,,0.1,0.8,0.8,0.066,,-3.6,0,-3.5,-0.2
162,Gerald Green\greenge01,SF,22,TOT,30,362,8.7,0.453,0.258,0.272,4.1,16.9,10.2,12.5,1.2,0.9,15.9,25.1,,-0.5,0.2,-0.4,-0.048,,-3.2,-1.2,-4.3,-0.2
162,Gerald Green\greenge01,SF,22,MIN,29,358,7.9,0.443,0.264,0.277,3.5,17,10,12.6,1.2,0.9,16.2,24.9,,-0.6,0.2,-0.4,-0.058,,-3.6,-1.3,-4.8,-0.3
162,Gerald Green\greenge01,SF,22,HOU,1,4,76.3,1,0,0,57.3,0,28.2,0,0,0,0,34.3,,0.1,0,0.1,0.826,,32.7,8.2,40.9,0
163,Jeff Green\greenje02,SF,21,SEA,80,2253,9.8,0.491,0.101,0.318,4.9,13.4,9.2,8.2,1,1.6,15.6,19.4,,-1.3,1.5,0.2,0.003,,-3.4,-0.6,-4.1,-1.2
164,Taurean Green\greenta01,SG-PG,21,TOT,17,74,7,0.446,0.44,0.48,0,14.9,7.6,22.3,1.4,0,22.9,24.3,,-0.2,0.1,-0.1,-0.066,,-5.3,-2.2,-7.5,-0.1
164,Taurean Green\greenta01,PG,21,POR,8,44,5.8,0.435,0.5,0.5,0,10.7,5.4,28.1,1.2,0,26.4,28.5,,-0.1,0,-0.1,-0.125,,-5,-2.8,-7.8,-0.1
164,Taurean Green\greenta01,SG,21,DEN,9,30,8.8,0.465,0.333,0.444,0,21.2,10.8,13.6,1.6,0,15.7,18.1,,0,0,0,0.02,,-5.6,-1.4,-7.1,0
165,Willie Green\greenwi01,SG,26,PHI,74,1970,12.8,0.492,0.206,0.17,1.9,9.1,5.5,13.2,1.5,0.9,10.4,23.9,,0.4,1.6,2.1,0.05,,-0.9,-0.8,-1.6,0.2
166,Orien Greene\greenor01,SG,25,SAC,7,61,-3.3,0.273,0.091,0,0,11.4,5.8,6.8,2.5,1.3,38.9,13.2,,-0.3,0.1,-0.2,-0.18,,-10.9,-0.1,-10.9,-0.1
167,Adrian Griffin\griffad01,SG-SF,33,TOT,35,307,8.7,0.406,0,0.118,10,11.4,10.7,13.4,2.8,0.5,20.8,14.5,,-0.3,0.3,0,0.001,,-4.1,1.1,-3,-0.1
167,Adrian Griffin\griffad01,SG,33,CHI,22,222,8.5,0.404,0,0.117,9.3,9.5,9.4,15.3,2.8,0.4,20.2,15.8,,-0.3,0.2,0,-0.009,,-4.3,0.4,-3.8,-0.1
167,Adrian Griffin\griffad01,SF,33,SEA,13,85,9.3,0.415,0,0.125,11.6,16.6,14.1,8.2,2.9,0.8,22.9,11.1,,-0.1,0.1,0,0.027,,-3.8,2.8,-1,0
168,Richard Hamilton\hamilri01,SG,29,DET,72,2424,18.2,0.552,0.137,0.215,3.7,7.9,5.8,22.3,1.7,0.3,10.5,24.5,,4.8,2.9,7.7,0.152,,2.3,0.1,2.3,2.6
169,Anfernee Hardaway\hardaan01,SF,36,MIA,16,325,9,0.469,0.317,0.15,1.1,12,6.5,16.8,3.1,0.2,16.9,11.2,,-0.1,0.3,0.2,0.036,,-3.4,2.3,-1.1,0.1
170,Matt Harpring\harprma01,SF,31,UTA,76,1374,14.1,0.551,0.021,0.432,8.6,12.7,10.7,9,1.7,0.8,14.4,21.5,,1.4,1.4,2.8,0.096,,-1,-0.9,-1.9,0
171,Al Harrington\harrial01,C,27,GSW,81,2190,15.6,0.547,0.442,0.206,5,16.9,10.7,8.9,1.6,0.5,8.2,21.1,,3.7,1.7,5.4,0.118,,1,-0.8,0.2,1.2
172,Othella Harrington\harriot01,C,34,CHA,22,166,5.8,0.469,0,0.381,7.6,21.6,14.5,3.8,0.3,1.8,18.3,16.6,,-0.2,0.1,0,-0.01,,-7.6,-1.6,-9.2,-0.3
173,Devin Harris\harride01,PG,24,TOT,64,2022,17.5,0.573,0.241,0.434,1.6,8.2,5,31.1,2.4,0.4,16.3,22.6,,3.6,1.9,5.6,0.132,,1.2,-0.2,1,1.5
173,Devin Harris\harride01,PG,24,DAL,39,1184,18,0.592,0.181,0.506,1.7,7,4.4,28.6,2.5,0.1,16.4,22.3,,2.6,1.3,3.9,0.158,,1.2,0.2,1.4,1
173,Devin Harris\harride01,PG,24,NJN,25,838,16.7,0.548,0.317,0.343,1.5,9.8,5.7,34.7,2.1,0.7,16.2,23,,1.1,0.6,1.7,0.096,,1.2,-0.9,0.3,0.5
174,Mike Harris\harrimi01,PF,24,HOU,17,159,17.1,0.519,0.037,0.241,17.3,21,19.2,3.2,2,1.4,13.1,19.7,,0.1,0.3,0.5,0.143,,-0.1,0.5,0.3,0.1
175,David Harrison\harrida01,C,25,IND,55,702,8.6,0.539,0,0.565,6.5,11.9,9.1,3,1.4,6.3,21.5,16.7,,-0.5,0.9,0.4,0.03,,-7.3,1.4,-5.9,-0.7
176,Jason Hart\hartja01,PG,29,UTA,57,606,8,0.413,0.172,0.25,1,10,5.5,19.3,2.5,0.4,12.3,16.8,,-0.2,0.7,0.4,0.033,,-4.1,0.8,-3.3,-0.2
177,Udonis Haslem\hasleud01,PF,27,MIA,49,1805,12.7,0.517,0,0.28,7,22.7,14.7,6.5,1.1,0.8,10.5,16.7,,1,1.5,2.5,0.067,,-1.8,-0.9,-2.7,-0.3
178,Trenton Hassell\hassetr01,SG,28,TOT,63,773,4.2,0.441,0.067,0.074,3,9.3,6.2,7.9,0.9,0.3,13.6,9.7,,-0.2,0.5,0.2,0.015,,-5,-0.2,-5.1,-0.6
178,Trenton Hassell\hassetr01,SG,28,DAL,37,463,4.7,0.47,0.05,0.025,2.8,8,5.5,8.2,1,0.2,14.8,9.6,,-0.1,0.4,0.3,0.031,,-4.7,0.4,-4.3,-0.3
178,Trenton Hassell\hassetr01,SG,28,NJN,26,310,3.5,0.402,0.091,0.145,3.4,11.2,7.3,7.4,0.7,0.5,12,9.8,,-0.2,0.1,-0.1,-0.009,,-5.4,-1,-6.4,-0.3
179,Spencer Hawes\hawessp01,C,19,SAC,71,931,11.6,0.486,0.066,0.182,8.8,20.1,14.6,7.7,0.8,3.3,14,19.2,,-0.2,0.8,0.6,0.033,,-3.2,-0.9,-4.1,-0.5
180,Chuck Hayes\hayesch01,PF,24,HOU,79,1575,11.2,0.512,0.014,0.109,9.6,20.8,15.3,8.4,2.9,2,21.1,8.5,,0.8,3.7,4.4,0.136,,-3.2,4.1,0.8,1.1
181,Jarvis Hayes\hayesja01,SF,26,DET,82,1287,13,0.52,0.385,0.119,3.2,13.3,8.3,8.1,2,0.4,8.1,21.1,,1,1.9,2.9,0.108,,-1,0.4,-0.6,0.5
182,Brendan Haywood\haywobr01,C,28,WAS,80,2228,18.3,0.582,0,0.491,14,16.4,15.2,5.2,0.7,5,12.9,17.3,,4.9,1.9,6.8,0.146,,0.6,-0.8,-0.2,1
183,Luther Head\headlu01,SG,25,HOU,73,1379,13.6,0.543,0.472,0.17,1.5,9.4,5.5,16.4,1.7,0.5,12,19.3,,1.5,2,3.5,0.121,,-0.1,0.9,0.8,1
184,Walter Herrmann\herrmwa01,PF,28,TOT,45,373,13.2,0.494,0.444,0.174,6.9,16.1,11.5,8,1,0.2,7.2,20.8,,0.3,0.4,0.7,0.086,,0.7,-1,-0.3,0.2
184,Walter Herrmann\herrmwa01,PF,28,CHA,17,174,12.1,0.49,0.4,0.154,6.6,17.3,11.9,3.8,1.2,0,5.4,19.3,,0.1,0.1,0.2,0.061,,0.2,-1.2,-1,0
184,Walter Herrmann\herrmwa01,PF,28,DET,28,199,14,0.496,0.481,0.19,7.2,15.1,11.1,11.6,0.8,0.4,8.5,22.2,,0.2,0.2,0.4,0.108,,1.2,-0.9,0.3,0.1
185,Nenê\hilarne01,PF,25,DEN,16,266,11.1,0.459,0.014,0.69,12.4,22.8,17.7,7.8,1.6,3.7,18.5,18.1,,-0.1,0.4,0.3,0.052,,-4.6,0.4,-4.2,-0.1
186,Grant Hill*\hillgr01,SF,35,PHO,70,2222,15.7,0.576,0.146,0.275,4.1,13.1,9,13.1,1.5,1.6,10.7,18,,3.8,2.1,5.9,0.127,,0.9,0.5,1.4,1.9
187,Kirk Hinrich\hinriki01,PG,27,CHI,75,2380,13.1,0.501,0.301,0.178,1.3,10.6,5.8,30.9,1.9,0.6,15.4,18.9,,1.5,2.1,3.6,0.072,,-0.9,0.2,-0.8,0.7
188,Ryan Hollins\holliry01,PF,23,CHA,60,532,11.4,0.565,0,0.872,11.4,11.7,11.6,4,1,4.3,16.1,13.3,,0.6,0.4,1.1,0.096,,-3.9,0.1,-3.8,-0.2
189,Al Horford\horfoal01,C,21,ATL,81,2540,14.7,0.539,0.007,0.317,11.4,24.5,18,7.9,1.2,2.2,15.3,16,,2.4,3,5.5,0.103,,-1.2,-0.3,-1.6,0.3
190,Robert Horry\horryro01,PF,37,SAS,45,583,9.6,0.426,0.588,0.235,7.2,14.8,11,11.9,1.9,2.5,14.3,12.6,,-0.1,1.1,1.1,0.088,,-2.2,2.7,0.4,0.4
191,Eddie House\houseed01,PG,29,BOS,78,1480,13,0.534,0.561,0.068,1.6,11.2,6.7,16.9,2.1,0.6,12.2,19.6,,1.1,2.8,3.9,0.127,,0.4,1.4,1.8,1.4
192,Dwight Howard\howardw01,C,22,ORL,82,3088,22.9,0.619,0.004,0.921,10.9,31.6,21.7,6.1,1.2,4.2,16.1,24.2,,6.4,6.4,12.9,0.2,,1.6,1.2,2.8,3.7
193,Josh Howard\howarjo01,SF,27,DAL,76,2757,18.3,0.534,0.168,0.308,5.2,16.7,11.2,10.6,1.1,0.9,7.5,25.9,,4.8,3.2,8,0.14,,1.8,-0.6,1.2,2.2
194,Juwan Howard\howarju01,PF,34,DAL,50,353,4.1,0.406,0,0.219,7.1,19,13.3,6.9,0.8,0.4,19.5,11.5,,-0.3,0.4,0.1,0.016,,-6.2,0,-6.2,-0.4
195,Troy Hudson\hudsotr01,PG,31,GSW,9,93,5.2,0.416,0.387,0.194,0,8.4,4,12.7,1.6,0,17.2,18.4,,-0.2,0,-0.1,-0.062,,-4.6,-1.7,-6.3,-0.1
