Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
216,Gerard King\kingge02,SF,27,WAS,62,1060,13.4,0.534,0,0.238,9,18.2,13.6,7.4,1.7,1,11.8,14.5,,1.4,0.9,2.3,0.103,,-0.8,-0.1,-0.9,0.3
217,Kerry Kittles\kittlke01,SG,25,NJN,62,1896,16.1,0.535,0.344,0.182,2.6,10.9,6.6,12.7,2.2,0.7,6.9,19,,3.5,1.2,4.7,0.119,,1.7,0,1.6,1.7
218,Joe Kleine\kleinjo01,C,38,POR,7,31,6.8,0.446,0,0.273,0,21.6,11.4,10.2,1.7,0,14,21.3,,0,0.1,0,0.04,,-6.5,1,-5.4,0
219,Brevin Knight\knighbr01,PG,24,CLE,65,1754,15.3,0.471,0.018,0.33,2.4,10,6.1,42.2,3.1,0.9,19.7,19.7,,0.8,2,2.8,0.077,,-0.4,0.6,0.2,1
220,Travis Knight\knightr01,C,25,LAL,63,410,9.5,0.418,0,0.237,12.2,21.4,16.9,8.3,0.8,3.9,16.6,16.7,,-0.2,0.8,0.6,0.074,,-6,0.7,-5.3,-0.3
221,Toni Kukoč\kukocto01,SF,31,TOT,56,1784,16.9,0.491,0.231,0.364,4.7,12.8,8.7,27.9,2.3,1.2,14.7,24.9,,1.1,2.2,3.4,0.091,,1.9,0.5,2.4,2
221,Toni Kukoč\kukocto01,SF,31,CHI,24,868,17.5,0.473,0.201,0.399,4.9,12.8,8.8,29.9,2.7,1.6,14.1,28,,0.2,1,1.2,0.067,,1.8,0.2,2,0.9
221,Toni Kukoč\kukocto01,SF,31,PHI,32,916,16.4,0.512,0.265,0.324,4.5,12.9,8.6,26,1.9,0.7,15.5,22,,0.9,1.2,2.2,0.113,,2,0.8,2.8,1.1
222,Christian Laettner\laettch01,C,30,DET,82,2443,14.8,0.539,0.03,0.365,8.3,17.9,13.1,12.4,1.7,1.3,16.7,20.1,,2.7,2.4,5.1,0.1,,-0.8,0,-0.8,0.7
223,Raef LaFrentz\lafrera01,C,23,DEN,81,2435,16.3,0.512,0.208,0.268,7.5,21.2,14.3,6.5,0.9,5,8.9,19.3,,2.9,3,5.9,0.116,,-0.2,0.4,0.2,1.4
224,Andrew Lang\langan01,C,33,NYK,19,244,10.3,0.44,0,0.109,8,20.7,14.6,2,1.8,1.9,6.9,14,,0,0.4,0.4,0.086,,-2.8,1.5,-1.3,0
225,Antonio Lang\langan02,SF,27,TOT,10,38,5.7,0.366,0,0.833,0,15.2,7.4,8,5.5,1.9,19.6,11.9,,-0.1,0.1,0,0.014,,-8.9,3.4,-5.5,0
225,Antonio Lang\langan02,SF,27,TOR,7,32,2.1,0.222,0,0.8,0,18.1,8.7,4.1,6.5,2.2,22.8,12.1,,-0.1,0.1,0,-0.059,,-12.1,3.4,-8.7,-0.1
225,Antonio Lang\langan02,SF,27,PHI,3,6,25.2,1.042,0,1,0,0,0,28.3,0,0,0,10.5,,0,0,0.1,0.405,,8,3.4,11.3,0
226,Trajan Langdon\langdtr01,SG,23,CLE,10,145,10.9,0.546,0.475,0.275,3,8.6,5.8,11.7,1.7,0,11.8,15.2,,0.2,0.1,0.3,0.098,,-1,0.3,-0.7,0
227,Rusty LaRue\larueru01,PG,26,CHI,4,129,7.4,0.401,0.326,0.163,0.9,8.3,4.5,16.1,2.9,0,13.2,18.8,,-0.2,0.1,-0.1,-0.025,,-5.6,-0.3,-5.9,-0.1
228,Tim Legler\legleti01,SG,33,GSW,23,284,7.2,0.448,0.269,0.231,1.4,7.5,4.3,12.8,0.7,0.2,6.5,13.6,,0.2,0,0.1,0.023,,-3.7,-1.4,-5.2,-0.2
229,Voshon Lenard\lenarvo01,SG,26,MIA,53,1434,13.9,0.518,0.407,0.189,3.1,8.9,6.2,16.1,1.5,0.8,11.7,22.3,,1.5,1.5,3,0.1,,0.5,-0.4,0.1,0.8
230,Quincy Lewis\lewisqu01,SG,22,UTA,74,896,6.6,0.441,0.211,0.174,6.4,8.9,7.7,7.1,1.4,1.3,12.5,18.9,,-0.5,0.9,0.3,0.018,,-4.5,-0.9,-5.5,-0.8
231,Rashard Lewis\lewisra02,SF,20,SEA,82,1575,16.5,0.543,0.212,0.217,8.7,14.7,11.7,7.3,2,1.6,11.2,19.6,,2.4,1.7,4.1,0.125,,0.7,0,0.6,1
232,Randy Livingston\livinra01,PG,24,PHO,79,1081,11.4,0.476,0.147,0.166,2.6,10.6,6.7,24.7,2.3,0.9,18.7,20.1,,-0.2,1.7,1.5,0.065,,-2.8,1,-1.8,0.1
233,Grant Long\longgr01,PF,33,VAN,42,920,11.7,0.512,0.024,0.425,11.1,19.4,15.2,7.2,2.6,0.8,19.8,12.2,,0.6,0.8,1.4,0.073,,-1.9,0.3,-1.7,0.1
234,Luc Longley\longllu01,C,31,PHO,72,1417,8.8,0.512,0,0.243,8,17.2,12.7,8.4,0.8,2.1,23.5,18,,-0.9,2.2,1.3,0.044,,-5,0.4,-4.6,-0.9
235,Felipe López\lopezfe01,SG,25,VAN,65,781,11.9,0.473,0.069,0.418,9,10,9.5,9.6,2.2,1.6,14.6,21.1,,0,0.4,0.4,0.023,,-1.8,-0.9,-2.7,-0.1
236,Tyronn Lue\luety01,PG,22,LAL,8,146,10.5,0.564,0.205,0.205,1.5,7.2,4.4,17.6,1.1,0,17.5,15.5,,0.2,0.2,0.3,0.103,,-2.3,0.3,-2,0
237,George Lynch\lynchge01,SF,29,PHI,75,2416,13.7,0.498,0.056,0.284,9.7,17,13.3,8.9,2.6,1.2,14.2,15.3,,1.6,4.2,5.8,0.116,,-0.6,1.6,1,1.8
238,Todd MacCulloch\maccuto01,C,24,PHI,56,528,16.1,0.557,0,0.335,9.9,20.8,15.3,4.2,1.1,5.1,12.3,17.5,,0.7,1,1.7,0.15,,-1.6,1.6,0,0.3
239,Sam Mack\macksa01,SF,29,GSW,23,333,8,0.436,0.525,0.164,2.1,10.8,6.2,11.1,2.7,0.2,12.7,18.9,,-0.2,0.2,0,0.002,,-3.9,-0.5,-4.4,-0.2
240,Don MacLean\macledo01,PF,30,PHO,16,143,4.6,0.407,0.122,0.122,4.8,13,9,8.5,0.7,0.5,13.4,18.4,,-0.2,0.2,0,-0.004,,-6.6,-1.1,-7.6,-0.2
241,Corey Maggette\maggeco01,SF,20,ORL,77,1370,14.1,0.553,0.023,0.557,9.8,14.3,12,7,0.9,1.3,19.1,22.1,,1.2,1.4,2.6,0.091,,-1.5,-1,-2.5,-0.2
242,Dan Majerle\majerda01,SG,34,MIA,69,2308,11.4,0.559,0.72,0.164,1.4,14.6,8.3,13.2,2.1,0.5,12.1,10.4,,2.8,3.3,6.1,0.126,,-0.2,2.1,1.9,2.3
243,Karl Malone*\malonka01,PF,36,UTA,82,2947,27.1,0.582,0.005,0.501,7.1,24.7,16.1,20.9,1.4,1.9,11.4,31.9,,10.7,4.5,15.3,0.249,,6.4,1.1,7.5,7.1
244,Matt Maloney\malonma01,PG,28,CHI,51,1175,9.4,0.484,0.547,0.142,1,5.5,3.2,21.3,1.5,0.2,15.7,15.6,,0.2,0.5,0.7,0.028,,-1.4,-1.5,-2.9,-0.2
245,Danny Manning\mannida01,PF,33,MIL,72,1217,10.1,0.46,0.012,0.153,4.8,15.1,10,8.9,2.6,1.8,13.2,15.2,,-0.1,1.1,1,0.039,,-3.3,0.7,-2.6,-0.2
246,Stephon Marbury\marbust01,PG,22,NJN,74,2881,20.7,0.528,0.177,0.407,2.3,7.2,4.6,39,2,0.4,14.8,28.2,,6.1,1.2,7.4,0.123,,3.8,-1.3,2.4,3.2
247,Shawn Marion\mariosh01,SF,21,PHO,51,1260,17.1,0.511,0.047,0.18,9.5,19.7,14.7,9.1,1.5,3,9.1,19.6,,1.7,2.4,4.1,0.158,,0.3,0.9,1.3,1
248,Sean Marks\marksse01,PF,24,TOR,5,12,9.7,0.515,0.167,0.667,0,19.3,9.3,0,4.3,5.9,27.9,39.7,,0,0,0,-0.094,,-10.6,1.2,-9.4,0
249,Donny Marshall\marshdo02,SF,27,CLE,6,39,0.2,0.403,0.273,0.545,0,2.9,1.4,0,2.6,0,18,18.6,,-0.1,0,-0.1,-0.087,,-9.2,-0.6,-9.8,-0.1
250,Donyell Marshall\marshdo01,PF,26,GSW,64,2071,17.1,0.478,0.164,0.304,9,24.2,16.2,13.5,1.7,2.3,11.4,21.9,,1.9,1.9,3.8,0.088,,1.2,-0.5,0.7,1.4
251,Darrick Martin\martida01,PG,28,SAC,71,893,11.9,0.5,0.354,0.34,0.8,4.3,2.6,20.1,1.5,0.1,13.4,21.7,,0.7,0.6,1.3,0.067,,-1.9,-1.1,-3,-0.2
252,Jamal Mashburn\mashbja01,SF,27,MIA,76,2828,15.4,0.526,0.24,0.206,2.8,12.4,7.8,18.6,1.5,0.4,12.5,23.8,,3.1,3.2,6.4,0.109,,0.9,-0.4,0.5,1.8
253,Anthony Mason\masonan01,SF,33,CHH,82,3133,14.4,0.56,0.002,0.637,5.3,19.4,12.5,18.3,1.2,0.6,15.9,14.4,,4.9,3.9,8.9,0.136,,0.1,0.7,0.8,2.2
254,Tony Massenburg\masseto01,PF,32,HOU,10,109,13.8,0.534,0,0.444,7.4,20.1,13.9,4.5,0.9,3,17.3,21,,0.1,0.1,0.2,0.073,,-1.8,-0.3,-2,0
255,Vernon Maxwell\maxweve01,SG,34,SEA,47,989,12.6,0.462,0.455,0.302,1.6,7.2,4.4,12.3,2,0.6,8.7,27.1,,0.1,0.7,0.8,0.036,,-0.9,-1.3,-2.2,0
256,Walter McCarty\mccarwa01,PF,25,BOS,61,879,7.2,0.451,0.478,0.235,4.1,10.5,7.1,11.6,1.4,1.9,20.9,15.8,,-0.7,0.6,-0.2,-0.009,,-2.5,-1,-3.5,-0.3
257,George McCloud\mccloge01,SF,32,DEN,78,2118,13.2,0.548,0.444,0.284,3.7,11,7.3,18,1.1,0.8,15.7,17.5,,2.7,1,3.8,0.086,,0.5,-0.7,-0.2,1
258,Jelani McCoy\mccoyje01,C,22,SEA,58,746,13.2,0.574,0,0.514,7.8,18.6,13.1,5,1,4.3,17.2,15.5,,0.6,0.9,1.5,0.099,,-3.2,0.7,-2.5,-0.1
259,Antonio McDyess\mcdyean01,PF,25,DEN,81,2698,19.6,0.539,0.002,0.426,9.4,18.4,13.8,10.9,1.3,3.5,13.8,26.9,,3.3,2.9,6.2,0.11,,0.9,-0.1,0.7,1.9
260,Tracy McGrady*\mcgratr01,SF,20,TOR,79,2462,20,0.509,0.064,0.385,8.3,14.7,11.4,18.8,1.9,4.3,11.8,24.3,,3.7,2.9,6.6,0.129,,2.6,0.9,3.5,3.4
261,Jim McIlvaine\mcilvji01,C,27,NJN,66,1048,10,0.439,0,0.364,10.9,13.6,12.2,5,1.3,7.7,17.5,9.2,,0.3,1.2,1.5,0.068,,-4.5,2.4,-2.1,0
262,Jeff McInnis\mcinnje01,PG,25,LAC,25,597,11.8,0.465,0.113,0.091,3.3,10.4,6.7,25,1.3,0.2,12.2,16.4,,0.4,0,0.3,0.027,,-2.2,-2.4,-4.6,-0.4
263,Derrick McKey\mckeyde01,SF,33,IND,32,634,11.2,0.524,0.213,0.519,5.3,18.1,11.9,7.8,2.4,1.4,12.5,10.9,,0.7,0.9,1.6,0.123,,-1.4,2.3,0.8,0.5
264,Aaron McKie\mckieaa01,SG,27,PHI,82,1952,13.2,0.497,0.204,0.246,2.6,11.4,7,19.5,2.9,0.7,14.7,17.3,,1.3,3,4.3,0.105,,-1.1,2.2,1.2,1.5
265,Roshown McLeod\mcleoro01,SF,24,ATL,44,860,9.1,0.438,0.039,0.211,5.2,12.4,8.8,10,1,0.4,14,21.7,,-0.7,0.2,-0.4,-0.025,,-3.5,-1.9,-5.3,-0.7
266,Ron Mercer\mercero01,SG,23,TOT,68,2377,12.7,0.479,0.044,0.25,2.9,8.6,5.7,11.3,1.6,0.7,11.2,24.4,,0.2,1.6,1.8,0.036,,-1.8,-1.3,-3.1,-0.6
266,Ron Mercer\mercero01,SG,23,DEN,37,1408,13.4,0.5,0.064,0.247,2.2,9.6,5.9,12.8,1.2,0.7,11.4,23.7,,0.6,0.6,1.2,0.04,,-0.8,-1.8,-2.6,-0.2
266,Ron Mercer\mercero01,SG,23,ORL,31,969,11.8,0.452,0.019,0.254,3.9,7.1,5.5,9.2,2.1,0.6,11,25.3,,-0.3,1,0.6,0.031,,-3.1,-0.6,-3.7,-0.4
267,Andre Miller\millean02,PG,23,CLE,82,2093,17.9,0.517,0.065,0.387,4.5,10.5,7.5,38.7,2,0.6,15.8,21.8,,3.5,1.8,5.3,0.122,,1.9,0,1.9,2.1
268,Anthony Miller\millean01,PF,28,HOU,35,476,13.5,0.544,0,0.526,11.8,26.5,19.3,5.2,1.2,1.4,13.7,12.8,,0.6,0.6,1.2,0.12,,-1.9,-0.4,-2.4,0
269,Brad Miller\millebr01,C,23,CHH,55,961,18.9,0.558,0.007,0.666,13.5,20.6,17.1,7.8,1.2,2.5,11.2,19.9,,2.4,1.4,3.8,0.192,,0.7,-0.5,0.2,0.5
270,Oliver Miller\milleol01,C,29,PHO,51,1088,15.5,0.609,0,0.313,9.1,17.5,13.4,9.5,2,5.3,21.8,13.7,,1.1,2.3,3.4,0.152,,-1.1,3.1,2,1.1
271,Reggie Miller*\millere01,SG,34,IND,81,2987,17.3,0.603,0.388,0.39,2,6.8,4.5,10.2,1.5,0.6,9.6,20.5,,8,2,10.1,0.162,,3,-0.3,2.7,3.6
272,Chris Mills\millsch01,SF,30,GSW,20,649,16.2,0.489,0.103,0.288,7,13.3,10,12.7,1.4,0.4,7.1,23,,1,0.2,1.2,0.09,,1.5,-1,0.5,0.4
273,Terry Mills\millste01,PF,32,DET,82,1842,11,0.545,0.496,0.07,3.1,21.3,12.3,7.1,1,0.9,8.4,13.1,,2.1,1.7,3.8,0.099,,-0.4,0.1,-0.3,0.8
274,Jason Miskiri\miskija01,PG,24,CHH,1,3,-12.4,0,1,0,0,0,0,44.9,0,0,0,14.9,,0,0,0,-0.205,,-17.6,-1,-18.6,0
275,Sam Mitchell\mitchsa01,SF,36,MIN,66,1227,12,0.513,0.061,0.245,2.6,10.5,6.5,13.4,1.2,0.8,9.6,16.9,,1.4,0.9,2.3,0.092,,-1.4,-0.3,-1.7,0.1
276,Cuttino Mobley\moblecu01,SG,24,HOU,81,2496,16,0.545,0.287,0.347,2.7,10.1,6.5,14.3,1.8,0.8,13.7,23.9,,3.6,1.6,5.2,0.099,,0.7,-0.8,-0.1,1.2
277,Nazr Mohammed\mohamna01,C,22,PHI,28,190,7,0.424,0,0.407,9.2,20.1,14.5,1.6,1.1,4.6,22,18.9,,-0.4,0.3,-0.1,-0.016,,-6.8,-0.1,-7,-0.2
278,Eric Montross\montrer01,C,28,DET,51,332,0.2,0.332,0,0.218,6.3,18.8,12.6,2.9,0.9,2,26.7,10.9,,-0.7,0.3,-0.4,-0.058,,-8.8,-0.5,-9.3,-0.6
279,Mikki Moore\mooremi01,C,24,DET,29,488,19.6,0.671,0,0.486,10.5,16.1,13.3,5.9,0.9,4.6,11.9,17.4,,1.7,0.5,2.2,0.218,,0.3,0.5,0.7,0.3
280,Alonzo Mourning*\mournal01,C,29,MIA,79,2748,25.8,0.596,0.003,0.492,9.5,21.6,15.9,8.7,0.8,7.8,13.1,28.1,,7.3,5.6,12.9,0.226,,3.1,2.2,5.3,5
281,Chris Mullin*\mullich01,SG,36,IND,47,582,15.4,0.59,0.588,0.219,2.8,11.5,7.3,10,2.5,1,12,18.2,,1,0.7,1.7,0.142,,1.8,1.6,3.4,0.8
282,Eric Murdock\murdoer01,PG,31,LAC,40,693,12.5,0.468,0.205,0.39,2.3,10.3,6.2,25.3,3.5,0.5,19.5,19.1,,-0.3,0.4,0.1,0.008,,-2.4,0.6,-1.8,0
283,Gheorghe Mureșan\muresgh01,C,28,NJN,30,267,11.8,0.492,0,0.422,9.6,19,14.1,5.6,0,3.1,13,20.5,,0.1,0.2,0.3,0.052,,-4.4,-1.8,-6.2,-0.3
284,Lamond Murray\murrala01,SF,26,CLE,74,2365,14.9,0.517,0.136,0.263,5.9,14.2,10,10.1,2.2,1.1,13.9,24.3,,0.7,2.6,3.3,0.067,,0,-0.3,-0.3,1
285,Tracy Murray\murratr01,SF,28,WAS,80,1831,14.1,0.555,0.393,0.21,3.9,13.2,8.5,6.5,1.3,0.9,10.3,19.8,,2.9,0.9,3.8,0.101,,1.6,-1,0.6,1.2
286,Dikembe Mutombo*\mutomdi01,C,33,ATL,82,2984,19.4,0.621,0,0.735,11.2,31.3,21.2,5.4,0.5,5.9,18.7,13.8,,5.6,4.3,9.9,0.16,,0.9,1.5,2.4,3.3
287,Steve Nash*\nashst01,PG,25,DAL,56,1532,13.5,0.601,0.41,0.234,2.4,6.1,4.2,25.5,1.2,0.1,20.3,14.5,,2.8,0.2,3,0.094,,0.6,-1.5,-0.9,0.4
288,Tyrone Nesby\nesbyty01,SG,24,LAC,73,2317,12.6,0.487,0.307,0.209,3.8,9.6,6.6,9.1,1.7,0.9,9.3,21.1,,1.1,0.2,1.3,0.027,,-1,-1.7,-2.7,-0.4
289,Rasho Nesterović\nestera01,C,23,MIN,82,1723,11,0.492,0.005,0.238,9,16.6,12.8,7.8,0.6,3.6,12.9,14.4,,1,1.9,3,0.082,,-2.9,0.3,-2.6,-0.2
290,Johnny Newman\newmajo01,SF,36,NJN,82,1763,13.6,0.566,0.305,0.368,2.4,7.5,4.9,6.2,1.6,0.4,11,20.5,,2.9,0.6,3.5,0.095,,-0.6,-1.3,-1.9,0.1
291,Moochie Norris\norrimo01,PG,26,HOU,30,502,18.4,0.542,0.182,0.459,3.7,11.4,7.6,30.2,2.3,0.1,13.6,19.3,,1.3,0.4,1.7,0.158,,1.6,0.1,1.7,0.5
292,Dirk Nowitzki\nowitdi01,PF,21,DAL,82,2938,17.5,0.564,0.274,0.311,3.8,15.6,9.7,10.9,1.1,1.6,10,21.2,,6.1,1.9,8.1,0.132,,2.1,-0.5,1.6,2.6
293,Jermaine O'Neal\onealje01,C,21,POR,70,859,13.3,0.515,0.005,0.441,14,17.2,15.7,3.3,0.7,4.7,15.1,16.8,,0.7,1.4,2.1,0.117,,-2.5,0.1,-2.5,-0.1
294,Shaquille O'Neal*\onealsh01,C,27,LAL,79,3163,30.6,0.578,0.001,0.495,11.5,24.8,18.3,19.3,0.6,5.3,9.9,31.2,,11.7,7,18.6,0.283,,7.3,2,9.3,9
295,Charles Oakley\oaklech01,PF,36,TOR,80,2431,10.1,0.459,0.073,0.152,5.2,20.2,12.4,15.8,2.2,1.3,20.5,13.7,,-0.7,2.9,2.2,0.044,,-3.3,1.1,-2.2,-0.1
296,Lamar Odom\odomla01,SF,20,LAC,76,2767,16.8,0.521,0.16,0.41,6.2,18.2,12,20.2,1.7,2.3,17.6,23.5,,1.7,1.5,3.2,0.055,,0.8,-0.2,0.6,1.8
297,Hakeem Olajuwon*\olajuha01,C,37,HOU,44,1049,16.7,0.484,0.005,0.266,7.1,21.9,14.6,10.2,2,4.4,13.4,22.7,,0,1.6,1.6,0.072,,-0.8,1.3,0.5,0.7
298,Kevin Ollie\ollieke01,PG,27,PHI,40,290,12.9,0.551,0,0.755,1.5,10.5,5.9,23.4,1.8,0,13.3,11.4,,0.5,0.3,0.9,0.146,,-1.4,2,0.6,0.2
299,Michael Olowokandi\olowomi01,C,24,LAC,80,2493,10.4,0.467,0,0.25,8.4,21.4,14.7,2.6,0.7,3.8,17.4,18.1,,-2.2,1.4,-0.8,-0.016,,-4.6,-1.4,-6,-2.6
300,Greg Ostertag\ostergr01,C,26,UTA,81,1606,13.5,0.525,0.004,0.7,13.3,23,18.3,1.7,0.7,8.2,18.4,12.3,,1.2,3,4.2,0.124,,-1.9,1.7,-0.3,0.7
301,Bo Outlaw\outlabo01,PF,28,ORL,82,2326,15.3,0.597,0.009,0.478,9.5,15.1,12.3,14.7,2.4,4.5,24.5,9.8,,2.8,4,6.8,0.14,,0.9,3.6,4.5,3.8
302,Doug Overton\overtdo01,PG,30,BOS,48,432,10.5,0.466,0.182,0.136,3.5,5.3,4.4,19.4,1.2,0,10.9,18.4,,0.3,0.1,0.4,0.047,,-1.6,-1.9,-3.5,-0.2
303,Billy Owens\owensbi01,PF-SF,30,TOT,62,1305,10,0.462,0.095,0.296,8,17.4,12.5,11.6,1.3,1.2,17.4,16.3,,-0.3,1.5,1.2,0.045,,-2.9,0.3,-2.6,-0.2
303,Billy Owens\owensbi01,PF,30,PHI,46,919,9.8,0.474,0.105,0.248,7.5,15.8,11.5,10.1,1.5,1.3,17.6,16.6,,-0.3,1.3,1.1,0.055,,-3,0.8,-2.2,0
303,Billy Owens\owensbi01,SF,30,GSW,16,386,10.5,0.435,0.07,0.42,9.2,21.2,14.8,14.9,0.9,0.9,16.8,15.5,,0,0.2,0.2,0.02,,-2.7,-1,-3.7,-0.2
304,Robert Pack\packro01,PG,30,DAL,29,665,14.6,0.49,0.048,0.339,1.1,5.6,3.4,38,2.4,0.3,22.3,22.6,,0.1,0.3,0.4,0.026,,0,-1.8,-1.8,0
305,Scott Padgett\padgesc01,PF,23,UTA,47,432,7.6,0.395,0.314,0.193,6.9,17.7,12.4,8.9,1.7,1.4,12.7,18.6,,-0.5,0.6,0.1,0.013,,-4,-0.5,-4.5,-0.3
306,Milt Palacio\palacmi01,PG,21,VAN,53,394,8.8,0.473,0.02,0.378,5.1,10.4,7.7,19.7,2.7,0,27.8,18.3,,-0.5,0.2,-0.3,-0.041,,-4,-0.4,-4.4,-0.2
307,Anthony Parker\parkean01,SG,24,ORL,16,185,9.7,0.461,0.246,0.193,3,12.9,8,8,2.1,1.5,15.1,16.6,,-0.1,0.2,0.2,0.04,,-2.8,0.8,-2,0
308,Cherokee Parks\parksch02,C,27,VAN,56,808,11.9,0.521,0.007,0.255,8.1,19.1,13.6,6.8,1.9,4,14.8,10.7,,0.6,0.8,1.4,0.086,,-2.1,1.4,-0.6,0.3
309,Andrae Patterson\pattean01,PF,24,MIN,5,20,11.7,0.75,0,0,5.8,5.9,5.8,7.6,2.6,0,20,11.3,,0,0,0.1,0.124,,-2.5,0.6,-1.9,0
310,Ruben Patterson\patteru01,SF,24,SEA,81,2097,18.8,0.587,0.041,0.486,11.3,11.4,11.3,9.7,2.3,1.3,15.2,19.9,,4.6,2.1,6.7,0.153,,1.8,0.1,1.9,2.1
311,Gary Payton*\paytoga01,PG,31,SEA,82,3425,23.6,0.535,0.312,0.254,3.2,13.9,8.5,37.7,2.3,0.4,10.8,26.8,,10.5,3.5,13.9,0.195,,5.8,0.7,6.4,7.3
312,Anthony Peeler\peelean01,SG,30,MIN,82,2073,13.2,0.52,0.352,0.15,3.2,9.9,6.5,14.3,1.6,0.3,9.9,18.7,,2.4,1.6,4.1,0.094,,0,-0.5,-0.5,0.8
313,Will Perdue\perduwi01,C,34,CHI,67,1012,6.6,0.392,0,0.625,10,20.5,15.1,10.9,0.7,3.1,26.7,13.2,,-1.6,1.1,-0.5,-0.023,,-5.4,0.1,-5.3,-0.8
314,Sam Perkins\perkisa01,PF,38,IND,81,1620,12.1,0.555,0.494,0.22,4.6,15,10,6.4,1,1.3,11.5,15.3,,1.9,1.6,3.5,0.103,,0.6,0.1,0.6,1.1
315,Elliot Perry\perryel01,PG,30,NJN,60,803,14.8,0.493,0.133,0.211,1.7,6.9,4.2,29.3,2.5,0.1,15.7,21.2,,0.5,0.4,0.9,0.055,,-0.6,-1.2,-1.8,0
316,Chuck Person\persoch01,SF,35,SEA,37,340,5.2,0.403,0.772,0.065,1.9,15.3,8.5,9.6,0.8,0.4,8.7,18,,-0.3,0.2,-0.1,-0.007,,-4.3,-1.2,-5.5,-0.3
317,Wesley Person\persowe01,SG,28,CLE,79,2056,12,0.528,0.382,0.118,2.4,12.3,7.3,11.6,1,0.7,8,15.8,,2.3,1.3,3.7,0.086,,0.8,-0.5,0.3,1.2
318,Bobby Phills\phillbo01,SG,30,CHH,28,825,14.6,0.524,0.272,0.194,2.4,7.2,4.8,17.2,2.5,0.7,11.7,22.4,,0.5,0.9,1.5,0.085,,-0.1,0.3,0.2,0.5
319,Eric Piatkowski\piatker01,SF,29,LAC,75,1712,13,0.53,0.424,0.175,4.7,10,7.2,8,1.3,0.5,8.5,17.5,,2.3,-0.1,2.3,0.064,,0.1,-2.1,-1.9,0
320,Paul Pierce\piercpa01,SF,22,BOS,73,2583,19.8,0.55,0.255,0.409,3.5,14.6,8.7,14.6,3,1.8,12.1,24.8,,5.2,3,8.2,0.152,,3,0.9,3.9,3.9
321,Scottie Pippen*\pippesc01,SF,34,POR,82,2749,16.4,0.533,0.306,0.259,5.1,16.2,11,23.7,2.3,1.1,17.8,19.6,,3.4,4.4,7.8,0.137,,1.9,1.7,3.6,3.9
322,Scot Pollard\pollasc01,C,24,SAC,76,1336,15.8,0.584,0,0.562,13,18.5,15.8,4.5,2,2.9,12.4,12.6,,2.9,2.2,5.1,0.183,,-0.9,1,0.1,0.7
323,Olden Polynice\polynol01,C,35,UTA,82,1819,10.4,0.497,0.005,0.226,11.4,18.8,15.2,3.2,0.9,3.5,13.8,12.9,,0.7,2.5,3.2,0.084,,-2.8,0,-2.8,-0.4
324,Terry Porter\portete01,PG,36,SAS,68,1613,16.6,0.596,0.447,0.367,1.8,11.3,6.7,22.3,1.6,0.4,15.7,18.3,,3.4,2.3,5.6,0.168,,2.5,0.8,3.3,2.2
325,James Posey\poseyja01,SF,23,DEN,81,2052,13,0.55,0.41,0.28,4.5,12.4,8.4,10.8,2.4,1.1,13.6,14.8,,2.5,1.9,4.3,0.101,,-0.5,1.2,0.7,1.4
326,Vitaly Potapenko\potapvi01,C,24,BOS,79,1797,13.8,0.527,0.002,0.26,11,21.2,15.8,7.1,1.2,1.2,17.5,20,,1,1.5,2.5,0.066,,-1.8,-1.7,-3.5,-0.7
327,Brent Price\pricebr01,PG,31,VAN,41,424,9.5,0.518,0.571,0.328,2.2,8.2,5.2,25.8,2.1,0.2,25.7,19.7,,-0.1,0.1,0.1,0.009,,-2.4,-1.6,-4,-0.2
328,Laron Profit\profila01,SG,22,WAS,33,225,4.4,0.386,0.288,0.169,1,12.4,6.7,16.7,1.6,1.3,23.1,16.2,,-0.5,0.1,-0.3,-0.073,,-5.6,-0.2,-5.8,-0.2
329,Aleksandar Radojević\radojal01,C,23,TOR,3,24,2.4,0.363,0,0.857,9,29,18.7,6.2,4.3,2.9,34.2,27,,-0.2,0.1,-0.1,-0.202,,-12.2,0.1,-12.1,-0.1
330,Theo Ratliff\ratlith01,PF,26,PHI,57,1795,16.7,0.568,0,0.481,8.5,18.4,13.4,3.3,0.9,7,15.4,17.2,,2.2,3.3,5.6,0.149,,-0.8,2,1.2,1.4
331,Eldridge Recasner\recasel01,PG,32,CHH,7,28,13.1,0.5,0.571,0,0,15.7,8,28.1,0,0,0,11.2,,0.1,0,0.1,0.135,,-0.7,-0.1,-0.8,0
332,Bryant Reeves\reevebr01,C,26,VAN,69,1773,10.6,0.481,0.007,0.294,8.4,18,13.2,7.9,1,1.5,15.8,19.3,,-0.2,0.9,0.6,0.017,,-3.4,-1.4,-4.9,-1.3
333,Khalid Reeves\reevekh01,PG,27,CHI,3,48,7.8,0.387,0.25,0.417,4.8,5,4.9,46.3,2.2,0,29.7,19.3,,-0.1,0,0,-0.046,,-4.7,-0.5,-5.2,0
334,Don Reid\reiddo01,PF,26,TOT,38,498,12.1,0.567,0,0.304,7.1,16.6,11.8,3.5,2.5,4.5,15.3,13.3,,0.5,0.7,1.1,0.11,,-3.8,2.1,-1.8,0
