Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
220,Kerry Kittles\kittlke01,SG,27,NJN,82,2601,16.1,0.542,0.257,0.183,2.9,9,5.9,13.9,2.6,0.9,9.7,19.4,,3.8,3.9,7.7,0.141,,1.2,1.4,2.6,3
221,Brevin Knight\knighbr01,PG,26,MEM,53,1151,14.9,0.482,0.024,0.344,1.1,9.5,5.3,43.9,3.6,0.4,22.4,19.6,,0.2,1.2,1.4,0.058,,-2,0.9,-1,0.3
222,Travis Knight\knightr01,C,27,NYK,49,429,5.3,0.401,0,0.186,13,15.1,14.1,3,1.4,1.7,18.1,16.2,,-0.5,0.4,-0.1,-0.015,,-7.6,-1.1,-8.7,-0.7
223,Toni Kukoč\kukocto01,SF,33,ATL,59,1494,14.4,0.511,0.339,0.304,3.3,13.4,8.3,23.7,1.7,0.8,16.5,20.7,,0.9,1,2,0.063,,0.5,-0.5,0,0.8
224,Christian Laettner\laettch01,PF,32,WAS,57,1441,13.7,0.511,0.028,0.21,5.9,18.5,12.1,16.7,2.3,1.3,17.7,15.4,,0.9,1.6,2.6,0.086,,-0.6,1.1,0.5,0.9
225,Raef LaFrentz\lafrera01,C,25,TOT,78,2455,17.9,0.533,0.291,0.164,7.9,19.1,13.3,6.2,1.2,6.3,8.7,19.8,,3.6,2.7,6.4,0.125,,1,0.8,1.8,2.3
225,Raef LaFrentz\lafrera01,C,25,DEN,51,1668,18.9,0.538,0.263,0.159,7.6,18.8,12.9,6.5,1,6.8,7.8,20.5,,2.7,1.8,4.5,0.129,,1.6,0.8,2.4,1.8
225,Raef LaFrentz\lafrera01,C,25,DAL,27,787,15.8,0.519,0.364,0.176,8.5,19.6,14.1,5.6,1.6,5.5,10.8,18.1,,0.9,1,1.9,0.115,,-0.4,0.9,0.6,0.5
226,Trajan Langdon\langdtr01,SG,25,CLE,44,477,13.5,0.533,0.42,0.261,3.2,10.3,6.8,21.1,1.4,0.8,16.9,22.7,,0.4,0.1,0.6,0.055,,0.2,-1.5,-1.3,0.1
227,Dan Langhi\langhda01,SF,24,HOU,34,434,8.5,0.412,0.032,0.088,5.7,12,8.8,5.4,1,0.8,6.5,14.8,,-0.1,0.1,0,0.001,,-3,-1.6,-4.6,-0.3
228,Rusty LaRue\larueru01,PG,28,UTA,33,542,10,0.482,0.27,0.189,2.4,8.5,5.4,22.3,1.7,1,17.7,20.2,,0,0.3,0.3,0.027,,-2.2,-1.2,-3.4,-0.2
229,Voshon Lenard\lenarvo01,SG,28,DEN,71,1665,14.5,0.495,0.312,0.156,2.5,10.4,6.3,14.3,1.9,1.1,10,24.5,,0.9,0.8,1.7,0.049,,0.9,-0.8,0.1,0.9
230,Quincy Lewis\lewisqu01,SG,24,UTA,36,490,7,0.474,0.126,0.14,2.4,8.2,5.3,12.4,2.5,1.5,17.4,16.9,,-0.3,0.4,0.1,0.012,,-5.2,0.9,-4.4,-0.3
231,Rashard Lewis\lewisra02,SF,22,SEA,71,2585,18.5,0.564,0.325,0.206,6.5,16.1,11.4,7.8,2.2,1.2,8.4,20.8,,5.9,2.7,8.6,0.16,,3.1,-0.1,3,3.2
232,Randy Livingston\livinra01,PG,26,SEA,13,176,12,0.348,0.148,0.204,6.2,10.5,8.4,21,2.8,0.9,3.3,16.1,,0.1,0.2,0.2,0.065,,-1.7,0.9,-0.8,0.1
233,Art Long\longar01,PF,29,SEA,63,989,10.7,0.506,0,0.348,13,16.9,15,6.2,1.2,2.1,18.3,16.2,,0.4,0.9,1.4,0.066,,-3.9,-0.9,-4.8,-0.7
234,Grant Long\longgr01,PF,35,MEM,66,1868,7.7,0.475,0.044,0.319,1.9,11.9,6.9,11.5,1.8,0.4,19,13.2,,-1,1.2,0.2,0.004,,-4.8,0.2,-4.6,-1.2
235,Felipe López\lopezfe01,SG,27,MIN,67,581,7.8,0.469,0.212,0.353,5.8,10,8,9.6,1.6,0.1,16.7,16.8,,-0.1,0.4,0.3,0.027,,-3.9,-0.7,-4.6,-0.4
236,Tyronn Lue\luety01,PG,24,WAS,71,1458,13.7,0.507,0.271,0.121,1.1,8.7,4.9,28.5,1.8,0,14.9,20.4,,1.3,0.8,2,0.067,,0.1,-1.2,-1.1,0.4
237,George Lynch\lynchge01,SF,31,CHH,45,893,9,0.399,0.03,0.202,9,14.8,11.9,9.3,2.4,1.1,16,13.1,,-0.5,1.2,0.7,0.038,,-2.8,1,-1.8,0
238,Todd MacCulloch\maccuto01,C,26,NJN,62,1502,17.7,0.562,0,0.353,11.7,16.6,14.1,8.6,0.8,4.3,10.9,18,,3.1,2.5,5.6,0.179,,0.2,1,1.2,1.2
239,Sam Mack\macksa01,SF,31,MIA,12,159,3.1,0.384,0.571,0.143,1.5,8.8,5.1,4.1,1.7,0.5,11.8,17.7,,-0.3,0.2,-0.1,-0.035,,-6.4,0.2,-6.2,-0.2
240,Mark Madsen\madsema01,PF,26,LAL,59,650,12.7,0.492,0.014,0.37,15.3,12.3,13.7,9.7,1.3,1.4,11.5,13.2,,1.2,0.8,1.9,0.142,,-1.5,-0.3,-1.9,0
241,Corey Maggette\maggeco01,SG,22,LAC,63,1615,14.3,0.56,0.262,0.474,3.8,12.3,8.1,11.5,1.4,0.8,15.3,21.1,,2.3,1,3.3,0.099,,-0.2,-0.6,-0.8,0.5
242,Jamaal Magloire\magloja01,C,23,CHH,82,1549,18.8,0.624,0.002,0.804,11.3,22.7,17,3.4,0.9,4,17.4,20,,3.4,2.4,5.7,0.177,,-0.3,0.1,-0.1,0.7
243,Dan Majerle\majerda01,SG,36,PHO,65,1180,10.3,0.49,0.813,0.135,2.6,14.4,8.4,10.9,2.1,0.9,10.3,12.9,,0.8,1.3,2.1,0.087,,-1,1.5,0.5,0.8
244,Karl Malone*\malonka01,PF,38,UTA,80,3040,21.1,0.532,0.018,0.457,5.6,21.7,13.6,21.8,2.7,1.5,13.5,28.8,,5.5,4.3,9.8,0.155,,2.9,0.8,3.7,4.4
245,Danny Manning\mannida01,PF,35,DAL,41,552,11.7,0.505,0.047,0.221,5.1,16.5,10.9,8,2,2.7,13.3,15.4,,0.3,0.6,0.8,0.07,,-2.5,1.2,-1.2,0.1
246,Stephon Marbury\marbust01,PG,24,PHO,82,3187,18.1,0.519,0.176,0.32,2.6,6.9,4.7,35.7,1.3,0.3,15,26.6,,5.4,1.7,7.1,0.107,,2.9,-1.6,1.2,2.6
247,Shawn Marion\mariosh01,SF,23,PHO,81,3109,19.8,0.518,0.087,0.162,7.6,21.8,14.6,9.1,2.5,2,8.8,23.6,,4.7,5.1,9.8,0.151,,2,1.1,3.1,4
248,Sean Marks\marksse01,C,26,MIA,21,319,9.3,0.466,0,0.386,7,20.4,13.7,4.3,0.9,2.4,15.6,18.2,,-0.2,0.5,0.3,0.044,,-4.7,0.8,-3.9,-0.2
249,Donny Marshall\marshdo02,SF,29,NJN,20,118,7.7,0.406,0.138,0.621,7.6,12.4,10,6.1,1.3,0,5.1,14.8,,0,0.1,0.2,0.076,,-4,-1.1,-5,-0.1
250,Donyell Marshall\marshdo01,SF,28,UTA,58,1750,19.2,0.565,0.064,0.342,10.8,19.7,15.2,10.9,1.5,3,14,22.8,,3,2.1,5,0.138,,1.9,-0.1,1.7,1.6
251,Darrick Martin\martida01,PG,30,DAL,3,22,-11.2,0.046,0.2,0.2,0,5,2.5,16.9,4.7,0,8.4,24.4,,-0.2,0,-0.2,-0.427,,-16.7,-2.5,-19.2,-0.1
252,Kenyon Martin\martike01,PF,24,NJN,73,2504,14.5,0.503,0.07,0.278,5,12.4,8.7,13,1.9,3.5,13.7,22.4,,0.6,4.2,4.9,0.093,,-1,1.4,0.4,1.5
253,Jamal Mashburn\mashbja01,SF,29,CHH,40,1601,16.9,0.505,0.151,0.324,2.2,15,8.6,19.7,1.5,0.3,11.5,27.4,,1.8,1.6,3.4,0.101,,1.7,-0.6,1.1,1.3
254,Anthony Mason\masonan01,PF,35,MIL,82,3143,12.9,0.544,0.002,0.353,4.8,18.3,11.9,16.6,1,0.5,15.2,12.7,,4.4,2,6.4,0.097,,-0.3,-0.2,-0.6,1.1
255,Desmond Mason\masonde01,SF,24,SEA,75,2420,13.4,0.533,0.077,0.308,4.6,12.4,8.6,6.7,1.5,0.8,10.6,18.8,,3,1.6,4.7,0.093,,-0.7,-0.9,-1.7,0.2
256,Tony Massenburg\masseto01,PF,34,MEM,73,1247,11.4,0.503,0.003,0.335,9,20,14.5,3.5,1.3,1.7,14,17,,0.3,1.2,1.5,0.059,,-3.9,-0.7,-4.6,-0.8
257,Walter McCarty\mccarwa01,PF,27,BOS,56,718,11.5,0.563,0.55,0.106,4.8,15,9.8,9.4,1.3,0.8,10.5,13.3,,0.9,0.9,1.8,0.122,,-1,0.4,-0.6,0.3
258,Amal McCaskill\mccasam01,C,28,SAS,27,153,10.2,0.43,0,0.531,12.4,14.5,13.5,4.3,2.1,4.6,18.8,22.6,,-0.3,0.3,0,0.01,,-6.8,-0.1,-6.9,-0.2
259,George McCloud\mccloge01,SF,34,DEN,69,1830,9.8,0.466,0.385,0.283,4,12.1,7.8,17.9,1.7,0.8,18.2,19.4,,-0.7,0.8,0.1,0.003,,-2.5,-0.8,-3.3,-0.6
260,Jelani McCoy\mccoyje01,C,24,LAL,21,104,9.5,0.53,0,0.381,8.6,17.8,13.3,9.9,0,3.4,24.6,14,,0,0.1,0.1,0.05,,-3.7,0.7,-3,0
261,Antonio McDyess\mcdyean01,PF,27,DEN,10,236,21,0.631,0,0.44,8.3,18.8,13.3,13.8,2.3,2.5,18.3,20.8,,0.5,0.2,0.8,0.155,,2.7,1.1,3.7,0.3
262,Tracy McGrady*\mcgratr01,SG,22,ORL,76,2912,25.1,0.532,0.178,0.35,5.7,17.3,11.5,25.8,2.1,1.8,9.4,31.1,,8.1,3.4,11.5,0.189,,6.4,0.4,6.8,6.4
263,Jeff McInnis\mcinnje01,PG,27,LAC,81,3030,13.8,0.486,0.209,0.195,1.7,6.2,4,27.6,1.1,0.1,10.8,20.3,,4.4,0.8,5.1,0.081,,0.1,-1.7,-1.6,0.3
264,Derrick McKey\mckeyde01,SF,35,PHI,41,784,8.8,0.464,0.098,0.115,7,11.3,9.2,8.9,2.8,0.4,14.7,8.8,,0.3,1.2,1.6,0.096,,-3,2.2,-0.8,0.2
265,Aaron McKie\mckieaa01,SG,29,PHI,48,1471,15.8,0.54,0.261,0.249,2,12.7,7.4,21.7,2.1,0.7,14.6,19.8,,1.8,2.1,3.9,0.128,,1.3,1.4,2.7,1.7
266,Stanislav Medvedenko\medvest01,C,22,LAL,71,729,15.6,0.5,0.013,0.204,13,10.9,12,9.9,2.1,1.1,11.3,23,,0.9,0.9,1.8,0.118,,-1.5,-0.7,-2.2,0
267,Ron Mercer\mercero01,SG,25,TOT,53,1716,10.2,0.439,0.079,0.152,3.3,8.8,6,14.2,1,0.6,9.5,24.8,,-1.5,0.4,-1.1,-0.032,,-2.3,-2.3,-4.6,-1.1
267,Ron Mercer\mercero01,SG,25,CHI,40,1503,10.8,0.44,0.079,0.151,3.3,8.9,6,15.1,1.1,0.5,9.4,25.8,,-1.4,0.3,-1.1,-0.035,,-2,-2.3,-4.3,-0.9
267,Ron Mercer\mercero01,SG,25,IND,13,213,6,0.432,0.075,0.164,3.3,8.8,6.1,7.6,0.5,1,11.1,17.2,,-0.2,0.1,0,-0.01,,-4.3,-2,-6.4,-0.2
268,Chris Mihm\mihmch01,C,22,CLE,74,1659,10,0.47,0.013,0.34,9.5,18.2,13.9,2.4,0.6,3.9,13.8,19.4,,-0.5,1.1,0.7,0.019,,-5,-1.8,-6.9,-2
269,Darius Miles\milesda01,SF,20,LAC,82,2227,14.4,0.516,0.03,0.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,,0.8,2.6,3.4,0.074,,-0.7,1.3,0.6,1.5
270,Andre Miller\millean02,PG,25,CLE,81,3023,21.8,0.538,0.083,0.428,4.2,10.4,7.4,49.8,2.2,0.8,16.5,22.6,,8.7,1.5,10.3,0.163,,4.3,-0.3,3.9,4.5
271,Brad Miller\millebr01,C,25,TOT,76,2263,20.1,0.572,0.01,0.523,12.7,18.9,15.8,12,1.8,1.3,11.3,20.6,,6,2.3,8.3,0.176,,2.5,-0.2,2.3,2.5
271,Brad Miller\millebr01,C,25,CHI,48,1391,19.6,0.54,0.009,0.56,14.4,19.4,16.8,13,2,1.5,11.6,21.1,,3.1,1.3,4.4,0.152,,1.9,-0.4,1.5,1.2
271,Brad Miller\millebr01,C,25,IND,28,872,20.8,0.627,0.011,0.463,10.1,18.2,14.2,10.5,1.4,1,10.8,19.7,,2.9,1,3.9,0.214,,3.4,0.2,3.6,1.2
272,Mike Miller\millemi01,SF,21,ORL,63,2123,15,0.542,0.378,0.226,2.6,11.9,7.2,15.2,1.1,0.8,10.9,20.9,,3.1,1.3,4.5,0.101,,1.3,-1,0.3,1.2
273,Reggie Miller*\millere01,SG,36,IND,79,2889,16.5,0.617,0.485,0.356,0.9,7.5,4.3,14.7,1.6,0.2,10.2,18.5,,7.7,1.9,9.5,0.159,,2.7,-0.2,2.5,3.3
274,Chris Mills\millsch01,SF,32,GSW,66,1237,12.3,0.516,0.297,0.251,4.3,12.4,8.2,9.5,1.3,0.7,10.6,18,,1.6,0.3,1.9,0.074,,-0.3,-1.2,-1.5,0.1
275,Sam Mitchell\mitchsa01,SF,38,MIN,74,726,9.4,0.491,0.154,0.216,2.9,10.1,6.5,9.3,0.9,0.4,9.5,17.1,,0.5,0.4,0.9,0.058,,-2.9,-0.9,-3.8,-0.3
276,Cuttino Mobley\moblecu01,SG,26,HOU,74,3116,16.7,0.537,0.278,0.231,2.3,8.8,5.5,11.6,1.9,0.8,10.7,24.9,,4.6,1.1,5.7,0.087,,1.1,-0.8,0.3,1.8
277,Nazr Mohammed\mohamna01,C,24,ATL,82,2168,14,0.49,0.001,0.311,12.7,21.6,17.1,2.6,1.5,2.1,12.7,19.4,,0.9,2.4,3.3,0.072,,-2.2,-1.6,-3.8,-1
278,Jérôme Moïso\moisoje01,C,23,CHH,15,76,5.9,0.4,0,0,6,31.5,18.8,8.4,2.1,1.9,28.6,16.8,,-0.2,0.2,-0.1,-0.04,,-8.2,1.1,-7.1,-0.1
279,Eric Montross\montrer01,C,30,TOR,49,655,5.8,0.398,0.008,0.235,6.1,18.8,12.3,3.7,1,2.6,14.7,11.9,,-0.6,0.8,0.2,0.015,,-5.9,0.3,-5.6,-0.6
280,Mikki Moore\mooremi01,C,26,DET,30,217,14.9,0.545,0.033,0.426,12,16.7,14.4,8.6,1.7,2.9,16.2,18.8,,0.3,0.3,0.6,0.133,,-1.9,0.6,-1.3,0
281,Terence Morris\morrite01,SF,23,HOU,68,1110,9.5,0.423,0.27,0.097,7.8,14,10.9,9.5,1,1.7,13,14.5,,-0.2,0.4,0.2,0.009,,-2.2,-1.1,-3.3,-0.4
282,Hanno Möttölä\mottoha01,C,25,ATL,82,1371,8.4,0.474,0.034,0.198,6.7,15.6,11.2,6,0.8,1,14.4,16.1,,-0.3,0.8,0.5,0.019,,-4.1,-1.3,-5.4,-1.2
283,Alonzo Mourning*\mournal01,C,31,MIA,75,2455,18.9,0.558,0.003,0.498,8.7,21.3,15,6.8,0.6,5.8,14.7,24.1,,2.6,4.8,7.4,0.145,,-0.1,1.4,1.3,2
284,Troy Murphy\murphtr01,PF,21,GSW,82,1448,10.3,0.488,0.021,0.369,7.1,17,11.9,7.6,1.3,1,14.6,16.7,,0.7,0.7,1.4,0.046,,-3.3,-1,-4.3,-0.8
285,Lamond Murray\murrala01,SF,28,CLE,71,2312,16.7,0.534,0.241,0.267,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,,2.9,1.3,4.1,0.086,,1.8,-1.3,0.5,1.5
286,Tracy Murray\murratr01,SF,30,TOR,40,473,13.6,0.525,0.502,0.101,4.2,8.8,6.4,7.2,1.3,1.3,10.4,23.3,,0.4,0.4,0.8,0.079,,1.5,-1.5,0,0.2
287,Dikembe Mutombo*\mutomdi01,C,35,PHI,80,2907,16,0.574,0,0.568,10,23.5,16.8,4.8,0.5,5,16.3,15.1,,4.1,5.5,9.6,0.158,,-0.5,1.3,0.7,2
288,Mamadou N'Diaye\ndiayma02,C,26,TOR,5,46,20.6,0.694,0,1,14.5,12.9,13.7,0,0,3.2,6.5,15.3,,0.2,0,0.3,0.265,,2.1,0.1,2.1,0
289,Lee Nailon\nailole01,SF,26,CHH,79,1912,14.4,0.513,0.003,0.196,6.2,11.2,8.7,9.1,1.7,0.6,10.4,22.1,,1.7,1.7,3.5,0.087,,-0.9,-0.6,-1.5,0.3
290,Eduardo Nájera\najered01,PF,25,DAL,62,1357,14.8,0.548,0.007,0.493,12.4,15.6,14,4,2.1,1.6,9.9,13.5,,2.8,1.2,4,0.142,,0.1,0,0.2,0.7
291,Steve Nash*\nashst01,PG,27,DAL,82,2837,20.7,0.602,0.315,0.269,2,7.9,5,36.1,1,0.1,15.8,23,,9.5,0.3,9.9,0.167,,5.1,-2.1,3.1,3.6
292,Tyrone Nesby\nesbyty01,SF,26,WAS,70,1498,13.1,0.48,0.112,0.221,8.1,16.7,12.3,9.8,2.2,1.1,9.6,15.7,,1.4,1.6,2.9,0.094,,-1.1,0.3,-0.8,0.4
293,Rasho Nesterović\nestera01,C,25,MIN,82,2218,12.9,0.499,0.002,0.108,10.6,17.2,13.9,5.2,1.1,3.7,12,16,,1.6,2.5,4.1,0.089,,-1.7,0.1,-1.7,0.2
294,Ira Newble\newblir01,SF,27,ATL,42,1273,11.5,0.56,0.027,0.335,7.1,12.8,10,5.6,1.6,1.2,14,12.5,,1.5,0.9,2.3,0.089,,-1.7,0.3,-1.5,0.2
295,Johnny Newman\newmajo01,SF,38,DAL,47,724,8.3,0.571,0.385,0.392,1.4,6,3.8,2.7,2.1,0.4,10.8,12.1,,0.6,0.3,0.9,0.061,,-3,0.4,-2.6,-0.1
296,Moochie Norris\norrimo01,PG,28,HOU,82,2249,13.1,0.471,0.212,0.268,3.7,8.9,6.3,29.9,2,0.1,18.1,17.8,,1.2,0.7,1.8,0.039,,-1.2,-1.2,-2.4,-0.2
297,Dirk Nowitzki\nowitdi01,C,23,DAL,76,2891,24.1,0.599,0.278,0.41,4.7,24,14.5,10.8,1.5,1.9,8.9,25.5,,10.2,3.1,13.4,0.222,,5.4,0.1,5.5,5.5
298,Jermaine O'Neal\onealje01,PF,23,IND,72,2707,18.1,0.521,0.012,0.365,8,23.1,15.8,8.1,0.9,4.4,11.7,24.9,,2.3,4.1,6.4,0.113,,-0.1,0.2,0.2,1.5
299,Shaquille O'Neal*\onealsh01,C,29,LAL,67,2422,29.7,0.59,0.001,0.583,10.8,21.6,16.3,16.4,0.9,4.1,10,31.8,,9.2,4,13.2,0.262,,7.1,0.9,8,6.1
300,Charles Oakley\oaklech01,PF,38,CHI,57,1383,6.6,0.392,0.023,0.106,5.9,23.5,14.5,12.9,1.9,0.6,24,12.1,,-1.8,1.3,-0.5,-0.016,,-5.6,0.5,-5.1,-1.1
301,Lamar Odom\odomla01,SF,22,LAC,29,999,13.7,0.473,0.233,0.258,3.6,16.2,10,28.6,1.2,2.5,19.5,22.5,,-0.3,0.9,0.7,0.033,,0.1,1.2,1.3,0.8
302,Hakeem Olajuwon*\olajuha01,C,39,TOR,61,1378,14.4,0.478,0.005,0.201,7.9,23.1,15.3,8,2.9,4.9,17.7,18.3,,-0.8,2.9,2.1,0.074,,-2.7,2.4,-0.4,0.6
303,Dean Oliver\olivede01,PG,23,GSW,20,139,6,0.42,0.283,0.196,0,6.3,3.1,23.8,1.1,0,18,18.5,,-0.1,0,-0.1,-0.049,,-5.7,-3.6,-9.3,-0.3
304,Kevin Ollie\ollieke01,PG,29,TOT,81,1723,12.3,0.51,0.006,0.643,1.7,10.8,6.2,26.4,1.9,0.1,19,14.9,,1.4,1,2.4,0.066,,-1.7,-0.2,-1.9,0
304,Kevin Ollie\ollieke01,PG,29,CHI,52,1146,11.2,0.49,0.008,0.514,1.8,11.5,6.5,26.9,1.7,0.1,20.5,15.7,,0.3,0.5,0.7,0.031,,-2.4,-0.8,-3.3,-0.4
304,Kevin Ollie\ollieke01,PG,29,IND,29,577,14.3,0.554,0,0.97,1.4,9.3,5.5,25.4,2.4,0.1,15.4,13.3,,1.1,0.5,1.6,0.136,,-0.3,1.2,0.9,0.4
305,Michael Olowokandi\olowomi01,C,26,LAC,80,2568,12.4,0.457,0,0.212,7.3,23.8,15.7,5.8,1.1,3.9,15.3,20.1,,-1.9,3.5,1.6,0.029,,-3.1,0.3,-2.8,-0.5
306,Greg Ostertag\ostergr01,C,28,UTA,74,1107,12.7,0.474,0,0.647,13.5,20.6,17,7,0.7,7.8,16.5,12.6,,0.5,1.6,2.1,0.09,,-2.3,1.2,-1.1,0.3
307,Bo Outlaw\outlabo01,PF,30,TOT,83,1928,11.4,0.547,0.007,0.341,8.5,12.9,10.6,9.5,1.9,3.5,21.8,10.2,,1.1,2.4,3.5,0.086,,-1.9,2.3,0.4,1.2
307,Bo Outlaw\outlabo01,PF,30,ORL,10,160,11,0.588,0,0.857,10.4,9.8,10.1,4.5,2.9,3.9,27.6,11.2,,0.1,0.2,0.3,0.078,,-2.9,2.4,-0.5,0.1
307,Bo Outlaw\outlabo01,PF,30,PHO,73,1768,11.4,0.543,0.007,0.302,8.3,13.2,10.7,9.9,1.8,3.4,21.3,10.1,,1,2.2,3.2,0.087,,-1.8,2.3,0.5,1.1
308,Doug Overton\overtdo01,PG,32,LAC,18,130,4.8,0.414,0.614,0.159,0.9,9.5,5.2,15.6,1.2,0.5,20.3,20.5,,-0.3,0.1,-0.2,-0.077,,-5.2,-2.1,-7.3,-0.2
309,Olumide Oyedeji\oyedeol01,C,20,SEA,36,221,11.2,0.562,0,0.439,14.7,27.3,21.1,2.6,1,0.7,22.3,13.2,,0.2,0.3,0.4,0.098,,-3.3,-1.9,-5.2,-0.2
310,Robert Pack\packro01,PG,32,MIN,16,252,9.1,0.416,0.059,0.221,3.3,7.2,5.3,27.7,2.7,0,21.1,17,,-0.1,0.2,0.1,0.016,,-4.2,-0.1,-4.4,-0.2
311,Scott Padgett\padgesc01,PF,25,UTA,75,1295,15.4,0.568,0.286,0.258,10.3,16.3,13.2,11,1.8,0.8,13.6,17.7,,2.3,1.2,3.5,0.13,,1.3,-0.7,0.6,0.8
312,Milt Palacio\palacmi01,PG-SG,23,TOT,69,790,9.7,0.468,0.192,0.346,1.5,8.9,5.1,16.5,2,0.4,14,16.4,,0,0.8,0.8,0.05,,-3.8,0.5,-3.2,-0.2
312,Milt Palacio\palacmi01,PG,23,BOS,41,518,10.5,0.483,0.252,0.378,1.7,9.1,5.3,16.8,2.1,0.5,13.2,16,,0.2,0.6,0.8,0.071,,-3.3,0.8,-2.4,-0.1
312,Milt Palacio\palacmi01,SG,23,PHO,28,272,8.2,0.443,0.089,0.291,1.2,8.4,4.8,15.9,1.7,0.3,15.2,17.3,,-0.1,0.2,0.1,0.011,,-4.7,-0.1,-4.8,-0.2
313,Tony Parker\parketo01,PG,19,SAS,77,2267,11.7,0.497,0.296,0.25,1.7,8,5,23.9,2.1,0.2,17.5,17.7,,0.8,2.9,3.8,0.08,,-1.7,0.6,-1.1,0.6
314,Cherokee Parks\parksch02,C,29,SAS,42,234,7.6,0.364,0,0.096,12.2,16.2,14.3,7.1,1.6,2.4,13.9,20,,-0.4,0.4,0,-0.005,,-5.5,0.2,-5.4,-0.2
315,Ruben Patterson\patteru01,SF,26,POR,75,1765,18.8,0.567,0.058,0.443,10.2,9.6,9.9,10.5,2.4,1.6,13.4,22.1,,3.7,1.9,5.6,0.151,,2,0.2,2.1,1.8
316,Gary Payton*\paytoga01,PG,33,SEA,82,3301,22.9,0.526,0.15,0.212,2.9,11.1,7.1,39.4,2.1,0.6,10.8,27.2,,10.1,2.5,12.6,0.183,,5.2,-0.2,5.1,5.9
317,Anthony Peeler\peelean01,SG,32,MIN,82,2060,12.2,0.519,0.414,0.085,2.1,9.4,5.8,13,1.6,0.4,9.7,17.3,,2.4,1.3,3.8,0.087,,0.1,-0.2,-0.2,1
318,Mike Penberthy\penbemi01,PG,27,LAL,3,12,31.3,0.665,0,2,0,18.2,9.2,23.4,8.7,0,0,14.1,,0.1,0,0.1,0.42,,4,10.1,14.1,0
319,Elliot Perry\perryel01,PG,32,MEM,2,48,5.3,0.506,0,0.2,0,9.3,4.6,23.7,3.3,0,39.1,16.9,,-0.1,0,-0.1,-0.087,,-8.6,0.5,-8.1,-0.1
320,Wesley Person\persowe01,SG,30,CLE,78,2793,16.3,0.589,0.341,0.131,2.1,10.2,6.2,10.8,1.5,1,6.9,17.6,,6.1,0.8,6.9,0.119,,2.6,-0.8,1.8,2.7
321,Morris Peterson\petermo01,SF,24,TOR,63,1988,15.3,0.524,0.301,0.22,5.1,7.9,6.4,13.5,2,0.4,9.3,21.3,,3.2,1.7,4.9,0.119,,0.9,-0.2,0.7,1.4
322,Eric Piatkowski\piatker01,SG,31,LAC,71,1718,13.8,0.601,0.505,0.24,2.9,9.2,6.1,10.4,1.3,0.5,10.9,15.4,,3.8,0.8,4.5,0.127,,1.4,-0.4,1,1.3
323,Paul Pierce\piercpa01,SG,24,BOS,82,3302,22.3,0.57,0.325,0.402,2.6,16.5,9.4,15.7,2.4,2,11.4,29.3,,7.3,5.6,12.9,0.187,,4.7,1.3,5.9,6.6
324,Scottie Pippen*\pippesc01,SF,36,POR,62,1996,14.9,0.497,0.295,0.244,4.5,14.5,9.5,28.7,2.7,1.3,20.5,19.1,,1.2,2.6,3.7,0.09,,0.1,1.6,1.8,1.9
325,Scot Pollard\pollasc01,C,26,SAC,80,1881,15,0.59,0,0.464,10.9,21,16,3.9,1.9,2.7,13.6,11.5,,3.4,3.5,6.8,0.175,,-0.5,1.3,0.8,1.3
326,Mark Pope\popema01,PF,29,MIL,45,426,7.3,0.434,0.275,0.231,5.7,13.7,9.9,5.9,1.4,1.9,13,12.7,,-0.1,0.3,0.1,0.016,,-3.8,-0.4,-4.2,-0.2
327,Terry Porter\portete01,PG,38,SAS,72,1294,13.9,0.558,0.442,0.259,1.1,13.1,7.3,25.2,1.9,0.9,19.2,15.9,,1.6,1.9,3.5,0.131,,0.4,1.3,1.7,1.2
328,James Posey\poseyja01,SF,25,DEN,73,2238,12.9,0.474,0.322,0.276,5.3,17.1,10.9,13.1,2.7,1.3,13.3,19.1,,0.6,2.2,2.7,0.058,,-1.5,0.7,-0.8,0.7
329,Lavor Postell\postela01,SG,23,NYK,23,179,11,0.456,0.31,0.488,1.3,9.1,5.2,5,1.8,0,9.7,29.4,,-0.2,0.1,-0.1,-0.019,,-2,-1.5,-3.5,-0.1
330,Vitaly Potapenko\potapvi01,C,26,BOS,79,1343,11.4,0.513,0,0.399,13.3,15.1,14.2,3.6,1.4,1,15.1,14.1,,1.3,1.7,3.1,0.111,,-3,-0.9,-3.8,-0.6
331,Brent Price\pricebr01,PG,33,SAC,20,89,6.6,0.474,0.556,0.481,4.9,4.7,4.8,13.9,1.7,0.7,23.4,20.9,,-0.1,0.1,0,-0.009,,-4.9,-1,-5.9,-0.1
332,Joel Przybilla\przybjo01,C,22,MIL,71,1128,10.2,0.523,0.007,0.634,8.4,20.1,14.5,2.7,0.9,7.6,19.1,9.3,,0.3,1.5,1.9,0.079,,-4.4,2.1,-2.3,-0.1
333,Vladimir Radmanović\radmavl01,PF,21,SEA,61,1230,12.7,0.528,0.444,0.203,4.4,17.4,11,9.8,2.5,1.5,15.7,17.3,,0.6,1.5,2.1,0.084,,-0.2,0.8,0.6,0.8
