Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
97,Antonio Daniels\daniean01,PG,28,SEA,71,1512,19.7,0.596,0.291,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,,5.8,0,5.8,0.184,,3.9,-1,2.9,1.9
98,Marquis Daniels\daniema01,SG,23,DAL,56,1039,20.1,0.536,0.088,0.19,6.7,8.6,7.6,17.4,2.6,0.9,9,20.6,,2.7,0.4,3.2,0.146,,2.7,-0.4,2.3,1.1
99,Antonio Davis\davisan01,C,35,TOT,80,2570,11.8,0.465,0,0.348,8.7,20.4,14.4,9,0.8,1.9,13,15.5,,1,2.8,3.8,0.071,,-2.1,-0.3,-2.4,-0.3
99,Antonio Davis\davisan01,C,35,TOR,15,538,10.6,0.456,0,0.408,10.4,20.2,15.3,4.5,0.8,1.1,12.9,14.7,,0.1,0.7,0.9,0.078,,-3.1,-0.6,-3.7,-0.2
99,Antonio Davis\davisan01,C,35,CHI,65,2032,12.1,0.467,0,0.335,8.3,20.5,14.2,10.1,0.7,2.1,13.1,15.7,,0.9,2,2.9,0.069,,-1.9,-0.2,-2.1,0
100,Baron Davis\davisba01,PG,24,NOH,67,2686,20.7,0.492,0.415,0.251,2.7,9.6,6.1,37.9,3.2,0.8,12.1,30.1,,4.3,3.2,7.5,0.133,,4.7,0.5,5.2,4.8
101,Dale Davis\davisda01,C,34,POR,76,1682,12.9,0.505,0,0.377,11.3,16.8,14.1,6.6,1.4,2.8,10.9,10.3,,2.4,1.5,3.9,0.11,,-0.7,0.4,-0.3,0.7
102,Hubert Davis\davishu01,SG,33,TOT,17,78,-2.3,0.168,0.091,0.182,3,9.1,6.1,7.4,1.4,0,20.2,8.9,,-0.2,0.1,-0.1,-0.062,,-10,0.5,-9.5,-0.1
102,Hubert Davis\davishu01,SG,33,DET,3,23,-7.7,0,0.5,0,0,0,0,6.3,0,0,33.3,6.1,,-0.1,0,-0.1,-0.11,,-11.1,-0.5,-11.6,-0.1
102,Hubert Davis\davishu01,SG,33,NJN,14,55,0,0.202,0,0.222,4.3,12.8,8.6,7.8,2,0,16.8,10.1,,-0.1,0.1,0,-0.043,,-9.5,0.9,-8.6,-0.1
103,Josh Davis\davisjo02,PF,23,ATL,4,23,2.1,0.46,0.4,0.2,5,19.5,12.3,0,0,0,26.9,14.7,,0,0,0,-0.075,,-8.1,-2.1,-10.2,0
104,Ricky Davis\davisri01,SF-SG,24,TOT,79,2474,16.1,0.533,0.147,0.287,3.6,12.7,8.2,19.1,2,0.7,15,23,,2.4,2,4.4,0.085,,0.6,-0.5,0.1,1.3
104,Ricky Davis\davisri01,SG,24,CLE,22,796,14.2,0.488,0.154,0.241,2.5,14.3,8.4,24.6,1.7,0.7,16.5,23.2,,0.1,0.6,0.7,0.04,,-0.2,-0.6,-0.8,0.2
104,Ricky Davis\davisri01,SF,24,BOS,57,1678,17,0.554,0.144,0.31,4.1,11.9,8.1,16.5,2.2,0.6,14.3,23,,2.3,1.4,3.7,0.106,,0.9,-0.4,0.5,1.1
105,Andrew DeClercq\declean01,C,30,ORL,71,1211,10.6,0.526,0,0.277,12,17.8,14.8,5.5,2.1,1.9,19.8,10.2,,1.1,0.6,1.7,0.069,,-3.2,-0.4,-3.6,-0.5
106,Tony Delk\delkto01,SG,30,DAL,33,509,13.2,0.484,0.359,0.239,3.3,9.4,6.3,7.8,2.7,1,7.7,19,,0.6,0.3,0.8,0.08,,-0.7,0.4,-0.3,0.2
107,Derrick Dial\dialde01,SG,28,ORL,9,86,11.6,0.412,0.321,0.286,6.5,10.8,8.6,3.7,3.7,0,3.1,17.1,,0,0,0.1,0.035,,-1.9,0.5,-1.5,0
108,Boris Diaw\diawbo01,SG,21,ATL,76,1919,8.8,0.483,0.083,0.297,6.6,13.5,10.1,14.9,1.6,1.4,26.3,11.4,,-0.3,1.1,0.8,0.021,,-2.4,0.1,-2.3,-0.2
109,Dan Dickau\dickada01,PG,25,TOT,43,294,9,0.456,0.306,0.143,2.8,7.4,5.1,21.8,3.1,0,20,20.6,,-0.2,0.2,0,-0.003,,-3.8,0.4,-3.4,-0.1
109,Dan Dickau\dickada01,PG,25,ATL,23,143,10.4,0.474,0.204,0.122,3.2,9.4,6.3,22.3,3.3,0,20.1,20.6,,-0.1,0.1,0,0.006,,-3.6,0.3,-3.3,0
109,Dan Dickau\dickada01,PG,25,POR,20,151,7.7,0.438,0.408,0.163,2.4,5.5,3.9,21.4,2.9,0,19.8,20.5,,-0.1,0.1,0,-0.011,,-4,0.4,-3.6,-0.1
110,Kaniel Dickens\dickeka01,PF,25,POR,3,12,23.1,0.902,0,0.667,20,0,9.9,0,0,0,20.5,19.3,,0,0,0,0.18,,2,-2.5,-0.5,0
111,DeSagana Diop\diopde01,C,22,CLE,56,730,10.4,0.404,0,0.136,10.9,19.2,15.1,7.1,1.9,5,15.7,11.3,,-0.1,1.1,1,0.063,,-3.8,1.7,-2.1,0
112,Vlade Divac*\divacvl01,C,35,SAC,81,2317,16.3,0.511,0.019,0.389,6.8,15.6,11.3,28.7,1.3,2.3,18.1,18.6,,3.5,1.8,5.3,0.11,,1.2,0.8,2,2.3
113,Juan Dixon\dixonju01,SG,25,WAS,71,1478,13.5,0.476,0.311,0.218,2.2,9.2,5.6,17.5,2.9,0.2,13,24,,0.3,1.1,1.4,0.044,,-1,-0.4,-1.4,0.2
114,Michael Doleac\doleami01,C,26,TOT,72,1029,12.4,0.471,0,0.161,9.9,19.6,14.8,7.2,1.2,2.6,12.2,17.4,,0.5,1.2,1.7,0.079,,-2.3,0.1,-2.2,0
114,Michael Doleac\doleami01,C,26,NYK,46,685,14,0.48,0,0.16,10.3,21.4,15.9,7.6,1.3,3.3,13.3,18.8,,0.3,0.9,1.2,0.085,,-1.7,0.6,-1.1,0.2
114,Michael Doleac\doleami01,C,26,DEN,26,344,9.1,0.452,0,0.165,9.1,16,12.5,6.3,0.9,1.2,9.6,14.7,,0.2,0.3,0.5,0.069,,-3.5,-0.8,-4.3,-0.2
115,Keyon Dooling\doolike01,PG,23,LAC,58,1137,10,0.458,0.131,0.267,1.7,6.3,4,19.4,2.1,0.4,14.2,17.9,,0.2,0.1,0.3,0.013,,-2.8,-1.1,-3.9,-0.6
116,Bryce Drew\drewbr01,PG,29,NOH,15,78,4.5,0.311,0.389,0.167,0,9,4.4,25.7,2.8,0,29.3,16,,-0.2,0.1,-0.2,-0.095,,-5.8,-1.7,-7.5,-0.1
117,Predrag Drobnjak\drobnpr01,C,28,LAC,61,949,12.6,0.458,0.095,0.227,6.4,17.2,11.8,7.4,1.2,1.8,10.3,21.7,,0.3,0.4,0.7,0.034,,-1.3,-1.8,-3.1,-0.3
118,Tim Duncan*\duncati01,PF,27,SAS,69,2527,27.1,0.534,0.01,0.498,10.2,27.6,19,17.4,1.3,5.3,11.3,29.7,,5.9,7.2,13.1,0.249,,5.2,3.3,8.5,6.7
119,Mike Dunleavy\dunlemi02,SF,23,GSW,75,2336,15.1,0.547,0.353,0.257,4.2,17.2,10.7,16.1,1.6,0.4,15.1,18.6,,3,2.2,5.2,0.107,,1,0.3,1.3,2
120,Ronald Dupree\duprero01,SF,23,CHI,47,893,9.7,0.445,0.032,0.372,6.5,14.1,10.2,10.6,1.9,1.5,13.4,19,,-0.4,0.9,0.5,0.028,,-4.1,-0.1,-4.3,-0.5
121,Ndudi Ebi\ebind01,SF,19,MIN,17,32,9.3,0.412,0,0.286,7.5,3.4,5.4,16.2,0,9.1,16,27.6,,-0.1,0,0,-0.057,,-6.6,0.4,-6.2,0
122,Howard Eisley\eisleho01,PG,31,TOT,67,1457,12.4,0.469,0.361,0.197,1.6,8.5,5.1,30.1,2,0.3,16.7,18.5,,0.9,0.8,1.7,0.055,,-0.9,-0.7,-1.5,0.2
122,Howard Eisley\eisleho01,PG,31,NYK,33,730,13.5,0.505,0.421,0.178,1.1,9.2,5.2,34.7,2.2,0.3,18.7,17,,0.9,0.6,1.5,0.096,,-0.3,0.3,0.1,0.4
122,Howard Eisley\eisleho01,PG,31,PHO,34,727,11.2,0.441,0.313,0.213,2,7.9,4.9,25.5,1.9,0.2,15,19.9,,0,0.2,0.2,0.013,,-1.5,-1.6,-3.1,-0.2
123,Francisco Elson\elsonfr01,C,27,DEN,62,875,11.2,0.498,0.005,0.226,8.3,18.1,13.1,5.6,2.1,3.1,13.8,12.7,,0.6,1.2,1.8,0.097,,-3.2,1.4,-1.9,0
124,Melvin Ely\elyme01,PF,25,LAC,42,510,11.1,0.458,0.007,0.275,10.6,11.9,11.3,7.4,0.9,2.4,10.4,16.6,,0.3,0.1,0.4,0.039,,-1.9,-1.5,-3.3,-0.2
125,Reggie Evans\evansre01,PF,23,SEA,75,1280,9.9,0.471,0.018,0.897,14.5,23,18.8,3.7,2.3,0.6,22,10.7,,0.7,1.1,1.7,0.065,,-2.7,-1.2,-3.9,-0.6
126,Desmond Ferguson\fergude01,SF,26,POR,7,32,11.3,0.505,0.667,0.167,0,14.7,7.4,5.5,0,0,7.2,20.5,,0,0,0,0.021,,4.1,-2.7,1.4,0
127,Michael Finley\finlemi01,SG,30,DAL,72,2778,17.8,0.539,0.319,0.167,3,9.9,6.4,11.7,1.6,1,6.3,20.9,,7,0.5,7.6,0.131,,3,-1.2,1.8,2.7
128,Derek Fisher\fishede01,SG,29,LAL,82,1769,11.5,0.451,0.311,0.266,1.9,7.9,4.9,16.3,3,0.2,10.9,18.3,,0.4,2,2.4,0.066,,-2,1.1,-0.8,0.5
129,Marcus Fizer\fizerma01,SF,25,CHI,46,738,13.4,0.447,0.049,0.343,8.8,21.5,15,11.1,1.1,0.8,11.2,27.5,,-0.3,0.8,0.5,0.033,,-2.7,-1.7,-4.5,-0.5
130,Alton Ford\fordal02,PF,22,HOU,9,41,12.4,0.55,0,0.545,9.1,21.9,15.8,13.5,0,1.9,18,19.4,,0,0.1,0.1,0.117,,-2.6,1.9,-0.7,0
131,T.J. Ford\fordtj01,PG,20,MIL,55,1472,12.1,0.443,0.053,0.246,2.9,10.8,6.8,37.4,2.1,0.1,24,17.9,,-0.2,0.9,0.7,0.022,,-1.7,-0.6,-2.4,-0.1
132,Danny Fortson\fortsda01,C,27,DAL,56,625,15.9,0.605,0,0.662,19.3,24.3,21.8,2,1,1.3,17.1,15.2,,1.9,0.4,2.3,0.177,,-1.7,-2.4,-4,-0.3
133,Jeff Foster\fosteje01,C,27,IND,82,1961,16.2,0.578,0.011,0.425,14.8,22,18.4,5.5,2,1.1,12.3,11.8,,4.4,3.8,8.3,0.202,,0.8,0.5,1.3,1.6
134,Tremaine Fowlkes\fowlktr01,SF,27,DET,36,261,6.5,0.393,0.167,0.375,8.1,15.3,11.7,8.4,1.9,0.9,17.7,12.2,,-0.1,0.5,0.4,0.068,,-4.9,2.2,-2.7,0
135,Rick Fox\foxri01,SF,34,LAL,38,846,8,0.459,0.328,0.161,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,,0,0.8,0.8,0.043,,-3.4,0.5,-2.9,-0.2
136,Adonal Foyle\foylead01,C,28,GSW,44,572,13,0.471,0,0.269,10.6,22.3,16.4,4.8,0.6,5.8,12.6,13.4,,0.3,0.8,1.1,0.093,,-2.3,1.2,-1.1,0.1
137,Richie Frahm\frahmri01,SF,26,SEA,54,469,15.7,0.608,0.662,0.187,3,11,7,8.4,1.8,0.6,4.4,15.5,,1.4,0.1,1.5,0.152,,1.9,-0.6,1.4,0.4
138,Steve Francis\francst01,PG,26,HOU,79,3194,15.8,0.501,0.224,0.389,4.5,11.1,8,28.3,2.4,0.8,18.3,24,,2.4,4.7,7.1,0.107,,0.5,0.9,1.4,2.7
139,Hiram Fuller\fullehi01,PF,22,ATL,4,43,3.6,0.376,0,0.75,10.6,18.2,14.5,7.3,0,1.7,27.3,15.5,,-0.1,0,-0.1,-0.094,,-7.3,-3.1,-10.5,-0.1
140,Dan Gadzuric\gadzuda01,C,25,MIL,75,1260,17,0.529,0.003,0.338,11.4,19.8,15.6,3.7,2.1,6.1,10.1,16,,1.7,2,3.7,0.141,,-1,1.6,0.7,0.8
141,Reece Gaines\gainere01,PG,23,ORL,38,364,6.1,0.356,0.116,0.291,2.4,9.9,6.1,16.6,1.6,0.4,15.7,14.3,,-0.4,0,-0.5,-0.065,,-4.5,-1.6,-6.1,-0.4
142,Alex Garcia\garcial01,SG,23,SAS,2,13,-4.7,0.19,0,0.286,0,0,0,0,8.3,0,11.3,31.6,,-0.1,0,-0.1,-0.319,,-14.5,0.9,-13.6,0
143,Kevin Garnett*\garneke01,PF,27,MIN,82,3231,29.4,0.547,0.027,0.289,9.1,30,20.1,24.4,2,4,10.5,29.6,,10.4,8,18.3,0.272,,6.8,3.3,10.2,10
144,Pat Garrity\garripa01,PF,27,ORL,2,22,0.5,0.333,0,0,0,0,0,6.6,0,0,0,6.2,,0,0,0,-0.06,,-5.1,-3.1,-8.2,0
145,Pau Gasol\gasolpa01,PF,23,MEM,78,2458,21.7,0.542,0.014,0.487,9.4,18.3,13.8,14.9,0.9,3.9,12.8,26.8,,5.3,2.8,8.1,0.159,,2.9,0.1,2.9,3
146,Devean George\georgde01,SF,26,LAL,82,1951,11.5,0.492,0.326,0.168,5,14.4,9.6,8.9,2.2,1.4,12.5,16.1,,0.8,2.5,3.4,0.083,,-1.2,0.7,-0.4,0.8
147,Eddie Gill\gilled01,PG,25,POR,22,157,13.2,0.558,0.222,0.556,3.1,9.8,6.4,16.2,3.2,0.5,21.1,17.1,,0.2,0.1,0.3,0.091,,-1.1,1.6,0.5,0.1
148,Kendall Gill\gillke01,SG,35,CHI,56,1411,11.1,0.443,0.069,0.248,4.6,10.3,7.4,11.4,2.4,0.8,12,21.9,,-0.9,1.3,0.4,0.013,,-2.8,-0.1,-2.8,-0.3
149,Manu Ginóbili\ginobma01,SG,26,SAS,77,2260,18.5,0.536,0.311,0.378,4.3,12.6,8.5,22.5,3.2,0.5,14.9,22.1,,4,5.1,9.1,0.194,,1.5,3.1,4.7,3.8
150,Gordan Giriček\giricgo01,SF-SG,26,TOT,73,2041,13.2,0.521,0.21,0.218,2.9,10.2,6.4,10.9,1.5,0.6,11.5,20.1,,2.2,0.2,2.4,0.056,,-0.1,-1.6,-1.6,0.2
150,Gordan Giriček\giricgo01,SF,26,ORL,48,1435,11.9,0.528,0.265,0.19,2.9,10.3,6.5,9.3,1.5,0.5,12,16.6,,1.4,-0.2,1.2,0.04,,-0.7,-1.6,-2.3,-0.1
150,Gordan Giriček\giricgo01,SG,26,UTA,25,606,16.4,0.511,0.131,0.259,2.8,10,6.3,14.8,1.4,0.7,10.8,28.5,,0.9,0.4,1.2,0.096,,1.5,-1.4,0.1,0.3
151,Dion Glover\glovedi01,SG,25,TOT,69,1643,12.2,0.471,0.202,0.265,4,14.2,9.2,14,1.6,0.9,13.4,21.2,,0.1,1,1.1,0.032,,-1.1,-0.9,-2.1,0
151,Dion Glover\glovedi01,SG,25,ATL,55,1465,12.5,0.474,0.2,0.271,4.2,14,9.2,13.8,1.4,0.9,12.4,20.8,,0.5,0.7,1.2,0.039,,-0.6,-1.1,-1.7,0.1
151,Dion Glover\glovedi01,SG,25,TOR,14,178,9.9,0.45,0.215,0.215,2.6,16.3,9.4,16.1,3.1,0.8,21.1,24.6,,-0.4,0.3,-0.1,-0.028,,-5.7,0.6,-5.1,-0.1
152,Anthony Goldwire\goldwan01,PG,32,TOT,11,85,8.8,0.379,0.364,0.045,1.4,7.8,4.7,18.9,3.2,0,11.8,14.1,,0,0.1,0.1,0.042,,-3.6,2.1,-1.5,0
152,Anthony Goldwire\goldwan01,PG,32,MIN,5,66,10.7,0.45,0.429,0.071,1.8,8.2,5.2,21.9,2.5,0,12.2,11.7,,0.1,0.1,0.1,0.098,,-1.8,2.6,0.8,0
152,Anthony Goldwire\goldwan01,PG,32,NJN,6,19,2.4,0.25,0.25,0,0,6.2,3.1,8.6,5.6,0,11.1,22.2,,-0.1,0,-0.1,-0.155,,-9.7,0.3,-9.4,0
153,Drew Gooden\goodedr01,PF,22,ORL,79,2134,15.6,0.484,0.051,0.316,8.3,19.3,13.7,7.5,1.5,2.4,11.8,22.7,,1,0.9,1.9,0.043,,-0.8,-1.7,-2.5,-0.2
154,Brian Grant\grantbr01,C,31,MIA,76,2303,12.1,0.502,0.002,0.179,8.7,17.9,13.3,5.3,1.2,1.2,11,15.2,,2.1,2.8,4.9,0.101,,-1.8,-0.2,-2,0
155,Horace Grant\grantho01,PF,38,LAL,55,1106,10.6,0.45,0.004,0.241,8,16,11.9,9.4,1.1,1.4,10.5,11.2,,0.8,1.2,2,0.087,,-1.2,0,-1.3,0.2
156,Paul Grant\grantpa01,C,30,UTA,10,98,5.1,0.471,0,0.348,8.7,12.9,10.8,5.4,0.6,0.9,20.9,15.9,,-0.1,0.1,0,-0.015,,-5.7,-1.5,-7.2,-0.1
157,Willie Green\greenwi01,SG,22,PHI,53,767,10.8,0.464,0.171,0.227,2.5,7.5,5,14.1,1.8,0.5,13.1,27.7,,-0.7,0.6,0,-0.003,,-2.6,-1.2,-3.8,-0.3
158,Adrian Griffin\griffad01,SG,29,HOU,19,133,4.5,0.278,0.111,0.222,0.9,15.2,8.4,11.6,2.9,1.2,13.2,8.2,,-0.2,0.2,0.1,0.031,,-6.3,4.4,-1.9,0
159,Tom Gugliotta\guglito01,PF,34,TOT,55,819,9.1,0.374,0.02,0.138,9.5,18.2,13.8,12.4,2,1.2,15.3,14.2,,-0.5,0.9,0.3,0.019,,-2.6,0.5,-2.1,0
159,Tom Gugliotta\guglito01,PF,34,PHO,30,304,5.2,0.332,0.01,0.081,5.6,15.5,10.5,10.7,2.4,1,16.3,18.2,,-0.8,0.3,-0.5,-0.082,,-5.9,-0.2,-6.1,-0.3
159,Tom Gugliotta\guglito01,PF,34,UTA,25,515,11.4,0.412,0.029,0.192,11.9,19.8,15.8,13.5,1.8,1.3,14.4,11.9,,0.3,0.6,0.8,0.079,,-0.6,0.8,0.2,0.3
160,Marcus Haislip\haislma01,PF,23,MIL,31,263,14.6,0.539,0.027,0.378,9.1,13.8,11.4,2.5,1.2,3.3,9.4,16.4,,0.4,0.2,0.6,0.113,,-0.8,-0.1,-0.9,0.1
161,Darvin Ham\hamda01,SF,30,DET,54,484,8.3,0.531,0.027,0.467,11.4,10.8,11.1,5.3,1.5,1.3,25.5,11.7,,0.1,0.8,0.9,0.087,,-3.9,0.8,-3.1,-0.1
162,Richard Hamilton\hamilri01,SG,25,DET,78,2772,16.8,0.522,0.058,0.293,3.3,8.3,5.8,22.2,2,0.5,13.8,25.7,,3.8,4.4,8.1,0.141,,0.5,0.7,1.2,2.3
163,Zendon Hamilton\hamilze01,C,28,PHI,46,473,15.9,0.616,0,1.011,12.3,23.9,18.2,4.8,0.9,1.3,16.4,16.3,,1.1,0.6,1.8,0.178,,-1,-0.5,-1.5,0.1
164,Ben Handlogten\handlbe01,C,30,UTA,17,172,17.1,0.577,0,0.574,15.6,24.2,19.8,6.5,1,2,14.5,18.6,,0.4,0.2,0.6,0.168,,-0.4,-1.6,-2,0
165,Travis Hansen\hansetr01,SF,25,ATL,41,507,7.2,0.433,0.231,0.208,6.8,8.8,7.8,6,1,1.3,9.6,14.1,,0.1,0.1,0.2,0.019,,-3.8,-2.4,-6.2,-0.5
166,Anfernee Hardaway\hardaan01,SG,32,TOT,76,2095,11.8,0.472,0.116,0.203,3.8,11.9,7.9,13.9,1.8,0.7,12.6,18.6,,0.6,1.4,2,0.046,,-1.4,-0.3,-1.7,0.1
166,Anfernee Hardaway\hardaan01,SG,32,PHO,34,876,13.2,0.506,0.129,0.181,3.5,9.3,6.4,18.1,1.7,0.7,12.6,17.2,,1,0.3,1.3,0.069,,-0.4,-0.3,-0.7,0.3
166,Anfernee Hardaway\hardaan01,SG,32,NYK,42,1219,10.8,0.451,0.108,0.218,4,13.7,9,10.9,1.8,0.7,12.7,19.5,,-0.4,1.1,0.7,0.029,,-2.2,-0.3,-2.5,-0.1
167,Matt Harpring\harprma01,SF,27,UTA,31,1134,16.1,0.524,0.08,0.383,9.8,17.3,13.5,10.9,1.1,0.1,11.9,22.3,,1.9,0.9,2.8,0.116,,1,-1.8,-0.8,0.3
168,Al Harrington\harrial01,PF,23,IND,79,2441,14.9,0.514,0.085,0.277,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,,1.8,4.1,5.9,0.116,,-0.9,0.2,-0.7,0.8
169,Othella Harrington\harriot01,PF,30,NYK,56,872,9,0.546,0,0.386,7.8,15.5,11.7,5.5,0.7,1.2,21.6,16,,0.2,0.7,0.8,0.046,,-4,-0.6,-4.6,-0.6
170,Lucious Harris\harrilu01,PG,33,NJN,69,1504,11.1,0.481,0.218,0.168,3.1,7.9,5.5,15.2,1.5,0.1,9.6,17.2,,0.9,1.7,2.5,0.081,,-1.7,-0.5,-2.2,-0.1
171,Jason Hart\hartja01,PG,25,SAS,53,660,12.3,0.497,0.057,0.27,1.7,11.5,6.7,20.1,2.3,0.6,14,14.5,,0.6,1.3,1.9,0.139,,-2.8,3,0.2,0.4
172,Donnell Harvey\harvedo01,PF,23,TOT,60,783,10.4,0.503,0.015,0.413,6.9,17,11.9,4.3,1.6,2.5,15.9,16.3,,0.2,0.5,0.7,0.043,,-3.7,-0.3,-4,-0.4
172,Donnell Harvey\harvedo01,PF,23,ORL,24,345,9.5,0.462,0.034,0.438,9.3,14.4,11.8,3.7,1.5,2.3,17.2,16.8,,-0.1,0.1,0,-0.005,,-3.5,-1.2,-4.7,-0.2
172,Donnell Harvey\harvedo01,PF,23,PHO,36,438,11.1,0.537,0,0.393,4.9,19.1,12,4.7,1.7,2.7,14.9,15.9,,0.3,0.4,0.7,0.081,,-3.8,0.3,-3.5,-0.2
173,Udonis Haslem\hasleud01,PF,23,MIA,75,1795,13.7,0.521,0.007,0.409,12.1,18.7,15.4,4.9,1,1.1,12.3,15.8,,2.7,2.1,4.8,0.128,,-1.1,-0.9,-2,0
174,Trenton Hassell\hassetr01,SG,24,MIN,81,2264,8.2,0.498,0.034,0.16,3.6,9,6.5,8.5,0.9,1.7,10.1,9.5,,1.7,2.3,4,0.084,,-2.2,0.9,-1.3,0.4
175,Jarvis Hayes\hayesja01,SF,22,WAS,70,2044,9.4,0.456,0.188,0.141,3.8,10.9,7.2,9.3,1.8,0.4,13,18.4,,-0.6,1.1,0.5,0.012,,-3,-1,-4,-1.1
176,Brendan Haywood\haywobr01,C,24,WAS,77,1484,17.2,0.547,0.003,0.603,13.7,15.6,14.6,5.2,1.1,4.9,14,17,,2.4,1.4,3.8,0.123,,-0.2,-0.5,-0.7,0.5
177,Shane Heal\healsh01,PG,33,SAS,6,72,5.3,0.42,0.75,0.208,1.6,4.6,3.1,11.2,0.7,0,16,20,,-0.1,0.1,0,-0.006,,-3.2,-0.4,-3.6,0
178,Alan Henderson\hendeal01,PF,31,ATL,6,68,18.2,0.508,0,0.286,18.5,16.5,17.5,5.2,0.8,2.2,11.3,17.8,,0.1,0,0.2,0.109,,3.1,-2.1,1,0.1
179,Nenê\hilarne01,PF,21,DEN,77,2504,14.8,0.578,0.003,0.559,6.8,16,11.3,10.7,2.4,1.2,18.9,17,,3.1,3,6.1,0.117,,-0.9,0.7,-0.3,1.1
180,Tyrone Hill\hillty01,PF,35,MIA,5,38,8.2,0.666,0,0.8,15.2,9.3,12.3,0,0,2.1,22.8,10.8,,0.1,0,0.1,0.123,,-4.4,-0.8,-5.2,0
181,Kirk Hinrich\hinriki01,PG,23,CHI,76,2706,13.1,0.51,0.448,0.204,1.7,9,5.2,32.5,1.9,0.6,18.5,18.2,,2.1,1.9,4.1,0.072,,-0.5,-0.4,-0.8,0.8
182,Fred Hoiberg\hoibefr01,SG,31,MIN,79,1804,13.6,0.611,0.449,0.303,1.4,14.8,8.5,9,2,0.4,9.2,12.5,,3.6,2.6,6.1,0.163,,0.2,1.9,2,1.8
183,Robert Horry\horryro01,PF,33,SAS,81,1290,14.5,0.496,0.31,0.307,9.5,14,11.8,12.8,2,2.8,12.2,16.1,,1.7,2.9,4.6,0.171,,0,2.7,2.7,1.5
184,Eddie House\houseed01,SG,25,LAC,60,1188,12,0.436,0.303,0.1,2.7,10.6,6.6,21.6,2.9,0.2,11.8,19.8,,0.2,0.5,0.7,0.027,,-1,-0.3,-1.3,0.2
185,Allan Houston\houstal01,SG,32,NYK,50,1799,14.8,0.539,0.259,0.22,1.3,6.4,3.9,10.3,1.1,0.1,10.6,24.7,,2.5,0.6,3.1,0.083,,1.1,-1.6,-0.5,0.7
186,Josh Howard\howarjo01,SF,23,DAL,67,1589,15.7,0.485,0.124,0.259,9.9,15.4,12.6,8.8,2.2,2.5,10.2,18.2,,2.3,1.2,3.5,0.104,,0.2,-0.2,-0.1,0.8
187,Juwan Howard\howarju01,PF,30,ORL,81,2877,15.6,0.513,0.001,0.336,6.6,16.1,11.2,10,1,0.6,11.7,23.9,,3.6,0,3.6,0.059,,-0.3,-2.5,-2.9,-0.6
188,Troy Hudson\hudsotr01,PG,27,MIN,29,503,12.5,0.492,0.372,0.159,1,6.7,4,22.9,0.8,0,13.3,23.9,,0.3,0.3,0.6,0.058,,0.1,-2.1,-2,0
189,Larry Hughes\hughela01,SG,25,WAS,61,2061,17.6,0.496,0.23,0.332,5.1,12.9,8.9,14.3,2.4,0.9,11.6,28.1,,2.1,1.6,3.8,0.088,,1.7,-0.7,0.9,1.5
190,Ryan Humphrey\humphry01,PF,24,MEM,2,11,-1,0.25,0.25,0,20.3,10.4,15.4,13.9,4.8,0,33.3,24.6,,-0.1,0,0,-0.217,,-12.2,-2.3,-14.6,0
191,Brandon Hunter\huntebr01,PF,23,BOS,36,406,12.6,0.463,0.026,0.371,14.4,18.8,16.6,7.9,1.6,0.2,14,17.6,,0.2,0.4,0.6,0.066,,-1.1,-1.3,-2.4,0
192,Lindsey Hunter\hunteli01,SG,33,DET,33,661,9,0.399,0.35,0.056,2.3,9.3,5.9,20.7,3.2,0.7,18.8,12.8,,-0.4,1.3,0.9,0.067,,-3.4,3.1,-0.2,0.3
193,Steven Hunter\huntest01,C,22,ORL,59,789,11.2,0.504,0,0.445,7.6,17,12.2,2.4,0.3,6.7,13.5,12.3,,0.3,0.3,0.6,0.034,,-3.1,0,-3,-0.2
194,Zydrunas Ilgauskas\ilgauzy01,C,28,CLE,81,2539,20.2,0.541,0.007,0.421,12.1,16.3,14.2,7.8,0.8,5.6,12.5,23.1,,5,2.8,7.8,0.147,,1.1,-0.2,0.9,1.9
195,Allen Iverson*\iversal01,SG,28,PHI,48,2040,19.3,0.478,0.177,0.404,2,8.2,5.1,34.4,3.1,0.2,13.6,35.3,,0.5,2.3,2.8,0.066,,2.7,-0.6,2.1,2.1
196,Bobby Jackson\jacksbo01,SG,30,SAC,50,1185,19.2,0.538,0.37,0.184,5.4,11.1,8.3,15.8,2.1,0.5,9,26.8,,2.3,0.8,3.1,0.124,,3.1,-1,2.1,1.2
197,Jim Jackson\jacksji01,SF,33,HOU,80,3119,12.2,0.54,0.45,0.141,2.1,15.6,9.2,12.8,1.5,0.6,15.5,17.3,,2.2,4.4,6.6,0.102,,-0.4,1,0.6,2.1
198,Marc Jackson\jacksma02,PF,29,PHI,22,598,13.2,0.498,0.006,0.474,8.9,15.8,12.4,5.4,1.1,0.8,10.4,18.1,,0.7,0.6,1.3,0.1,,-0.9,-1.2,-2.2,0
