Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marcin Gortat,RheinEnergie Koln,14,388,57,96,0.594,1,2,0.5,56,94,0.596,0.599,30,45,0.667,27,52,79,17,15,15,30,39,145
Marco Belinelli,Climamio Fortitudo Bologna,13,361,56,148,0.378,24,75,0.32,32,73,0.438,0.459,31,41,0.756,1,24,25,17,10,0,24,32,167
Marco Mordente,Benetton Treviso,20,488,70,135,0.519,29,58,0.5,41,77,0.532,0.626,28,36,0.778,15,40,55,29,24,1,31,54,197
Marcus Brown,Unicaja Malaga,8,154,17,48,0.354,7,20,0.35,10,28,0.357,0.427,15,16,0.938,0,12,12,10,4,0,14,17,56
Marcus Faison,RheinEnergie Koln,9,249,41,67,0.612,19,33,0.576,22,34,0.647,0.754,35,38,0.921,7,15,22,13,10,1,22,30,136
Marcus Goree,Benetton Treviso,18,547,87,167,0.521,20,49,0.408,67,118,0.568,0.581,34,49,0.694,27,88,115,25,23,15,25,42,228
Marcus Haislip,Efes Pilsen,20,556,99,202,0.49,32,85,0.376,67,117,0.573,0.569,52,69,0.754,32,102,134,7,14,35,28,46,282
Marijan Mance,Cibona Zagreb,11,160,18,40,0.45,8,15,0.533,10,25,0.4,0.55,9,10,0.9,3,9,12,6,7,0,11,13,53
Marin Rozic,Cibona Zagreb,14,218,20,45,0.444,2,10,0.2,18,35,0.514,0.467,16,21,0.762,9,33,42,9,11,0,9,33,58
Mario Kasun,Winterthur FC Barcelona,8,127,37,65,0.569,0,0,,37,65,0.569,0.569,21,24,0.875,15,19,34,4,3,4,10,24,95
Marko Djurkovic,Partizan,2,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Marko Milic,KK Union Olimpija,11,295,66,108,0.611,1,5,0.2,65,103,0.631,0.616,33,60,0.55,27,49,76,28,11,1,38,46,166
Marko Popovic,BC Zalgiris,7,241,32,81,0.395,12,44,0.273,20,37,0.541,0.469,30,33,0.909,0,6,6,34,10,0,13,11,106
Marko Tusek,Unicaja Malaga,15,272,39,90,0.433,23,48,0.479,16,42,0.381,0.561,19,24,0.792,15,20,35,14,3,5,7,17,120
Marton Bader,Cibona Zagreb,13,250,19,36,0.528,0,0,,19,36,0.528,0.528,20,27,0.741,29,44,73,6,10,8,26,47,58
Mason Rocca,Eldo Napoli,13,312,55,96,0.573,0,0,,55,96,0.573,0.573,39,66,0.591,46,44,90,5,20,2,19,54,149
Mate Skelin,Le Mans Sarthe Basket,3,62,6,12,0.5,0,0,,6,12,0.5,0.5,3,4,0.75,2,10,12,6,0,0,2,6,15
Matjaz Smodis,CSKA Moscow,22,541,94,189,0.497,34,81,0.42,60,108,0.556,0.587,62,87,0.713,31,53,84,29,16,2,36,41,284
Matt Santangelo,Benetton Treviso,4,43,2,9,0.222,1,3,0.333,1,6,0.167,0.278,0,0,,2,2,4,2,0,0,1,3,5
Matteo Malaventura,Eldo Napoli,13,202,21,51,0.412,11,26,0.423,10,25,0.4,0.52,10,11,0.909,2,8,10,8,7,0,6,23,63
Matteo Soragna,Benetton Treviso,20,488,50,123,0.407,13,56,0.232,37,67,0.552,0.459,25,35,0.714,2,36,38,30,15,1,26,45,138
Melvin Sanders,Elan Bearnais Pau-Orthez,10,222,40,89,0.449,20,49,0.408,20,40,0.5,0.562,5,9,0.556,7,26,33,7,12,2,14,24,105
Michael Andersen,Prokom Trefl Sopot,19,302,53,93,0.57,0,0,,53,93,0.57,0.57,28,42,0.667,24,47,71,13,7,4,14,44,134
Michael Bauer,Elan Bearnais Pau-Orthez,12,227,40,79,0.506,17,44,0.386,23,35,0.657,0.614,17,23,0.739,7,31,38,16,6,18,19,34,114
Michael Wright,Elan Bearnais Pau-Orthez,20,564,105,182,0.577,0,0,,105,182,0.577,0.577,92,123,0.748,47,55,102,5,8,11,26,52,302
Michal Chylinski,Unicaja Malaga,4,39,2,6,0.333,1,4,0.25,1,2,0.5,0.417,0,0,,0,1,1,4,0,0,4,5,5
Michalis Kakiouzis,Winterthur FC Barcelona,22,389,57,123,0.463,7,31,0.226,50,92,0.543,0.492,28,33,0.848,31,60,91,8,15,7,13,34,149
Michel Morandais,Eldo Napoli,12,340,48,123,0.39,12,48,0.25,36,75,0.48,0.439,30,40,0.75,13,54,67,14,15,6,30,33,138
Mike Batiste,Panathinaikos,19,424,99,153,0.647,2,9,0.222,97,144,0.674,0.654,44,59,0.746,48,67,115,9,17,9,33,45,244
Mike Wilkinson,Aris TT Bank,19,509,89,165,0.539,8,24,0.333,81,141,0.574,0.564,47,64,0.734,44,68,112,24,38,14,25,56,233
Milenko Tepic,Partizan,20,394,29,86,0.337,9,32,0.281,20,54,0.37,0.39,30,43,0.698,7,36,43,27,25,0,32,49,97
Milos Vujanic,Panathinaikos,19,274,25,72,0.347,19,55,0.345,6,17,0.353,0.479,37,48,0.771,2,6,8,14,9,0,27,35,106
Mire Chatman,Lottomatica Roma,15,432,53,138,0.384,16,55,0.291,37,83,0.446,0.442,42,64,0.656,20,48,68,39,38,2,33,30,164
Miroslav Raicevic,Dynamo Moscow,2,19,0,5,0,0,2,0,0,3,0,0,0,0,,0,6,6,2,0,1,3,4,0
Mirsad Turkcan,Fenerbahçe,11,285,31,74,0.419,6,26,0.231,25,48,0.521,0.459,21,28,0.75,23,78,101,12,13,7,19,23,89
Mirza Teletovic,TAU Ceramica,24,362,43,115,0.374,22,67,0.328,21,48,0.438,0.47,19,24,0.792,26,40,66,14,13,7,14,38,127
Mladjen Sljivancanin,RheinEnergie Koln,9,182,17,49,0.347,14,36,0.389,3,13,0.231,0.49,4,6,0.667,4,9,13,7,9,1,16,19,52
Mustafa Abi,Efes Pilsen,18,290,10,33,0.303,4,17,0.235,6,16,0.375,0.364,5,9,0.556,5,24,29,9,9,1,16,46,29
Nebojsa Bogavac,Le Mans Sarthe Basket,11,257,32,66,0.485,18,37,0.486,14,29,0.483,0.621,7,9,0.778,4,20,24,13,7,0,15,16,89
Nick George,Benetton Treviso,9,17,0,3,0,0,3,0,0,0,,0,0,0,,0,2,2,0,1,0,1,0,0
Nicolas Batum,Le Mans Sarthe Basket,12,162,19,38,0.5,3,11,0.273,16,27,0.593,0.539,10,13,0.769,7,13,20,8,9,5,14,15,51
Nikita Kurbanov,CSKA Moscow,15,113,11,24,0.458,2,6,0.333,9,18,0.5,0.5,7,11,0.636,6,16,22,4,3,1,6,21,31
Nikola Pekovic,Partizan,20,278,35,60,0.583,0,1,0,35,59,0.593,0.583,25,35,0.714,22,29,51,4,11,6,21,71,95
Nikola Prkacin,Efes Pilsen,20,366,52,88,0.591,0,0,,52,88,0.591,0.591,28,46,0.609,31,46,77,25,19,2,39,63,132
Nikola Vujcic,Maccabi Tel Aviv,22,682,119,220,0.541,14,30,0.467,105,190,0.553,0.573,76,102,0.745,38,129,167,85,25,18,52,57,328
Nikos Barlos,Olympiacos,16,109,6,26,0.231,1,9,0.111,5,17,0.294,0.25,7,9,0.778,4,15,19,9,4,2,5,28,20
Nikos Hatzivrettas,Panathinaikos,22,510,56,115,0.487,21,49,0.429,35,66,0.53,0.578,41,59,0.695,8,28,36,22,19,3,22,59,174
Nikos Zisis,Benetton Treviso,20,664,74,172,0.43,19,55,0.345,55,117,0.47,0.485,53,64,0.828,4,46,50,86,24,1,40,51,220
Noel Felix,Maccabi Tel Aviv,12,84,11,22,0.5,0,2,0,11,20,0.55,0.5,12,16,0.75,2,11,13,1,1,4,9,32,34
Novica Velickovic,Partizan,20,142,20,40,0.5,3,6,0.5,17,34,0.5,0.538,13,25,0.52,12,24,36,6,9,2,4,30,56
Obinna Ekezie,Dynamo Moscow,10,126,25,37,0.676,0,0,,25,37,0.676,0.676,17,22,0.773,11,17,28,3,6,4,12,19,67
Ognjen Askrabic,Lottomatica Roma,16,382,48,107,0.449,10,27,0.37,38,80,0.475,0.495,18,41,0.439,34,54,88,22,24,10,14,49,124
Oguz Savas,Fenerbahçe,14,183,20,41,0.488,0,0,,20,41,0.488,0.488,12,15,0.8,15,17,32,4,6,3,11,25,52
Omer Onan,Fenerbahçe,13,281,24,65,0.369,8,36,0.222,16,29,0.552,0.431,10,18,0.556,3,18,21,9,15,0,4,36,66
Oscar Torres,CSKA Moscow,10,231,31,62,0.5,14,29,0.483,17,33,0.515,0.613,11,18,0.611,13,33,46,9,11,1,11,19,87
Pablo Prigioni,TAU Ceramica,23,582,50,113,0.442,31,88,0.352,19,25,0.76,0.58,21,23,0.913,26,38,64,108,57,1,34,45,152
Paco Vazquez,DKV Joventut,20,356,30,84,0.357,27,60,0.45,3,24,0.125,0.518,16,21,0.762,7,18,25,15,16,0,27,47,103
Panagiotis Vasilopoulos,Olympiacos,22,356,40,106,0.377,13,35,0.371,27,71,0.38,0.439,25,32,0.781,16,57,73,22,14,13,32,71,118
Pape-Philippe Amagou,Le Mans Sarthe Basket,14,237,19,56,0.339,10,28,0.357,9,28,0.321,0.429,10,16,0.625,2,10,12,14,7,0,18,27,58
Paulius Jankunas,BC Zalgiris,13,351,43,89,0.483,5,24,0.208,38,65,0.585,0.511,33,49,0.673,37,54,91,13,15,3,24,43,124
Pepe Sanchez,Unicaja Malaga,22,458,42,96,0.438,17,46,0.37,25,50,0.5,0.526,27,32,0.844,9,58,67,63,24,1,39,43,128
Petar Bozic,Partizan,19,135,12,28,0.429,8,20,0.4,4,8,0.5,0.571,5,6,0.833,7,8,15,7,12,1,10,47,37
Philipp Schwethelm,RheinEnergie Koln,2,14,3,4,0.75,2,2,1,1,2,0.5,1,2,2,1,0,0,0,0,1,0,1,0,10
Predrag Drobnjak,Partizan,20,632,104,245,0.424,28,76,0.368,76,169,0.45,0.482,78,91,0.857,44,87,131,34,32,18,52,48,314
Preston Shumpert,Climamio Fortitudo Bologna,8,210,37,82,0.451,11,28,0.393,26,54,0.481,0.518,3,4,0.75,8,10,18,10,16,1,12,12,88
Przemyslaw Zamojski,Prokom Trefl Sopot,1,2,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,0,1,0
Ramunas Siskauskas,Panathinaikos,20,526,69,141,0.489,33,70,0.471,36,71,0.507,0.606,48,68,0.706,13,37,50,23,21,5,18,39,219
Rashid Atkins,Prokom Trefl Sopot,20,484,59,138,0.428,20,44,0.455,39,94,0.415,0.5,26,35,0.743,16,33,49,52,34,8,23,39,164
Rasim Basak,Fenerbahçe,8,51,5,15,0.333,2,6,0.333,3,9,0.333,0.4,9,10,0.9,3,3,6,0,1,1,2,11,21
Ricardo Greer,Elan Bearnais Pau-Orthez,19,507,51,126,0.405,6,32,0.188,45,94,0.479,0.429,40,56,0.714,40,84,124,61,24,0,36,39,148
Ricky Rubio,DKV Joventut,16,302,16,46,0.348,3,18,0.167,13,28,0.464,0.38,23,30,0.767,15,23,38,44,51,1,30,38,58
Robert Archibald,DKV Joventut,17,320,50,93,0.538,0,0,,50,93,0.538,0.538,51,83,0.614,27,46,73,11,9,6,33,49,151
Robert Fultz,Climamio Fortitudo Bologna,9,65,6,19,0.316,3,10,0.3,3,9,0.333,0.395,3,7,0.429,2,2,4,9,4,0,10,9,18
Robertas Javtokas,Panathinaikos,19,167,19,31,0.613,0,0,,19,31,0.613,0.613,11,31,0.355,12,18,30,2,5,9,14,27,49
Roberto Chiacig,Lottomatica Roma,4,56,6,13,0.462,0,0,,6,13,0.462,0.462,5,10,0.5,13,9,22,1,2,4,4,7,17
Roberto Duenas,DKV Joventut,6,41,5,12,0.417,0,0,,5,12,0.417,0.417,2,4,0.5,2,7,9,0,1,0,3,9,12
Roberto Gabini,Lottomatica Roma,6,53,3,13,0.231,0,6,0,3,7,0.429,0.231,1,2,0.5,3,9,12,0,1,2,7,10,7
Roberto Rullo,Benetton Treviso,6,8,0,1,0,0,1,0,0,0,,0,3,4,0.75,0,0,0,1,0,0,2,0,3
Rodney Buford,Maccabi Tel Aviv,5,69,9,25,0.36,1,8,0.125,8,17,0.471,0.38,4,4,1,0,8,8,4,7,0,2,6,23
Rodrigo De La Fuente,Winterthur FC Barcelona,22,356,30,61,0.492,11,26,0.423,19,35,0.543,0.582,9,12,0.75,9,31,40,20,10,1,11,28,80
Roger Grimau,Winterthur FC Barcelona,20,254,28,66,0.424,10,22,0.455,18,44,0.409,0.5,17,25,0.68,9,31,40,20,14,3,19,48,83
Roko Ukic,Winterthur FC Barcelona,23,370,43,111,0.387,14,40,0.35,29,71,0.408,0.45,17,27,0.63,7,24,31,47,10,1,15,20,117
Ronnie Burrell,RheinEnergie Koln,10,280,43,86,0.5,1,3,0.333,42,83,0.506,0.506,44,52,0.846,23,40,63,18,7,4,22,19,131
Rudy Fernandez,DKV Joventut,19,488,96,201,0.478,51,119,0.429,45,82,0.549,0.604,57,70,0.814,17,55,72,33,39,5,42,44,300
Ryan Stack,Olympiacos,14,224,27,52,0.519,1,3,0.333,26,49,0.531,0.529,14,21,0.667,15,36,51,9,6,9,16,33,69
Sam Hoskin,Olympiacos,8,131,14,38,0.368,0,3,0,14,35,0.4,0.368,23,24,0.958,14,24,38,3,3,1,8,18,51
Sandi Cebular,KK Union Olimpija,12,118,11,31,0.355,4,16,0.25,7,15,0.467,0.419,7,13,0.538,5,3,8,5,7,0,7,32,33
Sandro Nicevic,Le Mans Sarthe Basket,14,365,68,134,0.507,1,2,0.5,67,132,0.508,0.511,30,34,0.882,18,61,79,21,12,18,40,37,167
Sani Becirovic,Panathinaikos,23,506,68,155,0.439,23,58,0.397,45,97,0.464,0.513,74,91,0.813,10,36,46,47,16,1,41,62,233
Saso Ozbolt,KK Union Olimpija,2,50,9,15,0.6,6,9,0.667,3,6,0.5,0.8,7,8,0.875,0,3,3,3,2,0,3,6,31
Saulius Kuzminskas,KK Union Olimpija,11,160,15,35,0.429,1,2,0.5,14,33,0.424,0.443,9,17,0.529,15,27,42,2,7,1,7,44,40
Savvas Iliadis,Aris TT Bank,18,324,48,91,0.527,9,20,0.45,39,71,0.549,0.577,33,47,0.702,12,28,40,17,12,0,17,20,138
Scoonie Penn,Olympiacos,22,735,79,203,0.389,19,69,0.275,60,134,0.448,0.436,84,101,0.832,9,60,69,75,31,0,57,52,261
Semih Erden,Fenerbahçe,8,110,13,24,0.542,1,1,1,12,23,0.522,0.563,9,13,0.692,11,14,25,1,5,1,8,13,36
Sergei Monia,Dynamo Moscow,21,275,24,67,0.358,15,34,0.441,9,33,0.273,0.47,11,12,0.917,13,39,52,4,11,5,18,33,74
Sergey Bykov,Dynamo Moscow,20,210,20,50,0.4,3,17,0.176,17,33,0.515,0.43,10,23,0.435,4,10,14,17,15,1,12,28,53
Sergi Vidal,TAU Ceramica,12,229,24,46,0.522,10,24,0.417,14,22,0.636,0.63,17,23,0.739,6,19,25,23,17,0,5,13,75
Serkan Erdogan,TAU Ceramica,21,479,80,178,0.449,49,112,0.438,31,66,0.47,0.587,45,63,0.714,5,21,26,28,22,1,31,44,254
Sharon Shason,Maccabi Tel Aviv,19,165,14,47,0.298,8,32,0.25,6,15,0.4,0.383,17,19,0.895,11,21,32,6,5,2,8,40,53
Simas Jasaitis,Maccabi Tel Aviv,23,575,79,157,0.503,38,95,0.4,41,62,0.661,0.624,31,38,0.816,36,44,80,12,14,2,8,52,227
Simonas Serapinas,Aris TT Bank,19,177,17,38,0.447,9,22,0.409,8,16,0.5,0.566,8,15,0.533,8,20,28,2,6,1,5,23,51
Simone Flamini,Eldo Napoli,13,147,9,27,0.333,4,11,0.364,5,16,0.313,0.407,10,14,0.714,7,9,16,2,11,0,5,13,32
Slavko Duscak,KK Union Olimpija,1,3,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,1,2,0
Sofoklis Schortsanitis,Olympiacos,17,189,38,58,0.655,0,0,,38,58,0.655,0.655,37,73,0.507,9,22,31,12,7,6,29,47,113
Spencer Nelson,Benetton Treviso,18,400,59,119,0.496,12,44,0.273,47,75,0.627,0.546,31,40,0.775,39,69,108,35,16,4,29,51,161
Spiros Panteliadis,Aris TT Bank,15,107,2,13,0.154,0,3,0,2,10,0.2,0.154,6,6,1,1,8,9,9,8,0,9,23,10
Stefano Mancinelli,Climamio Fortitudo Bologna,13,368,53,102,0.52,14,35,0.4,39,67,0.582,0.588,12,23,0.522,14,30,44,18,34,2,19,38,132
Steffen Hamann,Climamio Fortitudo Bologna,7,108,11,25,0.44,3,9,0.333,8,16,0.5,0.5,8,9,0.889,2,9,11,18,4,1,7,17,33
Tal Burstein,Maccabi Tel Aviv,14,332,34,79,0.43,16,37,0.432,18,42,0.429,0.532,23,29,0.793,7,38,45,27,13,1,26,33,107
Tanoka Beard,BC Zalgiris,14,434,81,148,0.547,3,14,0.214,78,134,0.582,0.557,38,57,0.667,42,96,138,23,12,9,32,45,203
Taqwa Pinero,Dynamo Moscow,8,207,30,78,0.385,10,40,0.25,20,38,0.526,0.449,6,9,0.667,5,20,25,6,8,0,13,24,76
Teemu Rannikko,KK Union Olimpija,13,408,49,124,0.395,32,87,0.368,17,37,0.459,0.524,60,75,0.8,2,16,18,43,14,0,29,33,190
Terrel Castle,Aris TT Bank,18,535,47,123,0.382,19,51,0.373,28,72,0.389,0.459,51,65,0.785,12,46,58,39,28,1,51,42,164
Terrell Lyday,Benetton Treviso,19,447,56,146,0.384,20,60,0.333,36,86,0.419,0.452,47,69,0.681,14,32,46,32,41,4,37,53,179
Theodoros Papaloukas,CSKA Moscow,25,610,89,154,0.578,14,41,0.341,75,113,0.664,0.623,53,74,0.716,13,67,80,135,43,4,59,48,245
Thierry Rupert,Elan Bearnais Pau-Orthez,14,126,11,30,0.367,0,0,,11,30,0.367,0.367,2,2,1,7,16,23,1,5,10,10,17,24
Tiago Splitter,TAU Ceramica,20,496,80,138,0.58,0,0,,80,138,0.58,0.58,54,102,0.529,54,66,120,15,28,6,39,54,214
Tierre Brown,Eldo Napoli,6,168,31,82,0.378,2,20,0.1,29,62,0.468,0.39,22,27,0.815,6,11,17,17,12,1,15,12,86
Tomas Masiulis,Prokom Trefl Sopot,20,404,35,76,0.461,5,18,0.278,30,58,0.517,0.493,11,15,0.733,30,48,78,19,20,6,29,39,86
Tomas Pacesas,Prokom Trefl Sopot,7,72,2,8,0.25,2,7,0.286,0,1,0,0.375,0,0,,1,2,3,7,2,0,5,8,6
Tomas Ress,Climamio Fortitudo Bologna,4,35,0,5,0,0,3,0,0,2,0,0,0,0,,0,1,1,0,3,2,0,4,0
Tomas Van Den Spiegel,CSKA Moscow,21,302,34,52,0.654,0,0,,34,52,0.654,0.654,22,45,0.489,21,39,60,10,10,27,11,68,90
Tony Delk,Panathinaikos,17,279,44,108,0.407,11,35,0.314,33,73,0.452,0.458,29,38,0.763,11,22,33,17,10,1,27,28,128
Trajan Langdon,CSKA Moscow,25,740,115,242,0.475,58,138,0.42,57,104,0.548,0.595,49,53,0.925,10,89,99,26,41,4,22,51,337
Travis Hansen,Dynamo Moscow,14,417,70,155,0.452,22,61,0.361,48,94,0.511,0.523,39,57,0.684,12,43,55,24,19,1,30,26,201
Tyrone Ellis,Eldo Napoli,10,258,33,79,0.418,22,60,0.367,11,19,0.579,0.557,26,39,0.667,8,21,29,32,14,3,29,28,114
Tyson Wheeler,Le Mans Sarthe Basket,13,283,28,82,0.341,12,59,0.203,16,23,0.696,0.415,15,17,0.882,3,20,23,49,8,1,19,22,83
Tyus Edney,Climamio Fortitudo Bologna,12,361,56,119,0.471,5,19,0.263,51,100,0.51,0.492,35,43,0.814,12,18,30,49,12,0,25,24,152
Uros Tripkovic,Partizan,19,477,65,169,0.385,33,95,0.347,32,74,0.432,0.482,27,34,0.794,6,34,40,23,19,0,29,73,190
Vaidotas Peciukas,BC Zalgiris,3,12,0,0,,0,0,,0,0,,,0,0,,1,0,1,2,0,0,1,0,0
Valerio Spinelli,Eldo Napoli,14,189,12,37,0.324,0,14,0,12,23,0.522,0.324,19,26,0.731,4,11,15,34,19,0,22,15,43
Vasco Evtimov,Climamio Fortitudo Bologna,14,206,33,56,0.589,0,0,,33,56,0.589,0.589,17,33,0.515,26,45,71,14,14,0,17,27,83
Vedran Morovic,Cibona Zagreb,2,11,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1,1,1,2,1,0,0,1,3,6
Vidas Ginevicius,BC Zalgiris,14,245,14,37,0.378,8,28,0.286,6,9,0.667,0.486,7,18,0.389,0,11,11,18,14,0,11,20,43
Vladimir Stimac,BC Zalgiris,2,36,3,5,0.6,0,1,0,3,4,0.75,0.6,2,6,0.333,4,4,8,1,0,0,0,4,8
Vlado Ilievski,Lottomatica Roma,6,183,23,52,0.442,9,21,0.429,14,31,0.452,0.529,7,10,0.7,4,7,11,11,13,0,15,13,62
Vonteego Cummings,Partizan,20,684,80,196,0.408,30,79,0.38,50,117,0.427,0.485,69,81,0.852,6,46,52,67,33,4,56,63,259
Vrbica Stefanov,Olympiacos,7,40,1,5,0.2,1,2,0.5,0,3,0,0.3,1,2,0.5,2,3,5,1,2,1,1,2,4
Vytenis Jasikevicius,BC Zalgiris,3,15,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1,0,0,0,0,0,0,1,1,6
Will Bynum,Maccabi Tel Aviv,21,563,78,188,0.415,19,65,0.292,59,123,0.48,0.465,57,68,0.838,7,46,53,55,28,2,64,59,232
Will Solomon,Fenerbahçe,11,353,54,128,0.422,26,67,0.388,28,61,0.459,0.523,16,18,0.889,0,32,32,42,21,3,43,34,150
Xane D'Almeida,Elan Bearnais Pau-Orthez,16,234,17,39,0.436,7,17,0.412,10,22,0.455,0.526,12,15,0.8,1,22,23,31,6,1,24,30,53
Yaniv Green,Maccabi Tel Aviv,19,152,19,37,0.514,0,0,,19,37,0.514,0.514,19,29,0.655,18,20,38,7,7,4,16,30,57
Yannick Bokolo,Le Mans Sarthe Basket,14,288,24,54,0.444,8,23,0.348,16,31,0.516,0.519,9,16,0.563,8,25,33,44,6,2,29,28,65
Ioannis Bourousis,Olympiacos,19,306,61,90,0.678,9,22,0.409,52,68,0.765,0.728,32,44,0.727,36,73,109,15,20,13,21,42,163
Yotam Halperin,Maccabi Tel Aviv,19,469,42,113,0.372,16,46,0.348,26,67,0.388,0.442,23,27,0.852,6,34,40,38,21,1,28,44,123
Yuri Porcaro,Lottomatica Roma,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Yuri Vasilyev,Dynamo Moscow,21,300,23,49,0.469,2,6,0.333,21,43,0.488,0.49,16,22,0.727,17,21,38,8,10,12,12,55,64
Zakhar Pashutin,CSKA Moscow,16,85,7,19,0.368,5,14,0.357,2,5,0.4,0.5,3,4,0.75,1,7,8,8,5,2,5,10,22
Zoran Planinic,TAU Ceramica,18,437,58,127,0.457,9,32,0.281,49,95,0.516,0.492,42,62,0.677,15,34,49,68,23,6,24,43,167
