Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kyrylo Fesenko,Lokomotiv Kuban,10,151,27,39,0.692,0,0,,27,39,0.692,0.692,7,16,0.438,17,26,43,11,1,3,20,23,61
Leo Westermann,Limoges CSP,10,272,37,79,0.468,11,32,0.344,26,47,0.553,0.538,16,18,0.889,3,25,28,43,11,1,34,22,101
Leon Radosevic,Brose Baskets Bamberg,19,352,53,96,0.552,0,0,,53,96,0.552,0.552,37,52,0.712,30,36,66,12,6,7,17,42,143
Lorenzo D'Ercole,Dinamo Banco di Sardegna Sassari,8,78,2,12,0.167,1,9,0.111,1,3,0.333,0.208,0,0,,1,4,5,2,2,0,0,6,5
Louis Campbell,Strasbourg,10,263,31,76,0.408,16,41,0.39,15,35,0.429,0.513,9,10,0.9,8,16,24,39,8,1,29,17,87
Lovro Mazalin,Cedevita Zagreb,8,64,7,8,0.875,0,0,,7,8,0.875,0.875,3,4,0.75,2,3,5,2,1,1,5,10,17
Lucca Staiger,Brose Baskets Bamberg,21,148,19,50,0.38,15,44,0.341,4,6,0.667,0.53,0,0,,5,7,12,5,4,0,4,16,53
Luigi Datome,Fenerbahçe,29,783,127,246,0.516,42,91,0.462,85,155,0.548,0.602,65,75,0.867,37,91,128,54,12,8,48,71,361
Luka Babic,Cedevita Zagreb,22,631,70,164,0.427,23,74,0.311,47,90,0.522,0.497,28,42,0.667,11,92,103,49,15,1,37,47,191
Luka Doncic,Real Madrid,12,133,11,27,0.407,5,16,0.313,6,11,0.545,0.5,15,17,0.882,3,25,28,24,2,4,14,7,42
Luka Mitrovic,Crvena Zvezda Telekom Belgrade,4,42,7,14,0.5,2,2,1,5,12,0.417,0.571,2,4,0.5,2,8,10,1,0,2,4,6,18
Luka Zoric,Cedevita Zagreb,16,208,32,73,0.438,0,0,,32,73,0.438,0.438,20,22,0.909,11,22,33,9,5,5,15,37,84
Lukas Lekavicius,Zalgiris Kaunus,21,302,33,79,0.418,16,31,0.516,17,48,0.354,0.519,14,19,0.737,3,21,24,28,18,0,27,46,96
Lukasz Koszarek,Zielona Góra,10,245,27,69,0.391,10,24,0.417,17,45,0.378,0.464,7,7,1,5,20,25,39,4,0,17,20,71
Luke Harangody,Darüşşafaka,23,476,90,161,0.559,32,64,0.5,58,97,0.598,0.658,10,14,0.714,23,76,99,13,9,4,18,34,222
Maik Zirbes,Crvena Zvezda Telekom Belgrade,27,680,125,207,0.604,0,1,0,125,206,0.607,0.604,84,124,0.677,72,94,166,19,25,15,56,79,334
Malcolm Delaney,Lokomotiv Kuban,31,1031,143,335,0.427,70,174,0.402,73,161,0.453,0.531,148,174,0.851,10,96,106,172,27,0,80,90,504
Mamadou Diop,Laboral Kutxa Vitoria Gasteiz,4,10,1,5,0.2,1,3,0.333,0,2,0,0.3,1,2,0.5,1,1,2,0,0,0,1,2,4
Mantas Kalnietis,Zalgiris Kaunus,14,331,37,104,0.356,15,50,0.3,22,54,0.407,0.428,6,7,0.857,0,31,31,57,10,1,33,21,95
Manuchar Markoishvili,Darüşşafaka,22,446,52,132,0.394,23,70,0.329,29,62,0.468,0.481,10,14,0.714,9,16,25,30,20,1,19,63,137
Marcel Ponitka,Zielona Góra,2,8,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,2,2,0,0,0,1,1,2
Marcus Eriksson,FC Barcelona Lassa,3,23,1,4,0.25,0,2,0,1,2,0.5,0.25,0,0,,2,0,2,1,1,0,1,5,2
Marcus Slaughter,Darüşşafaka,24,383,36,57,0.632,0,0,,36,57,0.632,0.632,37,50,0.74,31,60,91,19,14,22,35,48,109
Marcus Williams,Crvena Zvezda Telekom Belgrade,3,45,5,20,0.25,2,11,0.182,3,9,0.333,0.3,3,4,0.75,1,5,6,16,0,0,6,3,15
Mardy Collins,Strasbourg,10,208,32,65,0.492,4,13,0.308,28,52,0.538,0.523,8,15,0.533,1,20,21,25,5,1,19,16,76
Mark Payne,Limoges CSP,9,165,13,32,0.406,2,9,0.222,11,23,0.478,0.438,8,12,0.667,6,18,24,12,5,1,8,13,36
Marko Arapovic,Cedevita Zagreb,23,483,74,157,0.471,15,54,0.278,59,103,0.573,0.519,22,32,0.688,39,57,96,22,8,4,24,53,185
Marko Guduric,Crvena Zvezda Telekom Belgrade,24,375,50,119,0.42,23,62,0.371,27,57,0.474,0.517,47,58,0.81,4,31,35,33,15,1,38,52,170
Marko Simonovic,Crvena Zvezda Telekom Belgrade,27,538,69,151,0.457,45,107,0.421,24,44,0.545,0.606,18,23,0.783,16,36,52,7,14,2,13,41,201
Marko Tejic,Crvena Zvezda Telekom Belgrade,11,62,3,15,0.2,0,5,0,3,10,0.3,0.2,2,6,0.333,4,8,12,6,2,1,2,15,8
Marko Todorovic,BC Khimki,16,249,29,55,0.527,0,3,0,29,52,0.558,0.527,22,30,0.733,23,37,60,11,8,11,13,43,80
MarQuez Haynes,Dinamo Banco di Sardegna Sassari,10,297,45,109,0.413,25,60,0.417,20,49,0.408,0.528,15,18,0.833,4,10,14,32,4,0,22,21,130
MarQuez Haynes,Panathinaikos Athens,10,124,16,33,0.485,9,22,0.409,7,11,0.636,0.621,11,15,0.733,2,9,11,6,3,0,6,8,52
Martynas Pocius,Zalgiris Kaunus,19,270,24,70,0.343,5,26,0.192,19,44,0.432,0.379,12,18,0.667,4,31,35,15,2,0,21,30,65
Martynas Sajus,Zalgiris Kaunus,11,69,7,14,0.5,0,0,,7,14,0.5,0.5,0,0,,11,8,19,2,1,6,4,16,14
Mateusz Ponitka,Zielona Góra,10,315,46,91,0.505,5,20,0.25,41,71,0.577,0.533,23,34,0.676,22,57,79,22,11,2,28,13,120
Mathieu Wojciechowski,Limoges CSP,6,42,1,6,0.167,0,4,0,1,2,0.5,0.167,4,4,1,3,4,7,3,0,1,4,7,6
Matt Gatens,Limoges CSP,8,118,13,30,0.433,8,19,0.421,5,11,0.455,0.567,4,5,0.8,4,9,13,9,3,0,7,9,38
Matt Howard,Strasbourg,4,84,8,19,0.421,1,1,1,7,18,0.389,0.447,8,12,0.667,8,11,19,2,7,0,7,3,25
Matt Janning,Lokomotiv Kuban,14,308,43,97,0.443,24,61,0.393,19,36,0.528,0.567,10,10,1,9,16,25,19,5,1,18,32,120
Matt Lojeski,Olympiacos,11,238,40,79,0.506,18,40,0.45,22,39,0.564,0.62,13,16,0.813,12,27,39,28,5,1,9,17,111
Matteo Formenti,Dinamo Banco di Sardegna Sassari,6,83,3,9,0.333,1,5,0.2,2,4,0.5,0.389,0,0,,3,3,6,4,2,0,2,10,7
Maurice Ndour,Real Madrid,6,48,5,9,0.556,0,2,0,5,7,0.714,0.556,0,0,,3,4,7,1,3,1,3,8,10
Maxim Kolyushkin,Lokomotiv Kuban,10,22,1,7,0.143,1,3,0.333,0,4,0,0.214,0,0,,2,4,6,3,3,0,3,3,3
Maxim Sheleketo,BC Khimki,4,24,1,2,0.5,0,1,0,1,1,1,0.5,2,4,0.5,2,3,5,2,1,1,0,1,4
Mehmet Yagmur,Darüşşafaka,13,180,24,53,0.453,8,26,0.308,16,27,0.593,0.528,5,9,0.556,2,11,13,21,5,1,11,19,61
Melih Mahmutoglu,Fenerbahçe,18,220,25,61,0.41,21,52,0.404,4,9,0.444,0.582,1,2,0.5,2,11,13,7,3,0,8,30,72
Metin Turen,Darüşşafaka,4,29,3,8,0.375,2,4,0.5,1,4,0.25,0.5,4,4,1,0,2,2,2,1,0,1,2,12
Michael Lountzis,Panathinaikos Athens,2,10,1,1,1,0,0,,1,1,1,1,0,0,,2,3,5,3,1,0,1,2,2
Michalis Tsairelis,Olympiacos,6,54,6,16,0.375,0,2,0,6,14,0.429,0.375,0,0,,4,4,8,2,0,1,4,5,12
Mike James,Laboral Kutxa Vitoria Gasteiz,29,616,108,255,0.424,35,95,0.368,73,160,0.456,0.492,38,44,0.864,15,60,75,78,17,3,31,38,289
Mikhail Kulagin,CSKA Moscow,1,6,1,4,0.25,1,4,0.25,0,0,,0.375,2,4,0.5,0,1,1,1,2,0,0,1,5
Milan Macvan,EA7 Emporio Armani Milan,6,120,19,41,0.463,4,11,0.364,15,30,0.5,0.512,18,20,0.9,12,14,26,12,5,0,2,7,60
Milko Bjelica,Darüşşafaka,24,458,63,145,0.434,17,48,0.354,46,97,0.474,0.493,38,56,0.679,25,57,82,20,9,2,27,38,181
Milos Teodosic,CSKA Moscow,29,777,138,295,0.468,77,180,0.428,61,115,0.53,0.598,114,129,0.884,8,69,77,165,27,0,87,65,467
Mindaugas Kuzminskas,Unicaja Malaga,23,489,102,210,0.486,29,77,0.377,73,133,0.549,0.555,43,52,0.827,41,38,79,24,14,6,38,32,276
Miro Bilan,Cedevita Zagreb,24,624,131,240,0.546,3,9,0.333,128,231,0.554,0.552,50,80,0.625,52,95,147,49,16,7,49,56,315
Miroslav Raduljica,Panathinaikos Athens,27,552,125,220,0.568,0,0,,125,220,0.568,0.568,92,112,0.821,45,75,120,35,18,4,62,79,342
Moussa Diagne,FC Barcelona Lassa,2,15,1,1,1,0,0,,1,1,1,1,0,2,0,0,2,2,0,0,2,1,3,2
Muhammed Baygul,Pinar Karsiyaka,8,77,11,22,0.5,3,10,0.3,8,12,0.667,0.568,3,7,0.429,5,3,8,5,1,0,6,10,28
Nando De Colo,CSKA Moscow,27,748,170,323,0.526,46,100,0.46,124,223,0.556,0.598,139,153,0.908,7,89,96,134,31,4,75,53,525
Nemanja Dangubic,Crvena Zvezda Telekom Belgrade,19,302,38,69,0.551,14,31,0.452,24,38,0.632,0.652,9,13,0.692,7,30,37,16,5,1,28,47,99
Nemanja Djurisic,Zielona Góra,9,148,19,45,0.422,3,8,0.375,16,37,0.432,0.456,4,6,0.667,15,15,30,5,3,1,9,22,45
Nemanja Gordic,Cedevita Zagreb,21,403,35,104,0.337,9,36,0.25,26,68,0.382,0.38,17,21,0.81,2,25,27,65,7,0,39,39,96
Nemanja Nedovic,Unicaja Malaga,23,347,61,156,0.391,24,86,0.279,37,70,0.529,0.468,24,32,0.75,3,15,18,44,7,3,29,38,170
Nick Calathes,Panathinaikos Athens,27,815,96,230,0.417,26,79,0.329,70,151,0.464,0.474,25,44,0.568,18,93,111,173,55,5,63,82,243
Nicolo Melli,Brose Baskets Bamberg,23,668,72,154,0.468,24,53,0.453,48,101,0.475,0.545,44,54,0.815,27,123,150,63,20,15,35,64,212
Nihad Dedovic,FC Bayern Munich,10,266,46,98,0.469,14,42,0.333,32,56,0.571,0.541,18,21,0.857,7,23,30,26,12,0,20,21,124
Nikita Balashov,Lokomotiv Kuban,3,10,0,1,0,0,1,0,0,0,,0,0,0,,1,0,1,2,0,0,2,2,0
Nikita Kurbanov,CSKA Moscow,29,585,67,132,0.508,19,46,0.413,48,86,0.558,0.58,40,45,0.889,49,97,146,34,21,9,17,66,193
Nikola Kalinic,Fenerbahçe,29,549,49,113,0.434,8,33,0.242,41,80,0.513,0.469,27,38,0.711,32,63,95,35,12,7,27,69,133
Nikola Milutinov,Olympiacos,18,195,26,48,0.542,0,0,,26,48,0.542,0.542,14,18,0.778,25,24,49,6,6,12,10,46,66
Nikola Rebic,Crvena Zvezda Telekom Belgrade,15,119,11,35,0.314,5,22,0.227,6,13,0.462,0.386,3,8,0.375,4,12,16,13,4,1,9,16,30
Nikos Pappas,Panathinaikos Athens,5,41,4,9,0.444,0,5,0,4,4,1,0.444,7,10,0.7,0,2,2,2,0,0,2,5,15
Nikos Zisis,Brose Baskets Bamberg,24,622,88,191,0.461,26,67,0.388,62,124,0.5,0.529,40,50,0.8,10,54,64,86,10,0,45,42,242
Nobel Boungou Colo,Limoges CSP,10,272,30,77,0.39,14,36,0.389,16,41,0.39,0.481,12,14,0.857,7,24,31,30,12,4,20,16,86
Ognjen Kuzmic,Panathinaikos Athens,25,345,49,102,0.48,0,0,,49,102,0.48,0.48,30,44,0.682,50,54,104,7,9,7,19,54,128
Ogulcan Baykan,Anadolu Efes,2,18,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,1,2,3,0,0,0,4,1,2
Oguz Savas,Darüşşafaka,3,19,4,6,0.667,0,0,,4,6,0.667,0.667,4,4,1,1,3,4,0,1,0,4,4,12
Oliver Lafayette,EA7 Emporio Armani Milan,10,229,24,77,0.312,14,54,0.259,10,23,0.435,0.403,11,13,0.846,3,17,20,21,10,2,16,25,73
Olivier Hanlan,Zalgiris Kaunus,24,507,68,181,0.376,23,64,0.359,45,117,0.385,0.439,32,45,0.711,13,43,56,39,16,1,30,58,191
Omer Yurtseven,Fenerbahçe,8,37,6,14,0.429,1,2,0.5,5,12,0.417,0.464,0,0,,1,6,7,0,0,0,0,8,13
Othello Hunter,Olympiacos,22,464,85,150,0.567,0,0,,85,150,0.567,0.567,36,56,0.643,63,69,132,11,16,7,26,64,206
Ousmane Camara,Limoges CSP,5,76,10,17,0.588,0,0,,10,17,0.588,0.588,3,5,0.6,7,10,17,1,1,0,6,15,23
Patric Young,Olympiacos,5,98,20,28,0.714,0,0,,20,28,0.714,0.714,14,21,0.667,11,14,25,2,6,13,6,12,54
Patrick Heckmann,Brose Baskets Bamberg,23,303,32,59,0.542,11,24,0.458,21,35,0.6,0.636,20,30,0.667,11,34,45,18,7,4,15,43,95
Pau Ribas,FC Barcelona Lassa,27,500,55,123,0.447,25,59,0.424,30,64,0.469,0.549,31,33,0.939,7,43,50,74,18,0,24,49,166
Paul Davis,BC Khimki,13,198,50,98,0.51,1,1,1,49,97,0.505,0.515,17,25,0.68,11,35,46,11,14,7,9,25,118
Paul Lacombe,Strasbourg,10,212,15,39,0.385,2,7,0.286,13,32,0.406,0.41,9,12,0.75,6,28,34,29,7,6,22,28,41
Paul Zipser,FC Bayern Munich,10,152,19,40,0.475,5,18,0.278,14,22,0.636,0.538,10,10,1,7,24,31,12,4,7,9,17,53
Paulius Jankunas,Zalgiris Kaunus,24,614,108,218,0.495,13,42,0.31,95,176,0.54,0.525,67,80,0.838,33,116,149,37,21,5,43,67,296
Pavel Korobkov,CSKA Moscow,15,123,18,31,0.581,0,6,0,18,25,0.72,0.581,6,9,0.667,8,15,23,6,3,2,6,32,42
Pero Antic,Fenerbahçe,23,484,52,134,0.388,31,83,0.373,21,51,0.412,0.504,50,65,0.769,24,76,100,17,5,1,19,57,185
Petteri Koponen,BC Khimki,24,467,72,169,0.426,32,84,0.381,40,85,0.471,0.521,29,33,0.879,8,31,39,54,11,1,29,44,205
Przemyslaw Zamojski,Zielona Góra,10,177,17,46,0.37,11,33,0.333,6,13,0.462,0.489,5,7,0.714,4,14,18,8,4,2,7,19,50
Quincy Miller,Crvena Zvezda Telekom Belgrade,24,698,120,251,0.478,36,110,0.327,84,141,0.596,0.55,63,81,0.778,25,112,137,22,22,37,46,62,339
Randy Culpepper,Limoges CSP,4,83,13,32,0.406,4,11,0.364,9,21,0.429,0.469,8,11,0.727,2,9,11,8,7,1,10,9,38
Rares Uta,Unicaja Malaga,4,7,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,1,3,0
Reggie Redding,Darüşşafaka,24,525,59,137,0.431,12,37,0.324,47,100,0.47,0.474,33,46,0.717,24,47,71,61,19,4,33,49,163
Renaldas Seibutis,Zalgiris Kaunus,21,470,58,140,0.414,15,47,0.319,43,93,0.462,0.468,37,45,0.822,7,37,44,32,8,3,43,61,168
Richard Hendrix,Unicaja Malaga,16,338,64,113,0.566,1,4,0.25,63,109,0.578,0.571,15,30,0.5,37,62,99,28,11,13,22,43,144
Ricky Hickman,Fenerbahçe,20,237,30,71,0.423,9,29,0.31,21,42,0.5,0.486,23,29,0.793,2,23,25,26,7,0,11,27,92
Robbie Hummel,EA7 Emporio Armani Milan,9,212,26,68,0.382,10,27,0.37,16,41,0.39,0.456,6,7,0.857,11,25,36,9,4,0,10,24,68
Robertas Javtokas,Zalgiris Kaunus,9,149,20,32,0.625,0,1,0,20,31,0.645,0.625,4,9,0.444,18,15,33,0,3,4,4,23,44
Rodrigue Beaubois,Strasbourg,10,237,44,108,0.407,17,46,0.37,27,62,0.435,0.486,11,11,1,3,13,16,23,11,4,17,25,116
Rok Stipcevic,Dinamo Banco di Sardegna Sassari,10,177,22,58,0.379,13,34,0.382,9,24,0.375,0.491,8,8,1,2,11,13,17,3,0,14,11,65
Romain Duport,Strasbourg,6,64,12,22,0.545,1,1,1,11,21,0.524,0.568,0,0,,2,7,9,3,1,0,0,9,25
Romeo Travis,Strasbourg,6,109,16,29,0.552,0,1,0,16,28,0.571,0.552,3,3,1,7,16,23,8,5,3,4,9,35
Rudy Fernandez,Real Madrid,14,316,35,94,0.372,17,56,0.304,18,38,0.474,0.463,19,26,0.731,10,23,33,27,6,2,22,27,106
Ruslan Pateev,BC Khimki,1,7,2,3,0.667,0,0,,2,3,0.667,0.667,0,1,0,0,0,0,0,1,0,1,2,4
Ryan Broekhoff,Lokomotiv Kuban,31,785,86,176,0.489,58,123,0.472,28,53,0.528,0.653,33,38,0.868,38,66,104,49,31,4,34,69,263
Ryan Thompson,Crvena Zvezda Telekom Belgrade,10,195,19,51,0.373,4,21,0.19,15,30,0.5,0.412,6,9,0.667,7,9,16,9,5,1,12,18,48
Samardo Samuels,FC Barcelona Lassa,26,345,54,107,0.505,0,5,0,54,102,0.529,0.505,48,76,0.632,26,46,72,12,5,10,28,33,156
Sasha Pavlovic,Panathinaikos Athens,25,429,52,131,0.397,12,48,0.25,40,83,0.482,0.443,24,38,0.632,17,47,64,28,14,7,22,64,140
Scottie Wilbekin,Darüşşafaka,20,427,69,183,0.377,36,103,0.35,33,80,0.413,0.475,31,41,0.756,4,26,30,46,20,1,32,43,205
Semih Erden,Darüşşafaka,24,442,85,143,0.594,0,0,,85,143,0.594,0.594,45,84,0.536,37,77,114,17,9,23,41,50,215
Sergei Monia,BC Khimki,24,573,54,138,0.391,32,90,0.356,22,48,0.458,0.507,10,11,0.909,17,58,75,39,19,22,31,72,150
Sergey Bykov,Lokomotiv Kuban,26,384,32,82,0.39,9,33,0.273,23,49,0.469,0.445,20,30,0.667,9,27,36,45,18,2,36,58,93
Sergio Llull,Real Madrid,24,667,93,246,0.378,55,157,0.35,38,89,0.427,0.49,67,83,0.807,7,36,43,111,16,4,34,62,308
Sergio Rodriguez,Real Madrid,27,646,100,224,0.446,52,127,0.409,48,97,0.495,0.563,43,58,0.741,10,50,60,167,19,2,57,57,295
Serhat Cetin,Darüşşafaka,7,71,7,17,0.412,4,9,0.444,3,8,0.375,0.529,5,6,0.833,0,5,5,4,0,0,5,7,23
Shane Lawal,FC Barcelona Lassa,17,253,35,52,0.673,0,0,,35,52,0.673,0.673,19,32,0.594,34,35,69,10,8,12,15,42,89
Shawn James,Olympiacos,5,32,7,15,0.467,0,1,0,7,14,0.5,0.467,3,3,1,4,4,8,0,0,0,2,8,17
Siim Sander Vene,Zalgiris Kaunus,20,242,27,55,0.491,6,20,0.3,21,35,0.6,0.545,5,6,0.833,10,22,32,14,8,3,3,37,65
Slava Kravtsov,CSKA Moscow,7,48,9,11,0.818,0,0,,9,11,0.818,0.818,6,13,0.462,1,10,11,2,0,3,2,6,24
Sofoklis Schortsanitis,Crvena Zvezda Telekom Belgrade,2,31,4,8,0.5,0,0,,4,8,0.5,0.5,1,2,0.5,0,1,1,0,0,1,4,7,9
Soner Senturk,Pinar Karsiyaka,5,56,4,9,0.444,2,4,0.5,2,5,0.4,0.556,0,4,0,0,5,5,12,3,0,5,7,10
Stanislav Ilnitskiy,BC Khimki,8,74,2,7,0.286,1,6,0.167,1,1,1,0.357,2,2,1,4,10,14,2,3,0,3,13,7
Stanko Barac,EA7 Emporio Armani Milan,10,184,28,47,0.596,0,0,,28,47,0.596,0.596,8,10,0.8,15,24,39,10,2,5,9,26,64
Stefan Jovic,Crvena Zvezda Telekom Belgrade,27,625,71,174,0.408,21,59,0.356,50,115,0.435,0.468,26,33,0.788,14,68,82,155,32,2,58,74,189
Stefan Markovic,Unicaja Malaga,10,224,11,35,0.314,5,24,0.208,6,11,0.545,0.386,9,11,0.818,4,17,21,49,5,0,14,19,36
Stefan Nastic,Crvena Zvezda Telekom Belgrade,2,9,2,7,0.286,0,0,,2,7,0.286,0.286,0,0,,1,2,3,0,0,0,1,1,4
Stratos Perperoglou,FC Barcelona Lassa,29,638,85,204,0.417,36,95,0.379,49,109,0.45,0.505,36,51,0.706,10,79,89,33,17,6,24,59,242
Sylven Landesberg,Maccabi Tel Aviv,10,213,35,96,0.365,16,42,0.381,19,54,0.352,0.448,11,18,0.611,3,22,25,11,6,0,12,19,97
Szymon Szewczyk,Zielona Góra,10,120,21,42,0.5,8,23,0.348,13,19,0.684,0.595,2,3,0.667,6,16,22,6,7,3,5,23,52
Tarence Kinsey,Crvena Zvezda Telekom Belgrade,16,376,57,138,0.413,4,31,0.129,53,107,0.495,0.428,36,41,0.878,8,27,35,30,18,2,24,34,154
Taylor Rochestie,Maccabi Tel Aviv,10,294,49,117,0.419,19,47,0.404,30,70,0.429,0.5,23,25,0.92,4,17,21,55,2,0,20,23,140
Thomas Heurtel,Anadolu Efes,24,658,106,213,0.498,35,82,0.427,71,131,0.542,0.58,57,71,0.803,10,60,70,189,18,0,78,44,304
Tomas Satoransky,FC Barcelona Lassa,29,710,98,198,0.495,26,71,0.366,72,127,0.567,0.561,40,53,0.755,12,70,82,123,27,9,46,54,262
Tomislav Zubcic,Cedevita Zagreb,2,44,7,15,0.467,2,9,0.222,5,6,0.833,0.533,3,4,0.75,2,9,11,1,2,0,3,6,19
Toni Katic,Cedevita Zagreb,7,80,6,13,0.462,1,4,0.25,5,9,0.556,0.5,11,13,0.846,1,7,8,13,1,0,7,9,24
Tornike Shengelia,Laboral Kutxa Vitoria Gasteiz,9,175,30,55,0.545,7,14,0.5,23,41,0.561,0.609,15,22,0.682,9,25,34,11,7,5,18,15,82
Trevor Mbakwe,Maccabi Tel Aviv,10,248,25,49,0.51,0,0,,25,49,0.51,0.51,19,24,0.792,38,42,80,12,4,12,18,32,69
Trey Thompkins,Real Madrid,15,228,32,82,0.39,14,40,0.35,18,42,0.429,0.476,11,11,1,9,36,45,16,2,5,9,31,89
Tyler Honeycutt,BC Khimki,23,452,51,98,0.52,14,39,0.359,37,59,0.627,0.592,21,33,0.636,46,94,140,25,19,22,15,42,137
Tyrese Rice,BC Khimki,24,702,102,267,0.382,36,117,0.308,66,150,0.44,0.449,57,70,0.814,9,41,50,146,28,3,71,54,297
Vangelis Mantzaris,Olympiacos,24,550,49,121,0.405,34,76,0.447,15,45,0.333,0.545,23,32,0.719,6,61,67,49,17,1,24,63,155
Vasillis Mouratos,Olympiacos,1,1,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Vassilis Toliopoulos,Olympiacos,1,1,0,0,,0,0,,0,0,,,2,2,1,0,0,0,0,0,0,0,0,2
Vasilije Micic,Crvena Zvezda Telekom Belgrade,17,297,30,88,0.341,13,36,0.361,17,52,0.327,0.415,21,29,0.724,4,26,30,61,4,3,32,41,94
Vasilije Micic,FC Bayern Munich,4,25,0,7,0,0,4,0,0,3,0,0,2,2,1,1,2,3,3,2,1,7,5,2
Vassilis Charalampopoulos,Panathinaikos Athens,6,57,3,8,0.375,1,4,0.25,2,4,0.5,0.438,2,3,0.667,2,10,12,6,1,1,1,2,9
Vassilis Spanoulis,Olympiacos,20,539,69,217,0.318,26,100,0.26,43,117,0.368,0.378,60,85,0.706,6,24,30,108,8,0,58,41,224
Victor Claver,Lokomotiv Kuban,31,838,109,218,0.5,34,85,0.4,75,133,0.564,0.578,39,50,0.78,54,128,182,50,25,15,32,52,291
Viktor Khryapa,CSKA Moscow,10,163,25,44,0.568,6,19,0.316,19,25,0.76,0.636,4,9,0.444,7,30,37,18,4,8,8,21,60
Vince Hunter,Panathinaikos Athens,8,63,12,20,0.6,0,1,0,12,19,0.632,0.6,8,13,0.615,8,7,15,0,0,3,3,17,32
Vitaly Fridzon,CSKA Moscow,27,377,56,118,0.475,30,70,0.429,26,48,0.542,0.602,30,36,0.833,10,36,46,24,17,1,15,60,172
Vitor Faverani,Maccabi Tel Aviv,2,14,3,7,0.429,0,0,,3,7,0.429,0.429,1,2,0.5,2,0,2,1,0,0,1,4,7
Vlad Moldoveanu,Zielona Góra,8,190,25,50,0.5,15,24,0.625,10,26,0.385,0.65,14,17,0.824,8,22,30,12,7,1,2,29,79
Vladimir Golubovic,Strasbourg,10,208,46,87,0.529,0,0,,46,87,0.529,0.529,23,34,0.676,24,38,62,8,8,2,16,14,115
Vladimir Stimac,Crvena Zvezda Telekom Belgrade,25,364,66,120,0.55,0,0,,66,120,0.55,0.55,41,69,0.594,48,76,124,12,8,4,16,43,173
Vlantimir Giankovits,Panathinaikos Athens,22,346,47,89,0.528,16,40,0.4,31,49,0.633,0.618,15,27,0.556,12,42,54,30,12,2,15,42,125
Vytenis Lipkevicius,Zalgiris Kaunus,1,6,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,2,0,2,0,0,0,1,0,2
Will Daniels,Limoges CSP,10,197,28,58,0.483,7,18,0.389,21,40,0.525,0.543,14,19,0.737,6,17,23,11,4,1,14,22,77
Will Thomas,Unicaja Malaga,24,553,69,161,0.429,11,52,0.212,58,109,0.532,0.463,45,54,0.833,44,66,110,28,14,3,19,31,194
Yakhouba Diawara,Limoges CSP,6,130,20,49,0.408,7,16,0.438,13,33,0.394,0.48,6,8,0.75,0,9,9,3,2,1,8,13,53
Ioannis Athinaiou,Olympiacos,16,194,16,46,0.348,13,34,0.382,3,12,0.25,0.489,6,8,0.75,2,18,20,17,5,0,5,21,51
Yassin Idbihi,Brose Baskets Bamberg,13,59,7,15,0.467,0,0,,7,15,0.467,0.467,2,2,1,2,3,5,0,0,0,4,11,16
Ioannis Bourousis,Laboral Kutxa Vitoria Gasteiz,29,727,137,273,0.502,31,81,0.383,106,192,0.552,0.559,116,143,0.811,49,202,251,65,22,24,55,69,421
Yogev Ohayon,Maccabi Tel Aviv,10,187,19,52,0.365,5,20,0.25,14,32,0.438,0.413,10,11,0.909,6,13,19,29,6,1,16,30,53
Yovel Zoosman,Maccabi Tel Aviv,1,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Zoran Dragic,BC Khimki,24,400,71,145,0.49,22,65,0.338,49,80,0.613,0.566,28,45,0.622,16,44,60,18,20,1,21,47,192
