Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rumeal Robinson,KK Zadar,10,310,63,152,0.414,18,59,0.305,45,93,0.484,0.474,34,43,0.791,6,27,33,33,16,0,40,42,178
Rumeal Robinson,Skipper Fortitudo Bologna,2,25,3,5,0.6,1,2,0.5,2,3,0.667,0.7,0,0,,0,1,1,3,0,0,2,6,7
Ruslan Avleev,Ural Great Perm,20,598,123,200,0.615,20,36,0.556,103,164,0.628,0.665,106,130,0.815,47,76,123,34,14,5,46,48,372
Rytis Vaisvila,Ural Great Perm,10,163,13,39,0.333,2,11,0.182,11,28,0.393,0.359,11,15,0.733,4,13,17,12,5,0,9,12,39
Sam Hagginas,Peristeri,3,16,2,7,0.286,0,0,,2,7,0.286,0.286,0,0,,4,4,8,1,1,0,3,3,4
Sam Rotsaert,BC Oostende,6,28,3,9,0.333,0,2,0,3,7,0.429,0.333,0,0,,1,0,1,3,2,0,2,8,6
Samo Grum,KK Krka,14,300,38,86,0.442,9,29,0.31,29,57,0.509,0.494,16,21,0.762,0,17,17,12,10,0,11,62,101
Sandro Nicevic,KK Union Olimpija,7,111,19,38,0.5,0,0,,19,38,0.5,0.5,7,11,0.636,8,14,22,4,6,4,6,17,45
Sani Becirovic,Kinder Bologna,13,290,34,84,0.405,10,35,0.286,24,49,0.49,0.464,48,62,0.774,4,36,40,33,19,2,27,39,126
Sarunas Jasikevicius,FC Barcelona,18,425,70,139,0.504,35,78,0.449,35,61,0.574,0.629,34,39,0.872,8,29,37,61,17,2,52,53,209
Sasha Pavlovic,KK Buducnost,2,6,0,3,0,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,1,1,0
Saulius Stombergas,Efes Pilsen,20,552,73,148,0.493,38,78,0.487,35,70,0.5,0.622,47,61,0.77,18,41,59,24,33,2,36,68,231
Sergei Chikalkin,Benetton Treviso,21,519,82,169,0.485,33,74,0.446,49,95,0.516,0.583,44,48,0.917,7,20,27,18,15,0,22,28,241
Sergey Panov,Ural Great Perm,20,482,62,116,0.534,11,38,0.289,51,78,0.654,0.582,46,53,0.868,22,81,103,43,26,9,40,78,181
Sergi Vidal,TAU Ceramica,16,286,20,56,0.357,3,15,0.2,17,41,0.415,0.384,20,32,0.625,7,11,18,18,19,2,13,23,63
Sherman Hamilton,BC Zalgiris,5,46,5,13,0.385,3,7,0.429,2,6,0.333,0.5,3,6,0.5,0,3,3,2,3,0,5,2,16
Silas Cheung,London Towers,14,344,23,65,0.354,12,43,0.279,11,22,0.5,0.446,7,10,0.7,14,23,37,13,11,0,17,26,65
Silvio Gigena,Scavolini Pesaro,20,328,38,90,0.422,17,46,0.37,21,44,0.477,0.517,22,29,0.759,24,33,57,8,15,2,18,40,115
Sime Spralja,KK Zadar,7,46,4,10,0.4,0,0,,4,10,0.4,0.4,4,6,0.667,6,2,8,0,1,0,2,16,12
Simon Petrov,Adecco ASVEL Villeurbanne,11,150,21,44,0.477,8,24,0.333,13,20,0.65,0.568,17,18,0.944,1,5,6,12,4,0,10,24,67
Spiros Panteliadis,AEK Athens,10,67,8,17,0.471,2,7,0.286,6,10,0.6,0.529,9,12,0.75,1,5,6,6,4,0,7,6,27
Srdjan Zivkovic,Partizan,1,3,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Stefano Attruia,Real Madrid,7,190,21,41,0.512,10,26,0.385,11,15,0.733,0.634,9,10,0.9,1,7,8,22,6,0,10,18,61
Stefano Garris,Alba Berlin,10,209,24,65,0.369,10,31,0.323,14,34,0.412,0.446,14,18,0.778,7,21,28,5,10,0,6,25,72
Stefano Mancinelli,Skipper Fortitudo Bologna,3,22,2,5,0.4,1,3,0.333,1,2,0.5,0.5,0,0,,0,1,1,0,0,0,1,4,5
Stephane Risacher,Olympiacos,20,532,73,143,0.51,22,53,0.415,51,90,0.567,0.587,35,47,0.745,16,58,74,19,14,9,27,46,203
Stephen Barnes,London Towers,4,36,2,11,0.182,0,1,0,2,10,0.2,0.182,2,2,1,1,4,5,0,1,0,3,4,6
Stephen Tison,Spirou Charleroi,5,14,1,3,0.333,0,2,0,1,1,1,0.333,4,4,1,0,1,1,2,0,0,1,4,6
Stevan Nadjfeji,Partizan,6,49,3,11,0.273,0,2,0,3,9,0.333,0.273,2,2,1,4,2,6,3,1,0,6,12,8
Steve Woodberry,BC Zalgiris,14,437,68,137,0.496,7,21,0.333,61,116,0.526,0.522,32,46,0.696,16,47,63,43,20,2,30,21,175
Stipe Modric,KK Union Olimpija,16,242,12,29,0.414,2,9,0.222,10,20,0.5,0.448,7,12,0.583,14,22,36,12,22,5,15,49,33
Stipo Papic,Alba Berlin,8,47,8,14,0.571,1,1,1,7,13,0.538,0.607,2,4,0.5,3,8,11,1,3,1,4,15,19
Stuart Robbins,London Towers,14,204,28,75,0.373,0,2,0,28,73,0.384,0.373,11,23,0.478,17,22,39,4,3,3,20,24,67
Sven Schultze,Alba Berlin,14,157,23,50,0.46,10,22,0.455,13,28,0.464,0.56,3,6,0.5,7,17,24,3,1,1,10,37,59
Tal Burstein,Maccabi Tel Aviv,20,412,46,109,0.422,17,43,0.395,29,66,0.439,0.5,22,31,0.71,5,35,40,30,12,5,22,56,131
Teo Cizmic,BC Oostende,14,211,28,62,0.452,17,36,0.472,11,26,0.423,0.589,12,16,0.75,4,19,23,8,5,0,11,19,85
Teoman Ozturk,Alba Berlin,14,259,35,68,0.515,5,20,0.25,30,48,0.625,0.551,17,22,0.773,12,22,34,4,11,6,17,28,92
Terrell Myers,London Towers,13,400,82,188,0.436,25,76,0.329,57,112,0.509,0.503,21,28,0.75,9,28,37,17,10,0,36,40,210
Thalamus McGhee,Adecco ASVEL Villeurbanne,4,65,10,20,0.5,0,0,,10,20,0.5,0.5,1,8,0.125,14,17,31,3,1,0,7,16,21
Thanassis Efthimiou,Peristeri,8,75,7,19,0.368,1,7,0.143,6,12,0.5,0.395,5,8,0.625,4,7,11,7,2,2,6,10,20
Theodore Allen,London Towers,4,106,13,34,0.382,0,8,0,13,26,0.5,0.382,7,11,0.636,12,13,25,3,10,1,13,17,33
Theodoros Papaloukas,Olympiacos,19,511,52,111,0.468,9,27,0.333,43,84,0.512,0.509,47,70,0.671,13,43,56,76,38,3,46,62,160
Thierry Gadou,Elan Bearnais Pau-Orthez,1,19,0,1,0,0,1,0,0,0,,0,3,4,0.75,0,4,4,1,1,0,0,1,3
Thomas Van de vondel,Spirou Charleroi,11,113,6,14,0.429,0,4,0,6,10,0.6,0.429,0,1,0,3,7,10,4,1,0,7,21,12
Tim Nees,Adecco ASVEL Villeurbanne,12,191,29,59,0.492,0,0,,29,59,0.492,0.492,15,21,0.714,22,34,56,10,7,2,7,35,73
Tomas Masiulis,BC Zalgiris,11,286,39,75,0.52,8,15,0.533,31,60,0.517,0.573,12,22,0.545,26,39,65,19,12,8,21,31,98
Tomas Pacesas,Slask Wroclaw,5,77,5,13,0.385,5,7,0.714,0,6,0,0.577,0,0,,2,4,6,7,1,0,7,10,15
Tomislav Knezevic,KK Zadar,4,29,2,4,0.5,1,1,1,1,3,0.333,0.625,2,2,1,0,0,0,4,0,0,0,4,7
Tomislav Ruzic,KK Zadar,14,351,54,100,0.54,8,20,0.4,46,80,0.575,0.58,18,20,0.9,29,49,78,5,13,7,12,50,134
Tommy Thorwarth,Alba Berlin,7,82,5,13,0.385,2,8,0.25,3,5,0.6,0.462,5,6,0.833,6,4,10,3,4,0,4,18,17
Toni Dijan,KK Zadar,7,124,20,34,0.588,0,1,0,20,33,0.606,0.588,8,14,0.571,8,13,21,11,4,1,8,15,48
Tonin Llorente,Real Madrid,9,68,4,7,0.571,2,5,0.4,2,2,1,0.714,1,2,0.5,0,9,9,8,1,0,5,11,11
Tunji Awojobi,KK Union Olimpija,20,428,76,139,0.547,2,4,0.5,74,135,0.548,0.554,36,47,0.766,44,53,97,30,28,6,42,37,190
Tutku Acik,Fenerbahçe,19,334,29,65,0.446,16,42,0.381,13,23,0.565,0.569,15,23,0.652,2,17,19,30,21,1,17,31,89
Tyus Edney,Benetton Treviso,19,576,115,224,0.513,23,55,0.418,92,169,0.544,0.565,88,112,0.786,12,56,68,72,40,1,57,46,341
Valeri Daineko,Ural Great Perm,17,435,79,165,0.479,19,50,0.38,60,115,0.522,0.536,72,83,0.867,15,41,56,28,12,16,35,46,249
Vasco Evtimov,Skipper Fortitudo Bologna,11,173,34,62,0.548,0,0,,34,62,0.548,0.548,7,18,0.389,28,35,63,11,15,1,15,29,75
Vasileios Karasev,Ural Great Perm,19,578,64,135,0.474,21,57,0.368,43,78,0.551,0.552,62,79,0.785,7,27,34,60,22,3,41,73,211
Vassilis Kikilias,AEK Athens,17,156,7,24,0.292,4,17,0.235,3,7,0.429,0.375,2,9,0.222,9,18,27,10,4,0,8,32,20
Veljko Mrsic,Unicaja Malaga,13,317,53,121,0.438,16,46,0.348,37,75,0.493,0.504,39,48,0.813,19,32,51,18,5,1,23,19,161
Veselin Petrovic,Partizan,8,209,19,49,0.388,8,24,0.333,11,25,0.44,0.469,15,26,0.577,5,27,32,13,13,0,6,30,61
Vidas Ginevicius,BC Zalgiris,10,182,11,35,0.314,1,10,0.1,10,25,0.4,0.329,13,19,0.684,3,9,12,22,14,1,13,21,36
Virgil Stanescu,Opel Skyliners,14,344,52,106,0.491,5,12,0.417,47,94,0.5,0.514,35,45,0.778,31,53,84,6,17,4,20,49,144
Virginijus Praskevicius,BC Oostende,14,414,83,182,0.456,13,40,0.325,70,142,0.493,0.492,44,61,0.721,22,64,86,16,13,7,35,61,223
Virginius Sirvydis,Ural Great Perm,2,16,3,7,0.429,0,1,0,3,6,0.5,0.429,0,0,,0,0,0,1,0,0,2,3,6
Vladan Alanovic,Slask Wroclaw,6,75,4,10,0.4,1,3,0.333,3,7,0.429,0.45,5,8,0.625,1,3,4,9,4,0,8,11,14
Vladimir Anzulovic,KK Krka,8,96,10,31,0.323,6,20,0.3,4,11,0.364,0.419,6,6,1,0,5,5,12,0,0,7,19,33
Vladimir Boisa,KK Union Olimpija,8,66,6,21,0.286,1,7,0.143,5,14,0.357,0.31,9,10,0.9,3,6,9,0,3,0,2,20,22
Vladimir Krstic,Elan Bearnais Pau-Orthez,3,27,2,3,0.667,2,3,0.667,0,0,,1,2,2,1,1,2,3,3,1,0,2,5,8
Vladimir Kuzmanovic,KK Buducnost,14,375,42,100,0.42,19,50,0.38,23,50,0.46,0.515,18,24,0.75,10,19,29,29,15,1,27,46,121
Vlado Ilievski,KK Union Olimpija,20,360,32,64,0.5,13,30,0.433,19,34,0.559,0.602,16,21,0.762,6,23,29,29,25,1,10,38,93
Vlado Scepanovic,Partizan,14,468,80,163,0.491,45,89,0.506,35,74,0.473,0.629,71,88,0.807,8,19,27,25,13,2,32,32,276
Vujadin Subotic,KK Union Olimpija,3,25,1,6,0.167,0,5,0,1,1,1,0.167,2,2,1,0,1,1,1,2,0,0,3,4
Vule Avdalovic,Partizan,14,204,19,43,0.442,10,26,0.385,9,17,0.529,0.558,8,10,0.8,3,11,14,24,3,0,19,25,56
Vyacheslav Shushakov,Ural Great Perm,6,27,4,11,0.364,1,4,0.25,3,7,0.429,0.409,0,2,0,1,3,4,6,1,0,2,13,9
Wayne Henry,London Towers,5,64,6,15,0.4,0,4,0,6,11,0.545,0.4,1,2,0.5,4,4,8,2,4,0,5,10,13
Wendell Alexis,Alba Berlin,14,430,69,153,0.451,17,40,0.425,52,113,0.46,0.507,75,88,0.852,10,52,62,19,15,8,43,37,230
Willie Burton,Ural Great Perm,6,51,4,16,0.25,3,11,0.273,1,5,0.2,0.344,8,11,0.727,1,2,3,4,2,0,6,8,19
Yann Bonato,Adecco ASVEL Villeurbanne,13,320,39,91,0.429,8,24,0.333,31,67,0.463,0.473,41,48,0.854,19,27,46,22,10,1,19,42,127
Yoav Saffar,Maccabi Tel Aviv,16,162,23,53,0.434,1,15,0.067,22,38,0.579,0.443,13,19,0.684,9,19,28,9,6,1,14,27,60
Yotam Halperin,Maccabi Tel Aviv,3,6,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,1,0
Zakhar Pashutin,CSKA Moscow,20,578,82,176,0.466,19,56,0.339,63,120,0.525,0.52,31,57,0.544,22,63,85,42,34,3,24,67,214
Zan Tabak,Real Madrid,18,396,70,111,0.631,0,0,,70,111,0.631,0.631,22,56,0.393,25,87,112,15,8,15,41,66,162
Zarko Cabarkapa,KK Buducnost,13,243,31,68,0.456,4,21,0.19,27,47,0.574,0.485,22,34,0.647,18,20,38,7,11,3,15,42,88
Zaza Pachulia,Fenerbahçe,13,100,15,29,0.517,0,1,0,15,28,0.536,0.517,11,15,0.733,14,10,24,2,4,1,5,13,41
Zoran Planinic,Cibona Zagreb,8,198,31,61,0.508,7,14,0.5,24,47,0.511,0.566,28,41,0.683,7,11,18,19,9,3,21,30,97
Zoran Savic,Skipper Fortitudo Bologna,19,321,62,118,0.525,19,53,0.358,43,65,0.662,0.606,32,51,0.627,13,40,53,18,11,1,33,58,175
