Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marin Rozic,Cibona Zagreb,9,224,25,75,0.333,2,22,0.091,23,53,0.434,0.347,22,24,0.917,5,20,25,13,10,0,8,27,74
Mario Delas,BC Zalgiris,6,83,7,14,0.5,0,1,0,7,13,0.538,0.5,13,16,0.813,5,8,13,4,1,0,5,20,27
Mario Kasun,Efes Pilsen,16,253,55,84,0.655,0,1,0,55,83,0.663,0.655,18,28,0.643,45,47,92,8,6,8,23,39,128
Marios Batis,Maroussi B.C.,15,275,18,38,0.474,10,29,0.345,8,9,0.889,0.605,7,11,0.636,3,21,24,17,20,3,24,39,53
Marko Jaric,Real Madrid,12,310,28,74,0.378,11,25,0.44,17,49,0.347,0.453,18,26,0.692,7,43,50,20,16,2,17,31,85
Marko Milic,Orleans Loiret Basket,3,28,2,2,1,0,0,,2,2,1,1,4,6,0.667,2,4,6,0,1,0,3,4,8
Marko Scekic,EWE Oldenburg,10,195,34,68,0.5,5,11,0.455,29,57,0.509,0.537,9,17,0.529,18,29,47,9,9,1,15,31,82
Marko Tomas,Cibona Zagreb,16,547,77,198,0.389,37,112,0.33,40,86,0.465,0.482,72,89,0.809,13,36,49,31,18,4,30,39,263
Martynas Gecevicius,Lietuvos rytas,10,337,49,103,0.476,28,62,0.452,21,41,0.512,0.612,16,18,0.889,9,20,29,33,13,0,19,24,142
Martynas Pocius,BC Zalgiris,16,309,40,96,0.417,18,47,0.383,22,49,0.449,0.51,32,44,0.727,7,26,33,23,10,4,33,34,130
Mason Rocca,Armani Jeans Milano,10,211,27,47,0.574,0,0,,27,47,0.574,0.574,26,35,0.743,22,25,47,1,10,0,12,29,80
Massimo Bulleri,Armani Jeans Milano,8,167,24,56,0.429,9,28,0.321,15,28,0.536,0.509,10,14,0.714,1,7,8,10,5,0,18,24,67
Mateusz Kostrzewski,Asseco Prokom,7,26,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,0,0,0,0,2,0,2,6,2
Matjaz Smodis,CSKA Moscow,2,19,0,3,0,0,2,0,0,1,0,0,0,0,,0,3,3,0,0,0,2,0,0
Matt Walsh,KK Union Olimpija,9,289,49,105,0.467,23,60,0.383,26,45,0.578,0.576,35,43,0.814,7,36,43,14,11,1,20,24,156
Michalis Pelekanos,Maroussi B.C.,14,370,39,80,0.488,21,43,0.488,18,37,0.486,0.619,17,21,0.81,9,33,42,14,16,9,13,37,116
Mike Batiste,Panathinaikos,11,259,67,109,0.615,1,6,0.167,66,103,0.641,0.619,36,49,0.735,16,47,63,9,7,5,16,26,171
Mike Hall,Armani Jeans Milano,10,256,23,70,0.329,13,42,0.31,10,28,0.357,0.421,7,9,0.778,13,37,50,15,6,2,11,23,66
Milan Majstorovic,EWE Oldenburg,10,221,22,55,0.4,6,25,0.24,16,30,0.533,0.455,17,20,0.85,15,38,53,6,10,9,10,31,67
Milenko Tepic,Panathinaikos,15,237,20,55,0.364,5,23,0.217,15,32,0.469,0.409,7,9,0.778,5,27,32,15,6,0,16,30,52
Milko Bjelica,Lietuvos rytas,10,215,43,93,0.462,2,13,0.154,41,80,0.513,0.473,30,45,0.667,18,25,43,11,4,2,19,39,118
Milorad Sutulovic,KK Union Olimpija,1,4,0,1,0,0,1,0,0,0,,0,0,0,,1,0,1,0,0,0,2,0,0
Milos Teodosic,Olympiacos,22,664,91,186,0.489,46,108,0.426,45,78,0.577,0.613,66,74,0.892,8,47,55,107,39,5,41,61,294
Mindaugas Lukauskis,ASVEL Villeurbanne,10,302,30,64,0.469,9,33,0.273,21,31,0.677,0.539,12,15,0.8,3,17,20,31,23,3,17,22,81
Miquel Servera,Unicaja Malaga,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
Mirsad Turkcan,Fenerbahçe,1,10,1,4,0.25,0,2,0,1,2,0.5,0.25,0,0,,1,1,2,0,0,0,1,0,2
Mirza Begic,BC Zalgiris,16,317,45,76,0.592,0,0,,45,76,0.592,0.592,28,39,0.718,20,44,64,8,8,21,22,46,118
Mirza Teletovic,Caja Laboral,20,602,98,218,0.45,58,133,0.436,40,85,0.471,0.583,42,57,0.737,18,71,89,23,10,4,27,43,296
Morris Finley,Armani Jeans Milano,9,297,38,97,0.392,12,39,0.308,26,58,0.448,0.454,24,28,0.857,5,27,32,20,15,0,19,21,112
Nedzad Sinanovic,Unicaja Malaga,2,9,3,4,0.75,0,0,,3,4,0.75,0.75,0,0,,2,1,3,0,0,0,1,2,6
Nemanja Aleksandrov,KK Union Olimpija,7,73,5,24,0.208,2,13,0.154,3,11,0.273,0.25,6,6,1,3,15,18,1,6,2,4,8,18
Nemanja Besovic,Partizan,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
Nick Calathes,Panathinaikos,14,192,17,44,0.386,5,22,0.227,12,22,0.545,0.443,10,22,0.455,7,19,26,24,9,0,14,17,49
Nikita Kurbanov,CSKA Moscow,18,124,8,24,0.333,3,8,0.375,5,16,0.313,0.396,1,2,0.5,6,15,21,8,3,3,7,15,20
Nikola Pekovic,Panathinaikos,13,285,68,112,0.607,0,0,,68,112,0.607,0.607,56,77,0.727,21,25,46,7,8,5,25,36,192
Nikola Vujcic,Olympiacos,22,315,66,113,0.584,0,4,0,66,109,0.606,0.584,30,52,0.577,23,37,60,37,12,7,21,40,162
Nikos Zisis,Montepaschi Siena,16,256,29,72,0.403,3,18,0.167,26,54,0.481,0.424,25,31,0.806,5,15,20,27,8,0,16,33,86
Novica Velickovic,Real Madrid,16,362,51,102,0.5,5,12,0.417,46,90,0.511,0.525,19,33,0.576,28,38,66,28,13,5,26,30,126
Oguz Savas,Fenerbahçe,10,194,30,50,0.6,1,5,0.2,29,45,0.644,0.61,11,15,0.733,16,24,40,11,1,4,15,24,72
Omar Cook,Unicaja Malaga,16,446,49,120,0.408,30,78,0.385,19,42,0.452,0.533,27,34,0.794,4,25,29,95,19,2,43,40,155
Omer Asik,Fenerbahçe,7,156,25,38,0.658,0,0,,25,38,0.658,0.658,12,33,0.364,14,28,42,5,0,10,19,15,62
Omer Onan,Fenerbahçe,8,165,16,37,0.432,8,20,0.4,8,17,0.471,0.541,4,7,0.571,0,7,7,4,8,0,3,20,44
Pablo Prigioni,Real Madrid,20,554,43,102,0.422,22,67,0.328,21,35,0.6,0.529,31,36,0.861,11,40,51,89,30,1,32,43,139
Panagiotis Vasilopoulos,Olympiacos,17,219,18,38,0.474,7,20,0.35,11,18,0.611,0.566,6,8,0.75,7,23,30,13,7,5,17,38,49
Pape Sow,Asseco Prokom,7,162,21,44,0.477,0,0,,21,44,0.477,0.477,23,34,0.676,14,25,39,8,7,10,12,24,65
Pat Calathes,Maroussi B.C.,15,179,25,49,0.51,13,24,0.542,12,25,0.48,0.643,5,9,0.556,5,19,24,11,8,1,10,20,68
Patrick Beverley,Olympiacos,19,177,18,35,0.514,2,11,0.182,16,24,0.667,0.543,14,17,0.824,11,26,37,11,12,3,10,21,52
Pau Ribas,Caja Laboral,20,404,34,87,0.391,18,50,0.36,16,37,0.432,0.494,4,4,1,5,34,39,43,9,1,19,43,90
Paulius Jankunas,BC Khimki,16,398,47,99,0.475,20,53,0.377,27,46,0.587,0.576,17,22,0.773,20,59,79,13,12,5,7,44,131
Pawel Kikowski,KK Union Olimpija,8,42,2,10,0.2,2,9,0.222,0,1,0,0.3,3,3,1,1,2,3,1,2,0,1,11,9
Petar Bozic,Partizan,20,352,34,97,0.351,28,78,0.359,6,19,0.316,0.495,11,17,0.647,4,13,17,27,15,0,24,74,107
Pete Mickeal,Regal FC Barcelona,21,561,87,159,0.547,10,25,0.4,77,134,0.575,0.579,68,75,0.907,23,84,107,11,21,3,20,48,252
Petr Gubanov,BC Khimki,11,72,5,14,0.357,4,7,0.571,1,7,0.143,0.5,1,2,0.5,3,8,11,5,1,0,3,8,15
Piotr Szczotka,Asseco Prokom,20,98,3,9,0.333,0,2,0,3,7,0.429,0.333,1,2,0.5,5,6,11,3,5,1,2,20,7
Pooh Jeter,Unicaja Malaga,3,45,7,21,0.333,1,9,0.111,6,12,0.5,0.357,1,2,0.5,0,1,1,5,1,0,3,4,16
Pops Mensah Bonsu,CSKA Moscow,9,72,14,28,0.5,0,1,0,14,27,0.519,0.5,9,18,0.5,5,7,12,1,6,6,3,12,37
Povilas Butkevicius,BC Zalgiris,3,13,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,1,1,0,0,0,0,2,2
Povilas Cukinas,BC Zalgiris,6,44,0,6,0,0,0,,0,6,0,0,3,10,0.3,1,7,8,1,1,1,5,10,3
Preston Shumpert,Efes Pilsen,14,279,42,86,0.488,21,42,0.5,21,44,0.477,0.61,9,9,1,9,23,32,10,10,1,9,16,114
Przemyslaw Zamojski,Asseco Prokom,9,77,10,19,0.526,8,13,0.615,2,6,0.333,0.737,2,4,0.5,1,4,5,1,3,0,2,9,30
Qyntel Woods,Asseco Prokom,20,630,128,267,0.479,29,91,0.319,99,176,0.563,0.534,52,68,0.765,18,105,123,49,21,9,69,53,337
Rafa Freire,Unicaja Malaga,5,45,4,6,0.667,2,3,0.667,2,3,0.667,0.833,0,0,,1,2,3,4,1,0,4,5,10
Ramunas Siskauskas,CSKA Moscow,21,649,93,167,0.557,44,80,0.55,49,87,0.563,0.689,52,68,0.765,20,65,85,64,25,6,36,46,282
Rasim Basak,Fenerbahçe,9,78,2,12,0.167,2,10,0.2,0,2,0,0.25,0,0,,1,11,12,3,1,0,2,4,6
Ratko Varda,Asseco Prokom,12,260,43,82,0.524,2,11,0.182,41,71,0.577,0.537,30,48,0.625,21,38,59,13,5,4,23,39,118
Raul Lopez,BC Khimki,15,294,29,71,0.408,15,39,0.385,14,32,0.438,0.514,21,23,0.913,8,33,41,47,12,0,32,19,94
Raviv Limonad,Maccabi Tel Aviv,15,68,9,20,0.45,4,8,0.5,5,12,0.417,0.55,0,0,,1,8,9,5,4,1,10,6,22
Rawle Marshall,ASVEL Villeurbanne,6,183,23,57,0.404,4,16,0.25,19,41,0.463,0.439,19,22,0.864,2,21,23,7,8,0,10,9,69
Rickey Paulding,EWE Oldenburg,10,312,37,111,0.333,16,61,0.262,21,50,0.42,0.405,20,28,0.714,4,18,22,20,4,2,28,29,110
Ricky Minard,Lottomatica Roma,9,258,36,81,0.444,9,24,0.375,27,57,0.474,0.5,20,25,0.8,9,30,39,16,15,2,16,28,101
Ricky Rubio,Regal FC Barcelona,22,460,40,108,0.37,19,53,0.358,21,55,0.382,0.458,50,56,0.893,11,52,63,90,31,1,47,44,149
Rimantas Kaukenas,Real Madrid,18,385,72,132,0.545,12,34,0.353,60,98,0.612,0.591,29,35,0.829,1,18,19,24,10,0,22,37,185
Robert Archibald,Unicaja Malaga,14,256,40,69,0.58,0,0,,40,69,0.58,0.58,47,62,0.758,28,32,60,8,9,11,26,35,127
Robert Troha,Cibona Zagreb,8,85,5,20,0.25,4,14,0.286,1,6,0.167,0.35,2,2,1,3,4,7,4,4,0,4,7,16
Robertas Javtokas,BC Khimki,16,411,65,110,0.591,0,2,0,65,108,0.602,0.591,32,70,0.457,43,59,102,7,3,19,30,45,162
Rodrigo De La Fuente,Lottomatica Roma,5,92,8,23,0.348,2,6,0.333,6,17,0.353,0.391,13,14,0.929,4,7,11,5,2,0,5,9,31
Roger Grimau,Regal FC Barcelona,22,297,35,74,0.473,6,22,0.273,29,52,0.558,0.514,24,30,0.8,9,38,47,25,6,3,16,46,100
Roko Ukic,Fenerbahçe,1,29,8,16,0.5,1,3,0.333,7,13,0.538,0.531,3,3,1,0,6,6,4,0,0,2,1,20
Romain Sato,Montepaschi Siena,16,448,70,143,0.49,19,48,0.396,51,95,0.537,0.556,59,69,0.855,29,55,84,21,24,0,18,45,218
Ronnie Burrell,Asseco Prokom,20,464,58,122,0.475,10,27,0.37,48,95,0.505,0.516,36,46,0.783,33,67,100,20,16,10,31,61,162
Ruben Boumtje Boumtje,EWE Oldenburg,10,172,19,37,0.514,0,0,,19,37,0.514,0.514,8,19,0.421,14,23,37,6,8,5,24,29,46
Ryvon Covile,Orleans Loiret Basket,10,212,35,60,0.583,0,0,,35,60,0.583,0.583,15,24,0.625,16,26,42,2,3,5,21,35,85
Samo Udrih,Cibona Zagreb,6,144,15,30,0.5,8,16,0.5,7,14,0.5,0.633,6,8,0.75,0,10,10,13,4,0,10,17,44
Sani Becirovic,KK Union Olimpija,9,253,38,104,0.365,11,37,0.297,27,67,0.403,0.418,29,35,0.829,6,21,27,30,8,1,28,19,116
Sarunas Jasikevicius,Panathinaikos,7,111,12,30,0.4,0,8,0,12,22,0.545,0.4,7,10,0.7,1,7,8,15,2,0,11,9,31
Sarunas Vasiliauskas,BC Zalgiris,3,7,0,2,0,0,0,,0,2,0,0,2,2,1,0,1,1,0,0,0,0,1,2
Sasha Kaun,CSKA Moscow,21,470,77,108,0.713,0,0,,77,108,0.713,0.713,37,65,0.569,40,57,97,12,9,20,22,62,191
Saso Ozbolt,KK Union Olimpija,10,268,27,72,0.375,13,41,0.317,14,31,0.452,0.465,10,11,0.909,5,23,28,20,8,1,20,27,77
Saul Blanco,Unicaja Malaga,9,134,12,29,0.414,7,14,0.5,5,15,0.333,0.534,10,12,0.833,5,7,12,5,4,0,7,2,41
Scoonie Penn,Olympiacos,14,244,7,25,0.28,6,19,0.316,1,6,0.167,0.4,2,2,1,4,10,14,8,15,0,11,38,22
Sean Singletary,Caja Laboral,16,210,21,55,0.382,4,14,0.286,17,41,0.415,0.418,9,19,0.474,8,19,27,23,13,0,19,27,55
Semih Erden,Fenerbahçe,10,223,20,42,0.476,0,0,,20,42,0.476,0.476,22,38,0.579,16,38,54,8,5,9,23,30,62
Sergey Toporov,BC Khimki,7,30,1,4,0.25,1,4,0.25,0,0,,0.375,2,2,1,1,1,2,0,0,1,1,2,5
Sergi Vidal,Real Madrid,11,133,9,18,0.5,3,8,0.375,6,10,0.6,0.583,3,6,0.5,4,10,14,5,4,0,5,4,24
Sergio Llull,Real Madrid,18,380,61,117,0.521,28,67,0.418,33,50,0.66,0.641,21,29,0.724,2,19,21,36,18,1,14,38,171
Serhat Cetin,Fenerbahçe,6,75,7,17,0.412,2,11,0.182,5,6,0.833,0.471,2,2,1,1,2,3,2,0,0,9,6,18
Shammond Williams,Unicaja Malaga,6,82,6,20,0.3,3,11,0.273,3,9,0.333,0.375,10,12,0.833,0,7,7,12,4,0,12,7,25
Shaun Stonerook,Montepaschi Siena,16,382,25,56,0.446,14,38,0.368,11,18,0.611,0.571,14,22,0.636,11,60,71,25,17,3,21,55,78
Siim Sander Vene,BC Zalgiris,6,65,5,12,0.417,0,6,0,5,6,0.833,0.417,2,4,0.5,4,7,11,1,0,1,6,6,12
Sinan Guler,Efes Pilsen,9,54,6,13,0.462,3,7,0.429,3,6,0.5,0.577,2,2,1,5,9,14,4,1,0,5,15,17
Slavko Vranes,Partizan,22,398,34,72,0.472,0,0,,34,72,0.472,0.472,19,31,0.613,30,71,101,4,1,33,32,42,87
Sofoklis Schortsanitis,Olympiacos,19,253,51,83,0.614,0,0,,51,83,0.614,0.614,34,70,0.486,21,27,48,11,10,4,27,39,136
Stanko Barac,Caja Laboral,18,274,37,74,0.5,1,7,0.143,36,67,0.537,0.507,17,20,0.85,21,47,68,19,3,12,16,40,92
Stefan Sinovec,Partizan,9,22,4,6,0.667,0,1,0,4,5,0.8,0.667,4,6,0.667,2,1,3,1,0,1,4,2,12
Stefano Mancinelli,Armani Jeans Milano,10,228,37,67,0.552,5,19,0.263,32,48,0.667,0.59,17,24,0.708,10,21,31,11,10,1,11,30,96
Stephane Lasme,Maccabi Tel Aviv,20,378,41,89,0.461,0,2,0,41,87,0.471,0.461,48,68,0.706,29,59,88,17,20,28,29,68,130
Stephen Arigbabu,Maroussi B.C.,3,9,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,1,0,0,0,1,2
Steponas Babrauskas,Lietuvos rytas,10,202,24,61,0.393,17,42,0.405,7,19,0.368,0.533,5,8,0.625,6,20,26,3,2,1,14,30,70
Stevan Milosevic,Partizan,3,21,1,3,0.333,0,0,,1,3,0.333,0.333,2,2,1,3,4,7,0,1,0,2,4,4
Stevan Nadjfeji,Maroussi B.C.,12,203,25,49,0.51,15,28,0.536,10,21,0.476,0.663,15,17,0.882,14,15,29,10,5,0,10,27,80
Strahinja Milosevic,Partizan,22,145,14,29,0.483,0,2,0,14,27,0.519,0.483,9,13,0.692,9,18,27,4,8,2,8,34,37
Stratos Perperoglou,Panathinaikos,15,311,33,64,0.516,15,30,0.5,18,34,0.529,0.633,11,13,0.846,3,25,28,18,27,4,15,36,92
Tadas Klimavicius,BC Zalgiris,14,356,35,86,0.407,11,30,0.367,24,56,0.429,0.471,27,40,0.675,23,35,58,11,2,12,19,22,108
Taqwa Pinero,Unicaja Malaga,9,212,34,90,0.378,19,59,0.322,15,31,0.484,0.483,18,19,0.947,2,19,21,10,9,0,10,19,105
Tarence Kinsey,Fenerbahçe,10,247,37,78,0.474,8,20,0.4,29,58,0.5,0.526,19,26,0.731,6,24,30,13,11,1,10,27,101
Terence Morris,Regal FC Barcelona,21,416,55,93,0.591,22,53,0.415,33,40,0.825,0.71,17,21,0.81,15,65,80,13,17,22,14,29,149
Terrell McIntyre,Montepaschi Siena,16,430,64,146,0.438,40,97,0.412,24,49,0.49,0.575,32,37,0.865,5,25,30,82,30,0,39,35,200
Theodoros Papaloukas,Olympiacos,19,464,55,98,0.561,13,37,0.351,42,61,0.689,0.628,18,28,0.643,6,34,40,96,24,1,36,44,141
Tiago Splitter,Caja Laboral,16,427,76,142,0.535,0,1,0,76,141,0.539,0.535,56,88,0.636,22,65,87,29,12,8,23,43,208
Timofey Mozgov,BC Khimki,16,218,39,77,0.506,0,0,,39,77,0.506,0.506,18,29,0.621,25,40,65,2,5,15,23,50,96
TJ Parker,ASVEL Villeurbanne,1,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,0,0
Tomas Ress,Montepaschi Siena,11,103,14,28,0.5,9,15,0.6,5,13,0.385,0.661,2,4,0.5,4,14,18,1,3,2,2,10,39
Tomas Van Den Spiegel,Real Madrid,2,9,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,1,1,0,1,4,2
Tomer Ber Aven,Maccabi Tel Aviv,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Tomislav Zubcic,Cibona Zagreb,14,125,10,42,0.238,4,19,0.211,6,23,0.261,0.286,1,3,0.333,5,18,23,2,5,1,4,14,25
Trajan Langdon,CSKA Moscow,21,676,98,194,0.505,47,100,0.47,51,94,0.543,0.626,73,80,0.913,16,46,62,24,30,1,30,42,316
Travis Hansen,Real Madrid,17,292,25,67,0.373,17,42,0.405,8,25,0.32,0.5,14,16,0.875,9,23,32,11,9,0,11,38,81
Travis Watson,BC Zalgiris,13,329,55,94,0.585,0,1,0,55,93,0.591,0.585,28,38,0.737,46,77,123,19,9,9,31,42,138
Tyrone Brazelton,Asseco Prokom,3,45,5,15,0.333,3,9,0.333,2,6,0.333,0.433,1,2,0.5,1,2,3,2,0,0,5,6,14
Uros Slokar,KK Union Olimpija,9,184,19,52,0.365,2,20,0.1,17,32,0.531,0.385,16,28,0.571,8,21,29,10,0,1,12,26,56
Vassilis Spanoulis,Panathinaikos,14,354,41,103,0.398,13,47,0.277,28,56,0.5,0.461,49,58,0.845,3,18,21,51,16,0,33,36,144
Vedran Princ,Cibona Zagreb,8,106,11,23,0.478,3,14,0.214,8,9,0.889,0.543,2,2,1,1,7,8,7,2,0,6,7,27
Vedran Vukusic,Cibona Zagreb,12,299,32,67,0.478,16,42,0.381,16,25,0.64,0.597,2,4,0.5,11,32,43,7,4,0,12,31,82
Vyacheslav Zaytsev,BC Khimki,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Victor Sada,Regal FC Barcelona,20,228,12,35,0.343,3,15,0.2,9,20,0.45,0.386,10,14,0.714,6,17,23,36,11,0,14,18,37
Victor Samnick,ASVEL Villeurbanne,8,103,9,26,0.346,0,1,0,9,25,0.36,0.346,11,16,0.688,5,16,21,2,2,0,9,25,29
Vidas Ginevicius,Lietuvos rytas,4,26,2,6,0.333,2,5,0.4,0,1,0,0.5,2,2,1,0,2,2,4,0,0,1,5,8
Viktor Keirou,CSKA Moscow,7,29,2,4,0.5,1,2,0.5,1,2,0.5,0.625,6,7,0.857,0,3,3,1,1,0,2,4,11
Viktor Khryapa,CSKA Moscow,22,689,82,154,0.532,28,67,0.418,54,87,0.621,0.623,31,45,0.689,20,118,138,89,43,20,67,74,223
Vitaly Fridzon,BC Khimki,16,304,30,80,0.375,17,52,0.327,13,28,0.464,0.481,27,28,0.964,11,28,39,32,6,2,25,40,104
Vladimir Dasic,Real Madrid,4,32,5,15,0.333,2,7,0.286,3,8,0.375,0.4,2,2,1,1,8,9,2,1,0,2,4,14
Vladimir Golubovic,KK Union Olimpija,10,155,28,45,0.622,0,0,,28,45,0.622,0.622,12,21,0.571,19,23,42,0,4,5,20,15,68
Vladimir Lucic,Partizan,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
Vladimir Micov,Caja Laboral,7,110,11,17,0.647,2,4,0.5,9,13,0.692,0.706,5,11,0.455,4,16,20,6,1,0,2,7,29
Vlado Ilievski,KK Union Olimpija,1,5,2,2,1,2,2,1,0,0,,1.5,0,0,,0,0,0,0,0,0,1,0,6
Von Wafer,Olympiacos,3,50,8,16,0.5,1,3,0.333,7,13,0.538,0.531,6,7,0.857,0,4,4,3,1,0,8,3,23
Walter Herrmann,Caja Laboral,12,178,21,46,0.457,8,21,0.381,13,25,0.52,0.543,8,10,0.8,6,20,26,4,8,1,8,12,58
Will Solomon,Fenerbahçe,2,53,6,18,0.333,2,8,0.25,4,10,0.4,0.389,4,5,0.8,0,2,2,3,1,0,5,3,18
William Herve,Orleans Loiret Basket,3,18,3,5,0.6,1,3,0.333,2,2,1,0.7,0,0,,0,1,1,4,1,0,0,1,7
Xavi Rabaseda,Regal FC Barcelona,3,7,1,3,0.333,0,2,0,1,1,1,0.333,2,2,1,0,0,0,1,0,0,1,0,4
Yaniv Green,Maccabi Tel Aviv,15,80,6,14,0.429,0,0,,6,14,0.429,0.429,12,18,0.667,1,12,13,1,1,2,3,18,24
Ioannis Bourousis,Olympiacos,17,281,51,96,0.531,8,17,0.471,43,79,0.544,0.573,39,51,0.765,24,57,81,12,16,10,16,41,149
Yotam Halperin,Olympiacos,21,292,39,64,0.609,14,27,0.519,25,37,0.676,0.719,22,23,0.957,6,12,18,21,12,2,20,21,114
Zabian Dowdell,Unicaja Malaga,6,97,16,44,0.364,5,13,0.385,11,31,0.355,0.42,5,7,0.714,0,5,5,10,7,0,9,5,42
Zarko Rakocevic,Partizan,1,14,0,0,,0,0,,0,0,,,0,0,,1,3,4,2,0,0,4,1,0
Zoran Planinic,CSKA Moscow,21,449,60,132,0.455,13,44,0.295,47,88,0.534,0.504,24,37,0.649,13,47,60,44,23,2,39,47,157
Zygimantas Janavicius,BC Zalgiris,7,49,1,9,0.111,0,4,0,1,5,0.2,0.111,1,2,0.5,0,1,1,4,1,0,6,10,3
