Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marin Rozic,Cibona Zagreb,13,147,19,36,0.528,5,10,0.5,14,26,0.538,0.597,7,11,0.636,4,19,23,2,10,1,12,14,50
Marino Bazdaric,KK Union Olimpija,14,393,72,159,0.453,34,87,0.391,38,72,0.528,0.56,37,48,0.771,7,56,63,22,11,0,27,42,215
Mario Stojic,Real Madrid,14,169,9,32,0.281,6,22,0.273,3,10,0.3,0.375,2,5,0.4,2,6,8,9,7,1,7,15,26
Marius Bacik,Prokom Trefl Sopot,13,140,18,27,0.667,0,0,,18,27,0.667,0.667,3,12,0.25,15,20,35,8,4,0,5,26,39
Mark Miller,Prokom Trefl Sopot,17,347,43,112,0.384,10,38,0.263,33,74,0.446,0.429,38,51,0.745,17,18,35,23,26,0,29,40,134
Marko Milic,Scavolini Pesaro,22,576,88,180,0.489,2,8,0.25,86,172,0.5,0.494,50,81,0.617,49,52,101,48,35,0,37,69,228
Marko Popovic,Cibona Zagreb,17,539,80,178,0.449,39,101,0.386,41,77,0.532,0.559,63,86,0.733,13,24,37,68,33,0,44,49,262
Marlon Garnett,Benetton Treviso,20,588,78,189,0.413,45,109,0.413,33,80,0.413,0.532,41,46,0.891,6,49,55,19,19,1,28,28,242
Marque Perry,Olympiacos,14,395,61,131,0.466,14,35,0.4,47,96,0.49,0.519,44,55,0.8,10,32,42,30,9,1,31,32,180
Martin Muursepp,CSKA Moscow,24,420,67,127,0.528,18,39,0.462,49,88,0.557,0.598,40,62,0.645,26,54,80,21,16,4,31,66,192
Martin Rancik,Climamio Fortitudo Bologna,16,381,57,126,0.452,8,21,0.381,49,105,0.467,0.484,22,31,0.71,32,54,86,6,15,11,11,47,144
Marton Bader,Cibona Zagreb,18,400,52,91,0.571,5,11,0.455,47,80,0.588,0.599,43,61,0.705,31,50,81,6,3,9,15,50,152
Martynas Andriuskevicius,BC Zalgiris,15,131,8,23,0.348,1,4,0.25,7,19,0.368,0.37,5,16,0.313,5,12,17,4,6,9,12,27,22
Marvin Willoughby,Elan Bearnais Pau-Orthez,1,14,2,4,0.5,0,0,,2,4,0.5,0.5,0,2,0,2,2,4,0,0,0,1,2,4
Massimo Bulleri,Benetton Treviso,21,567,86,187,0.46,27,69,0.391,59,118,0.5,0.532,44,50,0.88,10,35,45,53,27,2,51,54,243
Matjaz Smodis,Climamio Fortitudo Bologna,14,290,51,90,0.567,15,34,0.441,36,56,0.643,0.65,30,37,0.811,14,43,57,11,21,7,23,49,147
Matteo Malaventura,Scavolini Pesaro,22,436,31,99,0.313,20,68,0.294,11,31,0.355,0.414,11,12,0.917,10,22,32,15,9,0,9,44,93
Matteo Soragna,Benetton Treviso,22,601,64,147,0.435,31,70,0.443,33,77,0.429,0.541,30,40,0.75,2,61,63,33,26,2,28,44,189
Maxime Renaud,Elan Bearnais Pau-Orthez,1,2,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
Michalis Kakiouzis,Montepaschi Siena,20,412,60,133,0.451,12,49,0.245,48,84,0.571,0.496,25,33,0.758,26,65,91,10,23,0,14,34,157
Mickael Gelabale,Real Madrid,19,462,54,89,0.607,7,21,0.333,47,68,0.691,0.646,41,52,0.788,33,48,81,20,17,7,14,45,156
Michalis Pelekanos,AEK Athens,8,94,10,21,0.476,4,9,0.444,6,12,0.5,0.571,3,4,0.75,2,5,7,4,3,4,5,22,27
Mike Batiste,Panathinaikos,24,574,107,196,0.546,11,31,0.355,96,165,0.582,0.574,49,67,0.731,36,80,116,17,24,4,42,61,274
Milan Gurovic,Partizan,6,168,15,55,0.273,8,34,0.235,7,21,0.333,0.345,17,23,0.739,8,6,14,6,8,0,16,10,55
Milan Tomic,Olympiacos,3,37,4,12,0.333,3,11,0.273,1,1,1,0.458,0,0,,1,3,4,1,1,0,0,3,11
Milos Markovic,Partizan,3,9,0,1,0,0,1,0,0,0,,0,7,8,0.875,0,3,3,0,0,0,0,0,7
Milos Vujanic,Climamio Fortitudo Bologna,20,588,105,234,0.449,46,137,0.336,59,97,0.608,0.547,75,96,0.781,21,40,61,49,28,1,40,49,331
Mindaugas Timinskas,BC Zalgiris,20,612,82,184,0.446,22,55,0.4,60,129,0.465,0.505,68,84,0.81,26,81,107,41,25,5,52,70,254
Mindaugas Zukauskas,Montepaschi Siena,20,350,36,71,0.507,17,36,0.472,19,35,0.543,0.627,13,18,0.722,15,30,45,25,21,1,20,57,102
Mire Chatman,Elan Bearnais Pau-Orthez,14,489,81,185,0.438,20,63,0.317,61,122,0.5,0.492,47,58,0.81,16,46,62,87,20,1,51,27,229
Miroslav Todic,Opel Skyliners,7,53,5,8,0.625,0,1,0,5,7,0.714,0.625,4,4,1,8,8,16,2,2,0,6,10,14
Mladjen Sljivancanin,Opel Skyliners,13,256,29,73,0.397,19,50,0.38,10,23,0.435,0.527,9,11,0.818,6,12,18,6,16,0,20,32,86
Moustapha Sonko,Real Madrid,18,486,40,113,0.354,18,59,0.305,22,54,0.407,0.434,31,37,0.838,15,32,47,54,19,6,41,54,129
Mustafa Abi,Efes Pilsen,21,315,18,41,0.439,5,17,0.294,13,24,0.542,0.5,8,13,0.615,2,20,22,13,7,1,10,53,49
Nacho Azofra,Estudiantes,12,242,16,47,0.34,12,35,0.343,4,12,0.333,0.468,8,10,0.8,3,17,20,23,15,0,17,30,52
Nathan Johnson,KK Union Olimpija,1,5,0,1,0,0,0,,0,1,0,0,0,0,,0,2,2,0,0,0,0,0,0
Nestoras Komatos,Maccabi Tel Aviv,22,242,33,62,0.532,11,26,0.423,22,36,0.611,0.621,13,24,0.542,11,32,43,7,12,5,8,42,90
Nikola Loncar,Estudiantes,14,269,38,97,0.392,21,63,0.333,17,34,0.5,0.5,14,19,0.737,4,18,22,11,14,0,21,13,111
Nikola Prkacin,Efes Pilsen,22,495,70,122,0.574,0,1,0,70,121,0.579,0.574,78,106,0.736,26,75,101,39,25,5,54,68,218
Nikola Vujcic,Maccabi Tel Aviv,21,554,111,191,0.581,9,23,0.391,102,168,0.607,0.605,61,84,0.726,32,86,118,64,23,17,36,56,292
Nikolaos Papanikolopoulos,Olympiacos,3,29,2,7,0.286,1,6,0.167,1,1,1,0.357,2,2,1,1,1,2,1,0,0,3,5,7
Nikos Hatzis,AEK Athens,19,530,80,204,0.392,44,101,0.436,36,103,0.35,0.5,52,62,0.839,12,41,53,37,21,0,16,38,256
Nikos Hatzivrettas,Panathinaikos,21,395,40,85,0.471,16,42,0.381,24,43,0.558,0.565,42,56,0.75,7,21,28,19,9,2,22,54,138
Nikos Papanikolaou,AEK Athens,1,4,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
Nikos Zisis,AEK Athens,20,616,83,176,0.472,20,63,0.317,63,113,0.558,0.528,46,59,0.78,5,58,63,88,16,0,32,50,232
Oguz Savas,Fenerbahçe,2,11,1,1,1,0,0,,1,1,1,1,2,4,0.5,1,0,1,1,0,0,1,0,4
Olivier Gouez,Adecco ASVEL Villeurbanne,1,7,3,4,0.75,0,0,,3,4,0.75,0.75,1,2,0.5,1,0,1,0,1,0,0,2,7
Olivier Ilunga,Benetton Treviso,4,16,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,2,5,0
Omar Quintero,TAU Ceramica,2,17,7,8,0.875,1,1,1,6,7,0.857,0.938,3,5,0.6,0,4,4,0,0,0,2,0,18
Pablo Prigioni,TAU Ceramica,21,410,26,66,0.394,15,48,0.313,11,18,0.611,0.508,25,28,0.893,5,38,43,63,24,1,28,41,92
Paccelis Morlende,Benetton Treviso,18,281,29,69,0.42,15,37,0.405,14,32,0.438,0.529,17,23,0.739,6,17,23,18,21,2,21,39,90
Pancho Jasen,Estudiantes,13,304,45,108,0.417,7,32,0.219,38,76,0.5,0.449,42,61,0.689,25,47,72,27,15,5,25,45,139
Pascal Roller,Opel Skyliners,14,512,51,151,0.338,29,84,0.345,22,67,0.328,0.434,24,27,0.889,11,18,29,50,15,1,45,24,155
Pat Burke,Real Madrid,19,325,53,104,0.51,0,2,0,53,102,0.52,0.51,17,25,0.68,31,52,83,8,9,6,34,48,123
Patrick Femerling,Panathinaikos,23,306,25,49,0.51,0,0,,25,49,0.51,0.51,57,76,0.75,26,50,76,6,10,10,28,44,107
Paulius Jankunas,BC Zalgiris,20,376,49,90,0.544,1,7,0.143,48,83,0.578,0.55,25,43,0.581,29,55,84,12,14,2,13,46,124
Peja Samardziski,Partizan,11,146,11,25,0.44,0,0,,11,25,0.44,0.44,5,20,0.25,13,19,32,5,9,4,18,31,27
Pepe Sanchez,Unicaja Malaga,10,220,24,53,0.453,7,20,0.35,17,33,0.515,0.519,9,13,0.692,7,27,34,29,17,0,23,18,64
Pero Antic,AEK Athens,15,173,22,56,0.393,9,27,0.333,13,29,0.448,0.473,16,27,0.593,16,28,44,8,5,6,15,48,69
Petar Bozic,Partizan,12,181,10,36,0.278,6,20,0.3,4,16,0.25,0.361,3,5,0.6,7,12,19,18,13,1,8,33,29
Phillip Ramelli,Climamio Fortitudo Bologna,1,3,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0
Quadre Michael Lollis,AEK Athens,20,582,80,136,0.588,2,4,0.5,78,132,0.591,0.596,47,72,0.653,52,77,129,30,19,4,34,73,209
Rafael Vidaurreta,Estudiantes,9,120,10,18,0.556,0,0,,10,18,0.556,0.556,12,22,0.545,6,19,25,1,8,0,5,13,32
Ramon Espuna,Winterthur FC Barcelona,8,74,2,8,0.25,0,1,0,2,7,0.286,0.25,5,8,0.625,3,8,11,1,0,0,1,16,9
Ramunas Siskauskas,Benetton Treviso,17,439,73,150,0.487,18,63,0.286,55,87,0.632,0.547,49,70,0.7,11,29,40,26,24,2,36,39,213
Remon Van de Hare,Winterthur FC Barcelona,3,18,0,1,0,0,0,,0,1,0,0,0,0,,0,3,3,0,0,0,0,3,0
Riccardo Cortese,Climamio Fortitudo Bologna,2,3,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0
Robert Archibald,Scavolini Pesaro,19,369,63,103,0.612,0,2,0,63,101,0.624,0.612,65,95,0.684,53,60,113,13,25,5,32,75,191
Robert Conley,TAU Ceramica,16,254,31,87,0.356,14,39,0.359,17,48,0.354,0.437,28,39,0.718,5,23,28,16,15,0,24,31,104
Robert Gulyas,Olympiacos,5,152,32,55,0.582,0,1,0,32,54,0.593,0.582,10,16,0.625,12,12,24,5,1,9,7,16,74
Robert Maras,Opel Skyliners,9,176,24,54,0.444,0,0,,24,54,0.444,0.444,8,11,0.727,11,23,34,3,3,2,15,21,56
Robert Pack,BC Zalgiris,16,490,97,199,0.487,9,30,0.3,88,169,0.521,0.51,74,92,0.804,6,31,37,55,20,2,58,40,277
Roberto Chiacig,Montepaschi Siena,20,298,47,89,0.528,0,1,0,47,88,0.534,0.528,41,59,0.695,31,47,78,6,16,12,14,44,135
Roberto Duenas,Winterthur FC Barcelona,10,186,23,47,0.489,0,0,,23,47,0.489,0.489,15,19,0.789,27,27,54,1,8,4,15,15,61
Roberto Gabini,TAU Ceramica,14,120,14,44,0.318,6,24,0.25,8,20,0.4,0.386,2,2,1,3,12,15,4,6,0,6,25,36
Rodolfo Rombaldoni,Climamio Fortitudo Bologna,6,56,4,15,0.267,2,8,0.25,2,7,0.286,0.333,2,2,1,2,1,3,1,2,1,8,10,12
Rodrigo De La Fuente,Winterthur FC Barcelona,19,382,37,92,0.402,7,31,0.226,30,61,0.492,0.44,25,27,0.926,19,37,56,12,20,4,14,31,106
Roger Grimau,Winterthur FC Barcelona,16,235,31,64,0.484,6,24,0.25,25,40,0.625,0.531,15,18,0.833,4,32,36,11,10,1,7,31,83
Roger Mason,Olympiacos,6,161,26,58,0.448,16,35,0.457,10,23,0.435,0.586,5,6,0.833,1,16,17,3,9,1,6,18,73
Ruben Douglas,Climamio Fortitudo Bologna,20,514,90,186,0.484,37,90,0.411,53,96,0.552,0.583,50,68,0.735,21,57,78,20,21,6,34,49,267
Ruben Garces,Estudiantes,14,393,68,130,0.523,0,0,,68,130,0.523,0.523,60,91,0.659,43,79,122,9,3,12,32,34,196
Sandro Nicevic,AEK Athens,15,386,72,138,0.522,0,2,0,72,136,0.529,0.522,44,54,0.815,17,62,79,36,10,12,29,49,188
Sarunas Jasikevicius,Maccabi Tel Aviv,24,761,105,243,0.432,55,138,0.399,50,105,0.476,0.545,111,118,0.941,11,53,64,128,22,2,72,69,376
Saso Ozbolt,KK Union Olimpija,14,449,51,137,0.372,20,54,0.37,31,83,0.373,0.445,44,58,0.759,8,27,35,27,30,4,32,46,166
Saulius Stombergas,Fenerbahçe,22,656,82,202,0.406,32,107,0.299,50,95,0.526,0.485,31,37,0.838,19,58,77,23,29,3,33,68,227
Scoonie Penn,Scavolini Pesaro,14,463,68,159,0.428,20,59,0.339,48,100,0.48,0.491,23,38,0.605,8,32,40,54,30,1,28,36,179
Sean Rooks,Unicaja Malaga,4,60,8,19,0.421,0,0,,8,19,0.421,0.421,3,3,1,8,6,14,2,0,3,2,8,19
Semih Erden,Partizan,10,125,11,26,0.423,0,1,0,11,25,0.44,0.423,8,18,0.444,10,13,23,4,4,5,16,28,30
Sergei Monia,CSKA Moscow,20,276,40,86,0.465,17,44,0.386,23,42,0.548,0.564,10,15,0.667,18,47,65,10,20,10,10,27,107
Sergey Panov,CSKA Moscow,18,169,11,33,0.333,5,10,0.5,6,23,0.261,0.409,7,8,0.875,14,26,40,12,17,0,15,28,34
Sergi Vidal,TAU Ceramica,24,530,39,94,0.415,13,42,0.31,26,52,0.5,0.484,44,54,0.815,13,50,63,44,32,1,31,32,135
Sergio Rodriguez,Estudiantes,14,244,31,74,0.419,7,22,0.318,24,52,0.462,0.466,21,33,0.636,8,20,28,38,17,0,36,24,90
Serkan Erdogan,Fenerbahçe,22,693,128,277,0.462,61,138,0.442,67,139,0.482,0.572,50,66,0.758,6,46,52,55,17,2,39,46,367
Silvio Gigena,Scavolini Pesaro,13,98,18,42,0.429,1,19,0.053,17,23,0.739,0.44,5,6,0.833,14,6,20,1,12,0,5,9,42
Simonas Serapinas,BC Zalgiris,11,164,17,49,0.347,12,34,0.353,5,15,0.333,0.469,5,7,0.714,3,18,21,6,2,0,9,24,51
Simone Cotani,Climamio Fortitudo Bologna,5,31,1,4,0.25,0,1,0,1,3,0.333,0.25,0,2,0,1,0,1,2,3,0,4,6,2
Slobodan Bozovic,Partizan,10,162,19,48,0.396,8,26,0.308,11,22,0.5,0.479,6,8,0.75,11,16,27,2,7,1,6,32,52
Smiljan Pavic,KK Union Olimpija,7,64,6,19,0.316,1,1,1,5,18,0.278,0.342,3,3,1,6,4,10,1,6,2,6,9,16
Sotiris Nikolaidis,AEK Athens,15,128,8,22,0.364,2,12,0.167,6,10,0.6,0.409,11,15,0.733,1,12,13,14,9,0,13,34,29
Souarata Cisse,Elan Bearnais Pau-Orthez,9,100,9,26,0.346,2,9,0.222,7,17,0.412,0.385,6,11,0.545,5,5,10,5,6,0,12,13,26
Spiros Magounis,AEK Athens,6,60,7,9,0.778,3,4,0.75,4,5,0.8,0.944,0,0,,3,2,5,3,2,1,1,7,17
Spiros Panteliadis,Opel Skyliners,13,268,30,62,0.484,8,26,0.308,22,36,0.611,0.548,18,31,0.581,10,26,36,40,18,0,22,28,86
Stefano Mancinelli,Climamio Fortitudo Bologna,19,340,45,80,0.563,13,28,0.464,32,52,0.615,0.644,17,24,0.708,16,45,61,27,12,4,14,44,120
Stephane Pelle,Adecco ASVEL Villeurbanne,14,347,49,129,0.38,0,1,0,49,128,0.383,0.38,18,28,0.643,38,64,102,11,8,4,28,34,116
Stephane Risacher,Unicaja Malaga,13,287,44,87,0.506,14,37,0.378,30,50,0.6,0.586,28,35,0.8,7,29,36,15,5,0,17,12,130
Tal Burstein,Maccabi Tel Aviv,24,547,67,150,0.447,21,61,0.344,46,89,0.517,0.517,21,28,0.75,10,57,67,59,20,1,27,70,176
Tanoka Beard,BC Zalgiris,20,650,140,242,0.579,6,18,0.333,134,224,0.598,0.591,74,96,0.771,79,133,212,25,29,7,65,76,360
Teemu Rannikko,Scavolini Pesaro,19,344,22,66,0.333,18,57,0.316,4,9,0.444,0.47,19,22,0.864,3,22,25,23,20,0,15,43,81
Terrell Lyday,Adecco ASVEL Villeurbanne,14,407,56,137,0.409,26,60,0.433,30,77,0.39,0.504,47,64,0.734,8,32,40,40,17,2,31,41,185
Theodoros Papaloukas,CSKA Moscow,23,426,66,108,0.611,7,17,0.412,59,91,0.648,0.644,36,53,0.679,12,41,53,88,30,3,31,56,175
Thierry Gadou,Elan Bearnais Pau-Orthez,12,132,12,24,0.5,4,6,0.667,8,18,0.444,0.583,15,21,0.714,9,9,18,10,4,2,8,17,43
Thierry Rupert,Elan Bearnais Pau-Orthez,14,339,50,88,0.568,0,0,,50,88,0.568,0.568,30,34,0.882,31,46,77,6,14,19,14,40,130
Tiago Splitter,TAU Ceramica,19,338,48,90,0.533,0,0,,48,90,0.533,0.533,37,76,0.487,33,53,86,18,14,14,24,57,133
TJ Lux,Elan Bearnais Pau-Orthez,14,259,50,103,0.485,0,2,0,50,101,0.495,0.485,30,38,0.789,34,23,57,11,22,2,15,47,130
Toby Bailey,AEK Athens,20,628,79,201,0.393,35,99,0.354,44,102,0.431,0.48,48,65,0.738,25,59,84,27,21,10,34,60,241
Tomas Masiulis,Prokom Trefl Sopot,18,432,53,103,0.515,4,25,0.16,49,78,0.628,0.534,18,46,0.391,35,62,97,30,21,11,24,42,128
Tomas Pacesas,Prokom Trefl Sopot,19,578,34,120,0.283,17,79,0.215,17,41,0.415,0.354,8,18,0.444,15,39,54,77,34,2,40,46,93
Tomas Ress,Scavolini Pesaro,22,319,36,61,0.59,2,7,0.286,34,54,0.63,0.607,19,29,0.655,23,48,71,2,17,12,10,42,93
Tomislav Ruzic,Adecco ASVEL Villeurbanne,14,357,64,112,0.571,4,10,0.4,60,102,0.588,0.589,10,16,0.625,20,44,64,12,7,4,19,36,142
Tracy Murray,Panathinaikos,8,136,25,48,0.521,17,36,0.472,8,12,0.667,0.698,5,9,0.556,1,17,18,5,8,6,5,17,72
Travis Hansen,TAU Ceramica,21,368,52,119,0.437,27,61,0.443,25,58,0.431,0.55,17,20,0.85,20,33,53,19,17,3,14,48,148
Troy Bell,Real Madrid,2,47,5,17,0.294,1,6,0.167,4,11,0.364,0.324,0,0,,3,5,8,4,3,0,2,5,11
Tutku Acik,Fenerbahçe,22,229,23,53,0.434,9,27,0.333,14,26,0.538,0.519,9,12,0.75,2,15,17,30,15,0,18,40,64
Tyrone Ellis,Opel Skyliners,7,257,54,106,0.509,23,53,0.434,31,53,0.585,0.618,20,26,0.769,9,24,33,13,13,0,18,23,151
Uros Slokar,Benetton Treviso,10,100,9,19,0.474,3,6,0.5,6,13,0.462,0.553,12,18,0.667,6,11,17,1,3,3,5,8,33
Uros Tripkovic,Partizan,14,367,46,127,0.362,27,76,0.355,19,51,0.373,0.469,31,32,0.969,7,11,18,19,14,0,29,47,150
Valentin Pastal,Efes Pilsen,3,29,3,9,0.333,3,7,0.429,0,2,0,0.5,1,2,0.5,0,1,1,1,1,0,2,6,10
Valerio Circosta,Montepaschi Siena,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Vangelis Sklavos,Olympiacos,14,204,20,50,0.4,8,23,0.348,12,27,0.444,0.48,21,27,0.778,12,31,43,11,4,1,13,29,69
Vasily Zavoruev,CSKA Moscow,8,14,1,5,0.2,0,3,0,1,2,0.5,0.2,0,0,,0,1,1,0,0,0,1,1,2
Vedran Morovic,Cibona Zagreb,10,131,15,31,0.484,3,6,0.5,12,25,0.48,0.532,13,20,0.65,5,15,20,21,10,0,15,26,46
Victor Sada,Winterthur FC Barcelona,13,100,5,11,0.455,2,3,0.667,3,8,0.375,0.545,6,9,0.667,4,10,14,8,6,1,7,9,18
Vidas Ginevicius,BC Zalgiris,19,479,37,82,0.451,20,53,0.377,17,29,0.586,0.573,22,30,0.733,7,26,33,50,37,0,39,58,116
Vilmantas Dilys,BC Zalgiris,1,1,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,0,1,2
Virginijus Praskevicius,Fenerbahçe,22,381,42,98,0.429,27,67,0.403,15,31,0.484,0.566,7,12,0.583,14,54,68,13,14,1,11,46,118
Vladimir Boisa,KK Union Olimpija,14,468,80,173,0.462,14,49,0.286,66,124,0.532,0.503,47,78,0.603,31,57,88,5,11,0,18,43,221
Vladimir Krstic,Cibona Zagreb,19,418,36,76,0.474,18,42,0.429,18,34,0.529,0.592,14,23,0.609,7,54,61,43,27,0,26,56,104
Vlado Ilievski,Winterthur FC Barcelona,20,546,58,155,0.374,19,73,0.26,39,82,0.476,0.435,59,72,0.819,5,28,33,44,23,2,25,45,194
Vlado Scepanovic,Panathinaikos,23,534,68,150,0.453,26,74,0.351,42,76,0.553,0.54,59,67,0.881,5,17,22,26,13,1,36,46,221
Vrbica Stefanov,Montepaschi Siena,19,513,71,150,0.473,21,59,0.356,50,91,0.549,0.543,37,45,0.822,8,30,38,49,17,1,16,35,200
Vule Avdalovic,Partizan,10,333,37,78,0.474,18,39,0.462,19,39,0.487,0.59,39,50,0.78,4,23,27,41,21,1,18,32,131
Walter Herrmann,Unicaja Malaga,11,177,32,60,0.533,10,22,0.455,22,38,0.579,0.617,12,17,0.706,8,16,24,7,4,1,10,14,86
Will Solomon,Efes Pilsen,23,697,106,245,0.433,48,138,0.348,58,107,0.542,0.531,73,93,0.785,12,44,56,60,47,7,69,60,333
Xane D'Almeida,Elan Bearnais Pau-Orthez,11,97,7,26,0.269,3,7,0.429,4,19,0.211,0.327,3,6,0.5,1,5,6,5,5,0,15,14,20
Yaniv Green,Maccabi Tel Aviv,23,230,29,60,0.483,0,0,,29,60,0.483,0.483,33,43,0.767,14,40,54,6,5,10,11,31,91
Yaroslav Korolev,CSKA Moscow,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Ioannis Bourousis,AEK Athens,18,198,26,51,0.51,1,6,0.167,25,45,0.556,0.52,8,16,0.5,26,40,66,6,7,7,12,30,61
Yiannis Kakiouzis,AEK Athens,5,20,2,5,0.4,0,0,,2,5,0.4,0.4,1,1,1,0,0,0,0,1,0,1,1,5
Yohann Sangare,Adecco ASVEL Villeurbanne,14,224,12,40,0.3,4,21,0.19,8,19,0.421,0.35,16,18,0.889,7,16,23,23,11,0,18,24,44
Yotam Halperin,Maccabi Tel Aviv,15,152,14,33,0.424,6,14,0.429,8,19,0.421,0.515,7,11,0.636,6,11,17,10,7,1,5,20,41
Zakhar Pashutin,CSKA Moscow,17,133,14,30,0.467,6,15,0.4,8,15,0.533,0.567,3,8,0.375,2,17,19,9,3,0,7,18,37
Zan Tabak,Unicaja Malaga,4,66,4,11,0.364,0,0,,4,11,0.364,0.364,5,10,0.5,5,10,15,0,2,1,11,11,13
