Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Orlando Johnson,UNICS,15,251,40,93,0.43,16,40,0.4,24,53,0.453,0.516,18,23,0.783,6,27,33,7,4,3,20,29,114
Othello Hunter,Real Madrid,35,584,112,173,0.647,0,2,0,112,171,0.655,0.647,41,60,0.683,58,101,159,21,17,9,30,71,265
Pablo Prigioni,Baskonia,3,26,0,2,0,0,0,,0,2,0,0,0,0,,1,4,5,6,2,0,3,3,0
Patric Young,Olympiacos,30,288,29,59,0.492,0,1,0,29,58,0.5,0.492,24,39,0.615,24,48,72,4,9,11,19,26,82
Patrick Heckmann,Brose Bamberg,28,349,29,67,0.433,16,33,0.485,13,34,0.382,0.552,9,13,0.692,2,32,34,22,8,0,16,36,83
Pau Ribas,FC Barcelona Lassa,2,20,3,7,0.429,3,6,0.5,0,1,0,0.643,0,0,,0,1,1,1,1,0,1,2,9
Paul Stoll,UNICS,14,221,16,49,0.327,13,37,0.351,3,12,0.25,0.459,6,8,0.75,7,21,28,38,14,0,17,26,51
Paulius Jankunas,Zalgiris,30,709,133,256,0.52,19,48,0.396,114,208,0.548,0.557,105,121,0.868,42,142,184,44,18,12,50,89,390
Paulius Valinskas,Zalgiris,5,9,2,3,0.667,0,1,0,2,2,1,0.667,2,2,1,0,0,0,2,0,0,1,1,6
Pavel Antipov,UNICS,28,524,56,112,0.5,38,75,0.507,18,37,0.486,0.67,9,14,0.643,18,37,55,19,18,5,9,55,159
Pero Antic,Fenerbahçe,31,420,37,111,0.333,27,80,0.338,10,31,0.323,0.455,29,39,0.744,14,61,75,19,13,2,11,56,130
Petteri Koponen,FC Barcelona Lassa,27,610,88,205,0.429,55,119,0.462,33,86,0.384,0.563,43,47,0.915,5,41,46,51,20,0,36,52,274
Quincy Miller,Maccabi Tel Aviv,4,77,10,30,0.333,4,11,0.364,6,19,0.316,0.4,4,4,1,3,10,13,3,2,3,5,11,28
Rafa Luz,Baskonia,32,249,29,54,0.537,9,18,0.5,20,36,0.556,0.62,4,6,0.667,6,20,26,49,13,1,25,42,71
Rakim Sanders,EA7 Emporio Armani Milan,24,548,116,243,0.477,39,96,0.406,77,147,0.524,0.558,30,45,0.667,21,63,84,28,27,5,30,60,301
Renaldas Seibutis,Zalgiris,30,375,25,73,0.342,5,24,0.208,20,49,0.408,0.377,19,25,0.76,6,32,38,28,10,2,18,46,74
Ricky Hickman,EA7 Emporio Armani Milan,30,749,92,238,0.387,38,109,0.349,54,129,0.419,0.466,81,101,0.802,13,64,77,100,25,3,69,63,303
Robertas Javtokas,Zalgiris,17,124,17,28,0.607,0,0,,17,28,0.607,0.607,5,8,0.625,11,12,23,4,1,0,9,21,39
Rodions Kurucs,FC Barcelona Lassa,1,3,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,0,0,0,0,0,0,0,0,2
Rodrigue Beaubois,Baskonia,30,608,129,282,0.457,54,142,0.38,75,140,0.536,0.553,40,46,0.87,5,38,43,51,13,15,48,66,352
Rudy Fernandez,Real Madrid,32,748,72,210,0.343,43,133,0.323,29,77,0.377,0.445,21,28,0.75,24,67,91,103,38,4,38,57,208
Russ Smith,Galatasaray,7,65,16,45,0.356,2,12,0.167,14,33,0.424,0.378,15,22,0.682,2,6,8,6,2,1,6,10,49
Scottie Wilbekin,Darüşşafaka,31,781,116,270,0.43,69,171,0.404,47,99,0.475,0.557,60,69,0.87,20,36,56,100,44,1,55,71,361
Semen Antonov,CSKA Moscow,28,245,22,47,0.468,14,26,0.538,8,21,0.381,0.617,2,2,1,5,27,32,8,9,9,9,49,60
Semih Erden,Darüşşafaka,10,147,16,33,0.485,0,1,0,16,32,0.5,0.485,8,28,0.286,7,24,31,4,1,6,9,27,40
Sergio Llull,Real Madrid,33,918,177,425,0.416,73,221,0.33,104,204,0.51,0.502,116,137,0.847,10,50,60,194,24,3,77,64,543
Shane Larkin,Baskonia,33,954,140,345,0.406,49,143,0.343,91,202,0.45,0.477,102,128,0.797,18,71,89,187,42,8,92,80,431
Simone Fontecchio,EA7 Emporio Armani Milan,10,117,13,30,0.433,7,17,0.412,6,13,0.462,0.55,0,0,,6,9,15,8,5,1,5,21,33
Sinan Guler,Galatasaray,30,871,122,300,0.407,44,129,0.341,78,171,0.456,0.48,27,39,0.692,11,74,85,168,40,14,69,72,315
Sonny Weems,Maccabi Tel Aviv,19,514,89,175,0.509,17,52,0.327,72,123,0.585,0.557,26,37,0.703,3,60,63,65,18,2,58,49,221
Stefan Jovic,Crvena Zvezda mts,23,549,69,162,0.426,16,55,0.291,53,107,0.495,0.475,19,31,0.613,8,40,48,129,29,0,48,52,173
Stefan Peno,FC Barcelona Lassa,10,48,3,8,0.375,1,3,0.333,2,5,0.4,0.438,4,4,1,2,4,6,5,3,1,6,10,11
Stratos Perperoglou,FC Barcelona Lassa,22,460,53,139,0.381,19,53,0.358,34,86,0.395,0.45,15,22,0.682,8,61,69,34,16,4,23,33,140
Sylven Landesberg,Maccabi Tel Aviv,23,354,56,126,0.444,25,57,0.439,31,69,0.449,0.544,25,38,0.658,7,19,26,12,3,1,14,34,162
Tadas Sedekerskis,Baskonia,13,65,6,10,0.6,0,1,0,6,9,0.667,0.6,5,8,0.625,3,5,8,2,1,0,4,4,17
Thomas Heurtel,Anadolu Efes,35,920,168,368,0.457,35,104,0.337,133,264,0.504,0.504,72,83,0.867,8,51,59,197,29,0,89,76,443
Tibor Pleiss,Galatasaray,28,479,87,155,0.561,2,5,0.4,85,150,0.567,0.568,39,51,0.765,47,83,130,13,5,34,23,50,215
Tornike Shengelia,Baskonia,24,499,91,178,0.511,13,24,0.542,78,154,0.506,0.548,63,81,0.778,31,70,101,33,18,7,47,54,258
Trevor Cooney,Baskonia,1,5,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,1,0,0,0,0,0
Trey Thompkins,Real Madrid,26,356,56,118,0.475,29,61,0.475,27,57,0.474,0.597,17,21,0.81,14,48,62,6,8,6,15,58,158
Tyler Honeycutt,Anadolu Efes,35,858,110,274,0.401,33,109,0.303,77,165,0.467,0.462,68,100,0.68,69,187,256,70,40,30,63,64,321
Tyrese Rice,FC Barcelona Lassa,30,889,137,364,0.376,55,172,0.32,82,192,0.427,0.452,60,73,0.822,8,41,49,146,34,3,77,63,389
Vadim Panin,UNICS,26,474,27,63,0.429,18,48,0.375,9,15,0.6,0.571,4,6,0.667,11,42,53,23,15,2,24,45,76
Vangelis Mantzaris,Olympiacos,37,876,72,207,0.348,55,151,0.364,17,56,0.304,0.481,16,23,0.696,15,90,105,87,25,0,43,99,215
Vassilis Toliopoulos,Olympiacos,4,3,1,4,0.25,1,3,0.333,0,1,0,0.375,0,0,,0,0,0,0,0,0,0,1,3
Vassilis Charalampopoulos,Panathinaikos Superfoods,7,29,2,6,0.333,0,1,0,2,5,0.4,0.333,0,0,,1,1,2,0,0,0,1,2,4
Vassilis Spanoulis,Olympiacos,33,884,131,331,0.396,53,168,0.315,78,163,0.479,0.476,101,133,0.759,8,49,57,201,19,0,131,76,416
Victor Claver,FC Barcelona Lassa,27,594,56,122,0.459,23,61,0.377,33,61,0.541,0.553,28,36,0.778,23,95,118,34,25,8,33,45,163
Victor Rudd,Maccabi Tel Aviv,30,775,110,239,0.46,32,88,0.364,78,151,0.517,0.527,50,64,0.781,25,104,129,52,21,8,54,62,302
Viktor Khryapa,CSKA Moscow,32,435,45,118,0.381,7,38,0.184,38,80,0.475,0.411,23,28,0.821,18,98,116,57,27,11,26,51,120
Vitaly Fridzon,CSKA Moscow,35,453,70,137,0.511,25,60,0.417,45,77,0.584,0.602,43,50,0.86,13,29,42,27,20,10,28,70,208
Vitor Faverani,FC Barcelona Lassa,9,139,25,45,0.556,1,7,0.143,24,38,0.632,0.567,18,22,0.818,8,30,38,5,3,2,15,17,69
Vladimir Micov,Galatasaray,29,845,116,276,0.42,54,125,0.432,62,151,0.411,0.518,40,52,0.769,17,87,104,69,24,2,49,60,326
Vladimir Veremeenko,Brose Bamberg,25,200,24,43,0.558,0,0,,24,43,0.558,0.558,6,13,0.462,19,17,36,8,5,4,15,48,54
Will Clyburn,Darüşşafaka,34,958,167,389,0.429,24,83,0.289,143,306,0.467,0.46,85,124,0.685,51,123,174,44,29,10,49,66,443
Xavier Munford,FC Barcelona Lassa,5,34,2,9,0.222,1,3,0.333,1,6,0.167,0.278,0,0,,2,3,5,2,1,0,9,2,5
Ioannis Athinaiou,Olympiacos,9,42,1,7,0.143,0,3,0,1,4,0.25,0.143,1,2,0.5,1,2,3,5,0,0,6,8,3
Ioannis Bourousis,Panathinaikos Superfoods,33,600,77,193,0.399,16,55,0.291,61,138,0.442,0.44,89,113,0.788,57,102,159,34,15,18,59,80,259
Yogev Ohayon,Maccabi Tel Aviv,27,484,51,126,0.405,22,50,0.44,29,76,0.382,0.492,19,29,0.655,4,41,45,74,25,1,35,50,143
Yordan Minchev,Fenerbahçe,2,16,0,3,0,0,1,0,0,2,0,0,0,0,,0,2,2,0,0,0,3,1,0
Zoran Dragic,EA7 Emporio Armani Milan,23,442,61,137,0.445,16,54,0.296,45,83,0.542,0.504,24,33,0.727,21,29,50,17,15,4,26,58,162
