Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Nikita Kurbanov,CSKA Moscow,36,671,63,137,0.46,18,54,0.333,45,83,0.542,0.526,44,51,0.863,33,82,115,45,24,13,29,88,188
Nikola Jovanovic,Crvena Zvezda mts Belgrade,16,129,25,46,0.543,1,3,0.333,24,43,0.558,0.554,6,18,0.333,21,23,44,3,1,3,4,19,57
Nikola Kalinic,Fenerbahçe,19,332,41,83,0.494,10,35,0.286,31,48,0.646,0.554,12,15,0.8,9,21,30,23,9,3,22,26,104
Nikola Milutinov,Olympiacos,29,630,96,147,0.653,0,0,,96,147,0.653,0.653,62,82,0.756,67,99,166,28,16,18,31,57,254
Nikola Radicevic,Crvena Zvezda mts Belgrade,9,111,8,38,0.211,2,12,0.167,6,26,0.231,0.237,16,22,0.727,1,9,10,17,5,0,9,22,34
Nikos Pappas,Panathinaikos Superfoods Athens,32,562,88,208,0.423,28,86,0.326,60,122,0.492,0.49,59,76,0.776,7,28,35,28,20,1,39,65,263
Nikos Zisis,Brose Bamberg,27,601,59,133,0.444,16,39,0.41,43,94,0.457,0.504,36,44,0.818,6,51,57,76,13,0,43,54,170
Norris Cole,Maccabi Tel Aviv,28,688,132,316,0.418,22,69,0.319,110,247,0.445,0.453,67,82,0.817,3,66,69,106,30,2,59,75,353
Ognjen Dobric,Crvena Zvezda mts Belgrade,26,395,61,135,0.452,27,77,0.351,34,58,0.586,0.552,19,23,0.826,27,32,59,11,16,6,11,35,168
Ognjen Kuzmic,Real Madrid,2,10,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,3,4,0,0,0,1,3,2
Onuralp Bitim,Anadolu Efes,4,35,3,5,0.6,2,2,1,1,3,0.333,0.8,2,2,1,1,3,4,2,0,0,5,1,10
Othello Hunter,CSKA Moscow,30,579,96,156,0.615,0,2,0,96,154,0.623,0.615,55,74,0.743,81,84,165,20,27,10,23,73,247
Patricio Garino,Baskonia Vitoria Gasteiz,23,347,36,77,0.468,6,22,0.273,30,55,0.545,0.506,26,31,0.839,8,31,39,15,23,3,22,37,104
Patrick Heckmann,Brose Bamberg,14,156,10,26,0.385,3,6,0.5,7,20,0.35,0.442,6,7,0.857,6,13,19,3,4,0,9,23,29
Pau Ribas,FC Barcelona Lassa,28,499,64,128,0.5,43,90,0.478,21,38,0.553,0.668,17,17,1,6,38,44,84,20,2,39,41,188
Paulius Jankunas,Zalgiris Kaunas,35,775,148,257,0.576,9,24,0.375,139,233,0.597,0.593,90,108,0.833,47,123,170,50,18,10,42,106,395
Paulius Valinskas,Zalgiris Kaunas,25,224,23,62,0.371,9,29,0.31,14,33,0.424,0.444,15,20,0.75,5,25,30,20,5,1,14,17,70
Pavel Korobkov,CSKA Moscow,4,33,4,5,0.8,0,0,,4,5,0.8,0.8,1,1,1,0,1,1,0,0,0,1,6,9
Pero Antic,Crvena Zvezda mts Belgrade,18,327,32,101,0.317,20,73,0.274,12,28,0.429,0.416,27,35,0.771,16,45,61,19,13,2,12,44,111
Petteri Koponen,FC Barcelona Lassa,29,585,84,171,0.491,47,92,0.511,37,79,0.468,0.629,15,16,0.938,5,40,45,44,14,0,25,40,230
Phil Pressey,FC Barcelona Lassa,18,225,30,74,0.405,9,35,0.257,21,39,0.538,0.466,10,15,0.667,0,29,29,37,10,1,18,33,79
Pierre Jackson,Maccabi Tel Aviv,29,743,133,324,0.41,54,147,0.367,79,177,0.446,0.494,100,116,0.862,12,73,85,123,28,1,77,73,420
Pierre Oriola,FC Barcelona Lassa,27,507,81,144,0.563,15,32,0.469,66,112,0.589,0.615,47,63,0.746,36,58,94,16,7,7,18,78,224
Rafael Martinez,Valencia Basket,29,446,60,124,0.484,34,77,0.442,26,47,0.553,0.621,47,54,0.87,11,26,37,39,14,0,24,45,201
Rakim Sanders,FC Barcelona Lassa,15,304,53,126,0.421,16,48,0.333,37,78,0.474,0.484,11,14,0.786,11,35,46,14,22,4,12,37,133
Ray McCallum,Unicaja Malaga,30,646,108,256,0.422,18,63,0.286,90,193,0.466,0.457,42,67,0.627,18,51,69,80,28,6,44,48,276
Ricky Hickman,Brose Bamberg,28,670,100,260,0.385,46,141,0.326,54,119,0.454,0.473,81,99,0.818,9,56,65,63,31,3,56,70,327
Ricky Ledo,Anadolu Efes,13,273,39,127,0.307,14,53,0.264,25,74,0.338,0.362,11,18,0.611,10,38,48,21,10,1,19,14,103
Rinalds Malmanis,Baskonia Vitoria Gasteiz,11,132,9,22,0.409,3,8,0.375,6,14,0.429,0.477,6,8,0.75,6,15,21,7,4,1,2,24,27
Rodions Kurucs,FC Barcelona Lassa,4,16,0,2,0,0,0,,0,2,0,0,0,0,,0,3,3,0,2,0,1,4,0
Rodrigue Beaubois,Baskonia Vitoria Gasteiz,33,704,157,315,0.498,54,135,0.4,103,180,0.572,0.584,42,47,0.894,15,65,80,59,24,13,39,87,410
Rudy Fernandez,Real Madrid,31,600,66,173,0.382,46,124,0.371,20,49,0.408,0.514,51,58,0.879,21,55,76,81,21,5,25,47,229
Sam Van Rossom,Valencia Basket,24,519,57,127,0.449,34,81,0.42,23,46,0.5,0.583,24,28,0.857,11,36,47,96,6,0,44,46,172
Santiago Yusta,Real Madrid,16,108,15,31,0.484,3,11,0.273,12,20,0.6,0.532,5,7,0.714,6,9,15,13,2,1,7,16,38
Sasu Salin,Unicaja Malaga,28,446,48,151,0.318,32,105,0.305,16,46,0.348,0.424,13,18,0.722,11,37,48,35,15,0,28,44,141
Semen Antonov,CSKA Moscow,34,466,53,106,0.5,20,50,0.4,33,56,0.589,0.594,16,22,0.727,26,44,70,20,13,16,10,76,142
Sergei Monia,BC Khimki,32,398,36,86,0.419,24,61,0.393,12,25,0.48,0.558,6,7,0.857,16,30,46,37,8,14,16,53,102
Sergi Garcia,Valencia Basket,8,104,13,30,0.433,6,16,0.375,7,14,0.5,0.533,3,3,1,5,4,9,12,2,0,8,13,35
Sergio Llull,Real Madrid,4,72,13,36,0.361,9,24,0.375,4,12,0.333,0.486,5,10,0.5,0,2,2,18,2,0,4,11,40
Sergio Rodriguez,CSKA Moscow,36,937,171,348,0.491,92,210,0.438,79,138,0.572,0.624,61,68,0.897,11,62,73,178,30,4,77,76,495
Simone Fontecchio,AX Armani Exchange Olimpia Milan,2,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Sinan Guler,Fenerbahçe,10,68,8,21,0.381,6,10,0.6,2,11,0.182,0.524,1,2,0.5,3,6,9,7,3,0,9,9,23
Sonny Weems,Anadolu Efes,6,182,38,84,0.452,7,22,0.318,31,62,0.5,0.494,10,13,0.769,5,16,21,24,4,0,13,11,93
Stefan Jankovic,Crvena Zvezda mts Belgrade,28,332,42,108,0.389,7,37,0.189,35,71,0.493,0.421,16,19,0.842,28,42,70,13,10,12,13,57,107
Stefan Lazarevic,Crvena Zvezda mts Belgrade,4,13,1,2,0.5,0,0,,1,2,0.5,0.5,1,1,1,1,1,2,0,1,0,1,3,3
Stefan Markovic,BC Khimki,33,782,52,164,0.317,25,94,0.266,27,70,0.386,0.393,37,44,0.841,13,64,77,127,42,4,49,79,166
Taylor Rochestie,Crvena Zvezda mts Belgrade,30,780,152,308,0.494,50,123,0.407,102,185,0.551,0.575,49,55,0.891,13,55,68,150,24,2,54,62,403
Thanasis Antetokounmpo,Panathinaikos Superfoods Athens,33,373,47,89,0.528,4,14,0.286,43,75,0.573,0.551,21,36,0.583,26,46,72,12,10,10,14,63,119
Thomas Heurtel,FC Barcelona Lassa,30,709,130,260,0.5,32,92,0.348,98,168,0.583,0.562,48,59,0.814,13,60,73,193,22,0,69,57,340
Thomas Robinson,BC Khimki,20,312,69,142,0.486,0,1,0,69,141,0.489,0.486,25,60,0.417,49,68,117,8,13,11,21,52,163
Tibor Pleiss,Valencia Basket,29,559,118,209,0.565,5,10,0.5,113,199,0.568,0.577,51,64,0.797,46,106,152,16,11,32,36,70,292
Toney Douglas,Anadolu Efes,14,252,36,86,0.419,15,36,0.417,21,50,0.42,0.506,23,27,0.852,8,21,29,28,9,0,19,36,110
Tornike Shengelia,Baskonia Vitoria Gasteiz,33,841,169,297,0.569,15,46,0.326,154,251,0.614,0.594,98,144,0.681,53,147,200,72,26,18,51,66,451
Trey Thompkins,Real Madrid,29,615,99,205,0.483,42,100,0.42,57,105,0.543,0.585,36,42,0.857,25,123,148,31,19,9,24,54,276
Tryggvi Hlinason,Valencia Basket,11,90,14,22,0.636,0,0,,14,22,0.636,0.636,5,12,0.417,9,12,21,2,3,8,3,12,33
Tyler Honeycutt,BC Khimki,17,361,55,116,0.474,26,53,0.491,29,63,0.46,0.586,20,23,0.87,16,76,92,30,19,12,26,26,156
Vangelis Mantzaris,Olympiacos,31,610,39,121,0.322,25,91,0.275,14,30,0.467,0.426,34,41,0.829,12,54,66,62,22,1,25,85,137
Vassilis Toliopoulos,Olympiacos,10,53,5,17,0.294,4,13,0.308,1,4,0.25,0.412,1,2,0.5,0,3,3,9,2,1,1,9,15
Vasilije Micic,Zalgiris Kaunas,36,807,98,227,0.432,22,62,0.355,76,165,0.461,0.48,58,82,0.707,14,65,79,151,34,1,82,77,276
Vassilis Spanoulis,Olympiacos,24,632,105,265,0.396,41,130,0.315,64,135,0.474,0.474,85,104,0.817,5,32,37,134,16,0,83,61,336
Vyacheslav Zaytsev,BC Khimki,20,104,5,18,0.278,2,10,0.2,3,8,0.375,0.333,4,4,1,2,8,10,12,1,3,6,24,16
Victor Claver,FC Barcelona Lassa,24,384,42,93,0.452,19,45,0.422,23,48,0.479,0.554,8,10,0.8,20,50,70,28,14,6,11,48,111
Victor Rudd,CSKA Moscow,13,132,9,26,0.346,4,14,0.286,5,12,0.417,0.423,8,9,0.889,2,13,15,4,6,3,6,13,30
Viktor Khryapa,CSKA Moscow,16,105,10,21,0.476,3,9,0.333,7,12,0.583,0.548,2,4,0.5,3,19,22,6,4,2,8,19,25
Vincent Poirier,Baskonia Vitoria Gasteiz,34,607,110,192,0.573,0,0,,110,192,0.573,0.573,58,80,0.725,66,112,178,34,19,29,33,88,278
Viny Okouo,Unicaja Malaga,11,99,8,19,0.421,0,0,,8,19,0.421,0.421,13,20,0.65,7,14,21,0,1,5,5,20,29
Vitaly Fridzon,CSKA Moscow,30,228,29,78,0.372,13,34,0.382,16,44,0.364,0.455,15,17,0.882,9,12,21,11,8,2,12,49,86
Vladimir Micov,AX Armani Exchange Olimpia Milan,29,798,115,239,0.481,47,106,0.443,68,133,0.511,0.579,39,50,0.78,5,70,75,63,16,3,42,38,316
Vladimir Stimac,Anadolu Efes,30,547,112,192,0.583,0,2,0,112,190,0.589,0.583,59,85,0.694,76,98,174,30,18,10,28,48,283
Walter Tavares,Real Madrid,29,506,75,110,0.682,0,0,,75,110,0.682,0.682,38,61,0.623,64,90,154,14,13,43,22,74,188
Will Clyburn,CSKA Moscow,36,956,143,329,0.435,32,83,0.386,111,246,0.451,0.483,99,143,0.692,54,157,211,65,31,9,58,72,417
Will Thomas,Valencia Basket,30,709,69,146,0.473,15,52,0.288,54,94,0.574,0.524,32,43,0.744,37,70,107,32,25,2,15,45,185
William McDowell-White,Brose Bamberg,2,2,1,1,1,1,1,1,0,0,,1.5,0,0,,0,0,0,0,0,0,0,0,3
Yigitcan Saybir,Anadolu Efes,2,11,0,5,0,0,2,0,0,3,0,0,0,0,,0,1,1,1,0,0,1,2,0
Yovel Zoosman,Maccabi Tel Aviv,14,113,9,20,0.45,4,11,0.364,5,9,0.556,0.55,3,3,1,3,8,11,9,4,1,5,12,25
Zach Auguste,Panathinaikos Superfoods Athens,14,81,10,16,0.625,0,0,,10,16,0.625,0.625,1,9,0.111,9,10,19,2,3,3,9,18,21
Zoran Dragic,Anadolu Efes,14,393,51,119,0.429,17,56,0.304,34,63,0.54,0.5,29,34,0.853,10,19,29,38,11,1,20,34,148
