Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luca Vitali,Virtus Bologna,2,7,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,2,1,0
Lucas Victoriano,Real Madrid,13,298,30,83,0.361,18,58,0.31,12,25,0.48,0.47,17,24,0.708,2,28,30,44,12,0,19,36,95
Lucio Angulo,Real Madrid,14,329,35,75,0.467,13,27,0.481,22,48,0.458,0.553,33,42,0.786,10,25,35,22,22,0,19,33,116
Luis Scola,TAU Ceramica,16,397,100,183,0.546,0,0,,100,183,0.546,0.546,42,62,0.677,29,51,80,20,15,5,36,54,242
Maciej Lampe,Real Madrid,4,39,5,15,0.333,0,4,0,5,11,0.455,0.333,6,8,0.75,6,5,11,0,0,0,1,4,16
Maciej Zielinski,Slask Wroclaw,14,351,37,98,0.378,9,36,0.25,28,62,0.452,0.423,30,44,0.682,6,28,34,30,13,6,24,27,113
Manuchar Markoishvili,Benetton Treviso,17,131,16,32,0.5,4,8,0.5,12,24,0.5,0.563,2,5,0.4,5,10,15,8,6,0,9,26,38
Marcelo Nicola,Benetton Treviso,21,470,70,149,0.47,43,98,0.439,27,51,0.529,0.614,46,57,0.807,10,63,73,35,19,8,30,64,229
Marco Belinelli,Virtus Bologna,8,130,17,43,0.395,5,18,0.278,12,25,0.48,0.453,6,9,0.667,4,6,10,8,3,0,7,9,45
Marco Mordente,Montepaschi Siena,1,13,1,3,0.333,0,2,0,1,1,1,0.333,2,2,1,0,1,1,1,0,0,0,2,4
Marcus Brown,Efes Pilsen,19,673,122,238,0.513,38,86,0.442,84,152,0.553,0.592,91,108,0.843,8,42,50,49,24,2,38,46,373
Marcus Goree,Maccabi Tel Aviv,20,550,83,167,0.497,8,28,0.286,75,139,0.54,0.521,25,51,0.49,53,61,114,7,13,16,23,44,199
Marijan Mance,Cibona Zagreb,20,372,52,101,0.515,7,19,0.368,45,82,0.549,0.55,22,26,0.846,5,26,31,19,19,1,20,34,133
Marino Bazdaric,KK Union Olimpija,18,425,58,134,0.433,26,72,0.361,32,62,0.516,0.53,36,40,0.9,6,29,35,24,27,1,22,47,178
Mario Stojic,Benetton Treviso,5,59,2,10,0.2,0,3,0,2,7,0.286,0.2,3,4,0.75,3,5,8,4,1,0,4,9,7
Mark Bradtke,Olympiacos,1,8,1,1,1,0,0,,1,1,1,1,0,2,0,0,0,0,0,0,0,2,3,2
Marko Bulic,Adecco ASVEL Villeurbanne,2,54,8,18,0.444,6,12,0.5,2,6,0.333,0.611,1,2,0.5,1,2,3,5,1,0,2,6,23
Marko Lekic,Partizan,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Marko Pesic,Alba Berlin,12,379,47,100,0.47,14,43,0.326,33,57,0.579,0.54,42,62,0.677,2,27,29,25,9,2,29,39,150
Marvin O'Connor,Partizan,10,144,17,49,0.347,2,11,0.182,15,38,0.395,0.367,5,9,0.556,4,12,16,10,6,0,12,17,41
Massimo Bulleri,Benetton Treviso,22,517,79,196,0.403,24,86,0.279,55,110,0.5,0.464,58,67,0.866,4,34,38,42,21,2,49,59,240
Mate Skelin,Skipper Fortitudo Bologna,20,492,42,92,0.457,0,0,,42,92,0.457,0.457,43,64,0.672,43,77,120,16,17,8,39,47,127
Matej Mamic,Cibona Zagreb,14,379,42,80,0.525,14,39,0.359,28,41,0.683,0.613,27,35,0.771,14,40,54,22,19,2,10,30,125
Matjaz Smodis,Virtus Bologna,11,215,36,81,0.444,12,32,0.375,24,49,0.49,0.519,24,34,0.706,14,26,40,8,10,10,20,33,108
Mattia Suero,Skipper Fortitudo Bologna,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Maurice Evans,Olympiacos,17,547,93,226,0.412,21,60,0.35,72,166,0.434,0.458,50,73,0.685,27,72,99,22,18,4,45,61,257
Melvin Booker,Fenerbahçe,20,700,115,231,0.498,29,76,0.382,86,155,0.555,0.561,72,95,0.758,12,57,69,80,25,0,43,64,331
Michael Hawkins,Real Madrid,6,134,9,33,0.273,5,21,0.238,4,12,0.333,0.348,10,11,0.909,3,12,15,12,6,0,4,13,33
Michalis Kakiouzis,AEK Athens,11,388,66,127,0.52,9,33,0.273,57,94,0.606,0.555,44,55,0.8,21,37,58,13,18,3,17,29,185
Michele Maggioli,Montepaschi Siena,5,25,0,5,0,0,0,,0,5,0,0,4,6,0.667,5,1,6,1,0,0,1,6,4
Mickael Pietrus,Elan Bearnais Pau-Orthez,13,341,41,105,0.39,22,62,0.355,19,43,0.442,0.495,19,32,0.594,7,30,37,21,15,7,15,39,123
Mike Smith,Slask Wroclaw,1,23,4,8,0.5,0,0,,4,8,0.5,0.5,3,4,0.75,0,3,3,0,0,0,0,3,11
Milan Gurovic,Unicaja Malaga,16,386,60,139,0.432,33,84,0.393,27,55,0.491,0.55,50,61,0.82,15,40,55,11,11,2,18,24,203
Milan Tomic,Olympiacos,18,454,52,131,0.397,34,83,0.41,18,48,0.375,0.527,38,45,0.844,3,26,29,36,11,0,24,42,176
Miljan Goljovic,Fenerbahçe,20,342,49,94,0.521,23,53,0.434,26,41,0.634,0.644,19,28,0.679,11,39,50,12,6,1,16,54,140
Milos Vujanic,Partizan,14,480,92,220,0.418,42,103,0.408,50,117,0.427,0.514,135,160,0.844,7,19,26,45,15,0,39,43,361
Milutin Aleksic,KK Buducnost,2,16,3,4,0.75,1,1,1,2,3,0.667,0.875,0,0,,1,0,1,0,0,0,6,2,7
Mindaugas Timinskas,BC Zalgiris,8,213,24,62,0.387,8,17,0.471,16,45,0.356,0.452,20,22,0.909,11,33,44,11,7,4,17,28,76
Mindaugas Zukauskas,Montepaschi Siena,22,521,47,92,0.511,28,54,0.519,19,38,0.5,0.663,21,22,0.955,13,24,37,26,23,5,21,81,143
Mirsad Turkcan,Montepaschi Siena,21,750,105,202,0.52,26,55,0.473,79,147,0.537,0.584,70,99,0.707,60,188,248,45,45,16,52,64,306
Mithat Demirel,Alba Berlin,14,304,30,84,0.357,14,45,0.311,16,39,0.41,0.44,21,30,0.7,4,17,21,31,11,0,20,49,95
Mladen Sekularac,Virtus Bologna,17,333,41,88,0.466,8,28,0.286,33,60,0.55,0.511,27,37,0.73,12,40,52,14,8,0,16,36,117
Moustapha Sonko,Unicaja Malaga,15,353,33,66,0.5,13,26,0.5,20,40,0.5,0.598,30,38,0.789,8,20,28,25,12,1,23,41,109
Muratcan Guler,Fenerbahçe,1,22,5,10,0.5,3,8,0.375,2,2,1,0.65,0,0,,0,0,0,1,1,1,2,3,13
Mustafa Abi,Fenerbahçe,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Nenad Canak,Partizan,14,322,37,97,0.381,8,31,0.258,29,66,0.439,0.423,19,29,0.655,7,26,33,5,14,1,13,54,101
Nenad Krstic,Partizan,10,301,45,92,0.489,0,0,,45,92,0.489,0.489,38,53,0.717,24,38,62,9,12,6,12,41,128
Nenad Markovic,Olympiacos,20,502,66,151,0.437,36,91,0.396,30,60,0.5,0.556,56,69,0.812,5,37,42,23,17,3,29,63,224
Nicholas Eppeheimer,Benetton Treviso,1,25,5,9,0.556,3,6,0.5,2,3,0.667,0.722,0,0,,0,2,2,0,1,0,3,3,13
Nikola Bulajic,KK Buducnost,7,49,4,8,0.5,0,0,,4,8,0.5,0.5,4,10,0.4,3,1,4,1,2,1,1,14,12
Nikola Jestratijevic,AEK Athens,3,19,2,5,0.4,0,0,,2,5,0.4,0.4,1,2,0.5,1,4,5,1,1,2,4,4,5
Nikola Prkacin,Cibona Zagreb,20,516,78,147,0.531,1,8,0.125,77,139,0.554,0.534,67,101,0.663,27,79,106,48,41,12,63,80,224
Nikola Vujcic,Maccabi Tel Aviv,20,570,134,243,0.551,17,44,0.386,117,199,0.588,0.586,67,97,0.691,46,96,142,36,28,16,36,56,352
Nikolaos Bountouris,Olympiacos,20,316,18,50,0.36,9,30,0.3,9,20,0.45,0.45,18,24,0.75,8,14,22,27,15,2,12,45,63
Nikolay Padius,CSKA Moscow,5,19,3,7,0.429,0,0,,3,7,0.429,0.429,0,0,,1,0,1,0,0,0,0,0,6
Nikos Hatzis,AEK Athens,14,314,45,108,0.417,20,50,0.4,25,58,0.431,0.509,35,41,0.854,5,20,25,14,6,0,15,28,145
Nikos Hatzivrettas,CSKA Moscow,22,594,83,179,0.464,35,93,0.376,48,86,0.558,0.561,64,76,0.842,14,43,57,39,23,2,24,58,265
Nikos Zisis,AEK Athens,14,328,31,95,0.326,3,21,0.143,28,74,0.378,0.342,15,26,0.577,13,29,42,16,10,0,18,38,80
Omer Onan,Efes Pilsen,15,191,24,58,0.414,7,21,0.333,17,37,0.459,0.474,22,30,0.733,4,14,18,10,10,0,4,24,77
Panagiotis Mantzanas,Olympiacos,2,5,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,0,0,0,0,1,0
Patricio Prato,Skipper Fortitudo Bologna,1,12,1,1,1,1,1,1,0,0,,1.5,0,0,,0,1,1,0,0,0,0,0,3
Patrick Femerling,FC Barcelona,22,372,46,77,0.597,0,0,,46,77,0.597,0.597,28,50,0.56,30,55,85,6,11,19,26,56,120
Pero Antic,AEK Athens,12,180,17,43,0.395,5,17,0.294,12,26,0.462,0.453,12,20,0.6,9,21,30,13,4,3,11,50,51
Pero Dujmovic,KK Union Olimpija,20,468,52,120,0.433,23,61,0.377,29,59,0.492,0.529,19,24,0.792,9,44,53,16,12,0,19,42,146
Quadre Michael Lollis,Alba Berlin,12,403,70,115,0.609,5,14,0.357,65,101,0.644,0.63,39,59,0.661,31,83,114,28,11,4,29,42,184
Quincy Lewis,Maccabi Tel Aviv,20,450,80,190,0.421,21,71,0.296,59,119,0.496,0.476,44,59,0.746,9,40,49,13,18,6,14,49,225
Raimonds Miglieniks,Slask Wroclaw,4,98,1,8,0.125,1,5,0.2,0,3,0,0.188,1,2,0.5,0,6,6,16,3,1,8,14,4
Randy Holcomb,Slask Wroclaw,7,141,17,44,0.386,1,8,0.125,16,36,0.444,0.398,28,38,0.737,6,21,27,4,5,2,16,17,63
Rashard Griffith,TAU Ceramica,13,263,35,57,0.614,0,0,,35,57,0.614,0.614,23,37,0.622,13,38,51,11,10,16,14,42,93
Ratko Varda,KK Union Olimpija,7,75,9,19,0.474,1,5,0.2,8,14,0.571,0.5,3,5,0.6,5,13,18,1,2,1,9,10,22
Raul Mena,Real Madrid,2,23,1,5,0.2,0,1,0,1,4,0.25,0.2,0,0,,0,0,0,0,1,0,0,1,2
Remon Van de Hare,FC Barcelona,1,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0
Riccardo Pittis,Benetton Treviso,22,517,63,92,0.685,1,4,0.25,62,88,0.705,0.69,18,42,0.429,17,37,54,90,50,5,38,56,145
Richard Lugo,Slask Wroclaw,5,77,21,26,0.808,0,0,,21,26,0.808,0.808,3,6,0.5,4,16,20,1,1,5,3,17,45
Robert Dryden,KK Union Olimpija,2,10,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,1,2,3,0,0,1,2,2,4
Robert Fultz,Skipper Fortitudo Bologna,7,121,12,26,0.462,7,19,0.368,5,7,0.714,0.596,2,6,0.333,3,4,7,12,1,0,7,17,33
Robert Gulyas,Adecco ASVEL Villeurbanne,18,355,71,126,0.563,3,5,0.6,68,121,0.562,0.575,44,53,0.83,22,54,76,10,3,11,19,55,189
Robert Skibniewski,Slask Wroclaw,9,117,5,20,0.25,2,11,0.182,3,9,0.333,0.3,5,8,0.625,0,5,5,16,6,0,3,12,17
Roberto Chiacig,Montepaschi Siena,22,554,85,164,0.518,0,0,,85,164,0.518,0.518,57,104,0.548,40,78,118,12,16,11,42,54,227
Roberto Duenas,FC Barcelona,22,458,63,113,0.558,0,0,,63,113,0.558,0.558,41,60,0.683,47,81,128,10,8,11,34,70,167
Roberto Nunez,Real Madrid,1,7,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,1,0,0
Roberts Stelmahers,KK Union Olimpija,20,484,53,139,0.381,14,64,0.219,39,75,0.52,0.432,52,63,0.825,4,35,39,45,20,0,13,57,172
Rod Sellers,Elan Bearnais Pau-Orthez,14,419,90,151,0.596,0,0,,90,151,0.596,0.596,53,72,0.736,26,65,91,10,7,7,29,49,233
Roderick Blakney,AEK Athens,14,381,43,116,0.371,15,40,0.375,28,76,0.368,0.435,28,32,0.875,9,13,22,28,18,0,15,48,129
Rodney Buford,Panathinaikos,16,334,64,135,0.474,13,35,0.371,51,100,0.51,0.522,7,8,0.875,6,31,37,20,10,4,17,36,148
Rodrigo De La Fuente,FC Barcelona,20,500,48,94,0.511,17,34,0.5,31,60,0.517,0.601,28,32,0.875,22,60,82,20,27,4,20,28,141
Roger Esteller,Unicaja Malaga,11,224,28,74,0.378,7,29,0.241,21,45,0.467,0.426,22,25,0.88,14,19,33,13,3,2,14,22,85
Ruben Wolkowyski,TAU Ceramica,6,103,15,39,0.385,3,5,0.6,12,34,0.353,0.423,5,8,0.625,7,11,18,3,4,1,7,13,38
Ruslan Avleev,Virtus Bologna,17,350,26,67,0.388,7,19,0.368,19,48,0.396,0.44,30,37,0.811,21,58,79,13,15,7,25,33,89
Sacha Giffa,Adecco ASVEL Villeurbanne,20,442,50,108,0.463,16,32,0.5,34,76,0.447,0.537,44,49,0.898,27,47,74,27,10,12,32,53,160
Samo Udrih,KK Union Olimpija,3,14,1,4,0.25,0,3,0,1,1,1,0.25,2,2,1,0,1,1,0,0,0,1,3,4
Sarunas Jasikevicius,FC Barcelona,21,554,83,196,0.423,45,119,0.378,38,77,0.494,0.538,70,73,0.959,4,33,37,67,15,0,50,64,281
Sasha Pavlovic,KK Buducnost,13,255,50,108,0.463,10,34,0.294,40,74,0.541,0.509,16,25,0.64,5,13,18,13,11,6,13,27,126
Saso Ozbolt,KK Union Olimpija,8,70,10,14,0.714,1,4,0.25,9,10,0.9,0.75,2,3,0.667,3,2,5,12,3,2,1,5,23
Saulius Kazevicius,BC Zalgiris,1,16,2,5,0.4,0,2,0,2,3,0.667,0.4,0,3,0,0,0,0,0,0,0,3,1,4
Saulius Stombergas,BC Zalgiris,14,420,65,137,0.474,22,53,0.415,43,84,0.512,0.555,39,44,0.886,17,41,58,18,9,1,30,43,191
Savo Djikanovic,Olympiacos,1,2,0,0,,0,0,,0,0,,,1,1,1,0,0,0,0,0,0,0,1,1
Sean Colson,Slask Wroclaw,5,154,25,66,0.379,10,32,0.313,15,34,0.441,0.455,12,16,0.75,4,8,12,16,3,0,8,13,72
Sergei Monia,CSKA Moscow,22,337,35,82,0.427,18,42,0.429,17,40,0.425,0.537,19,23,0.826,15,36,51,10,8,11,13,54,107
Sergey Panov,CSKA Moscow,22,339,38,67,0.567,9,25,0.36,29,42,0.69,0.634,16,22,0.727,25,50,75,18,17,5,12,59,101
Sergi Vidal,TAU Ceramica,17,342,32,67,0.478,3,14,0.214,29,53,0.547,0.5,29,38,0.763,12,30,42,17,20,3,16,33,96
Serkan Erdogan,Fenerbahçe,20,358,44,102,0.431,22,53,0.415,22,49,0.449,0.539,21,28,0.75,6,14,20,17,12,0,16,40,131
Simon Petrov,Adecco ASVEL Villeurbanne,19,279,36,82,0.439,15,39,0.385,21,43,0.488,0.53,36,41,0.878,2,14,16,20,5,0,11,27,123
Simone Berti,Montepaschi Siena,1,3,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Sinisa Kovacevic,KK Buducnost,10,125,14,28,0.5,0,8,0,14,20,0.7,0.5,14,20,0.7,3,4,7,13,3,0,8,24,42
Slaven Rimac,Cibona Zagreb,19,391,70,156,0.449,21,53,0.396,49,103,0.476,0.516,27,37,0.73,13,27,40,24,10,3,26,42,188
Slavko Vranes,KK Buducnost,14,139,5,17,0.294,0,0,,5,17,0.294,0.294,1,9,0.111,3,22,25,0,3,17,15,32,11
Slobodan Savovic,Partizan,3,27,1,5,0.2,0,3,0,1,2,0.5,0.2,3,4,0.75,0,4,4,1,1,0,2,4,5
Stefano Attruia,Virtus Bologna,5,55,8,13,0.615,2,6,0.333,6,7,0.857,0.692,7,8,0.875,0,5,5,5,6,0,3,9,25
Stefano Garris,Alba Berlin,14,311,29,78,0.372,9,32,0.281,20,46,0.435,0.429,9,13,0.692,11,28,39,6,12,1,13,45,76
Stefano Mancinelli,Skipper Fortitudo Bologna,14,146,15,31,0.484,0,8,0,15,23,0.652,0.484,11,12,0.917,8,11,19,4,7,2,9,17,41
Stephane Risacher,Unicaja Malaga,20,386,63,138,0.457,22,51,0.431,41,87,0.471,0.536,31,40,0.775,15,44,59,17,5,8,24,47,179
Steve Woodberry,AEK Athens,1,17,2,3,0.667,0,1,0,2,2,1,0.667,1,2,0.5,1,0,1,2,0,0,0,1,5
Stevin Smith,Adecco ASVEL Villeurbanne,20,558,61,147,0.415,23,71,0.324,38,76,0.5,0.493,64,75,0.853,6,31,37,75,26,0,40,67,209
Stipe Modric,KK Union Olimpija,17,241,23,45,0.511,3,8,0.375,20,37,0.541,0.544,5,9,0.556,22,33,55,4,10,3,12,49,54
Tadas Klimavicius,BC Zalgiris,4,23,3,7,0.429,1,3,0.333,2,4,0.5,0.5,0,0,,1,2,3,0,1,0,1,7,7
Tal Burstein,Maccabi Tel Aviv,20,456,68,139,0.489,14,34,0.412,54,105,0.514,0.54,28,37,0.757,15,40,55,34,17,3,29,58,178
Tanoka Beard,BC Zalgiris,3,90,22,35,0.629,0,2,0,22,33,0.667,0.629,7,8,0.875,10,30,40,5,5,1,7,7,51
Teoman Ozturk,Alba Berlin,13,200,20,57,0.351,2,9,0.222,18,48,0.375,0.368,16,26,0.615,10,24,34,4,7,4,7,26,58
Theodoros Papaloukas,CSKA Moscow,21,347,29,64,0.453,7,25,0.28,22,39,0.564,0.508,34,54,0.63,9,33,42,71,24,1,16,44,99
Thierry Zig,Unicaja Malaga,2,27,3,7,0.429,2,4,0.5,1,3,0.333,0.571,0,0,,0,2,2,0,1,0,1,5,8
Thomas Soltau,Benetton Treviso,1,12,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,1,0,0,1,0
Tomas Van Den Spiegel,Skipper Fortitudo Bologna,15,174,26,38,0.684,0,0,,26,38,0.684,0.684,23,45,0.511,20,33,53,5,10,6,11,37,75
Tomislav Ruzic,Cibona Zagreb,18,193,26,50,0.52,2,3,0.667,24,47,0.511,0.54,20,27,0.741,16,21,37,3,5,3,5,30,74
Trajan Langdon,Benetton Treviso,21,601,121,224,0.54,47,92,0.511,74,132,0.561,0.645,22,29,0.759,11,46,57,36,33,2,39,49,311
Tutku Acik,Fenerbahçe,20,244,18,45,0.4,8,29,0.276,10,16,0.625,0.489,35,41,0.854,3,13,16,15,12,1,8,31,79
Tyus Edney,Benetton Treviso,18,517,108,212,0.509,22,42,0.524,86,170,0.506,0.561,59,70,0.843,12,44,56,78,28,1,49,48,297
Uros Tripkovic,Partizan,3,5,0,1,0,0,0,,0,1,0,0,0,0,,1,0,1,0,0,0,0,1,0
Vasco Evtimov,Adecco ASVEL Villeurbanne,20,402,77,133,0.579,0,0,,77,133,0.579,0.579,32,65,0.492,43,98,141,24,20,2,32,51,186
Vassilis Kikilias,AEK Athens,11,125,6,14,0.429,2,8,0.25,4,6,0.667,0.5,3,3,1,4,8,12,12,5,0,5,21,17
Vedran Pusic,Skipper Fortitudo Bologna,1,8,0,1,0,0,0,,0,1,0,0,0,2,0,1,0,1,1,0,0,0,2,0
Veljko Mrsic,Olympiacos,2,37,3,15,0.2,0,3,0,3,12,0.25,0.2,6,8,0.75,0,2,2,1,0,0,0,1,12
Victor Alexander,CSKA Moscow,15,461,107,210,0.51,4,13,0.308,103,197,0.523,0.519,31,46,0.674,27,72,99,17,16,2,23,44,249
Vidas Ginevicius,BC Zalgiris,13,234,24,52,0.462,13,35,0.371,11,17,0.647,0.587,21,31,0.677,3,13,16,11,15,0,12,32,82
Viktor Khryapa,CSKA Moscow,22,418,37,74,0.5,12,29,0.414,25,45,0.556,0.581,18,24,0.75,26,86,112,25,21,29,23,57,104
Virginijus Praskevicius,Fenerbahçe,20,572,81,171,0.474,31,69,0.449,50,102,0.49,0.564,20,32,0.625,34,58,92,33,18,4,31,49,213
Vladimir Boisa,KK Union Olimpija,20,428,55,133,0.414,15,47,0.319,40,86,0.465,0.47,45,62,0.726,31,43,74,17,16,0,26,69,170
Vlado Ilievski,KK Union Olimpija,20,612,85,175,0.486,32,84,0.381,53,91,0.582,0.577,27,38,0.711,6,30,36,49,28,4,28,52,229
Vlado Scepanovic,Skipper Fortitudo Bologna,15,318,32,74,0.432,19,43,0.442,13,31,0.419,0.561,27,35,0.771,7,13,20,16,11,0,25,32,110
Vrbica Stefanov,Montepaschi Siena,19,633,92,179,0.514,17,55,0.309,75,124,0.605,0.561,27,30,0.9,10,35,45,69,29,1,28,41,228
Vule Avdalovic,Partizan,14,101,7,20,0.35,2,5,0.4,5,15,0.333,0.4,5,10,0.5,1,1,2,6,3,0,3,24,21
Walsh Jordan,KK Buducnost,10,176,16,36,0.444,5,12,0.417,11,24,0.458,0.514,2,6,0.333,8,12,20,12,14,0,11,12,39
William Phillips,TAU Ceramica,4,61,12,17,0.706,2,4,0.5,10,13,0.769,0.765,7,10,0.7,6,4,10,3,3,2,6,15,33
Yann Bonato,Adecco ASVEL Villeurbanne,14,274,25,65,0.385,10,29,0.345,15,36,0.417,0.462,28,40,0.7,10,16,26,17,9,0,34,28,88
Yannick Gagneur,Virtus Bologna,7,98,7,13,0.538,4,8,0.5,3,5,0.6,0.692,4,5,0.8,3,7,10,5,3,0,8,6,22
Ioannis Bourousis,AEK Athens,3,18,3,7,0.429,0,1,0,3,6,0.5,0.429,2,2,1,2,4,6,0,0,0,3,7,8
Yoav Saffar,Maccabi Tel Aviv,17,221,27,71,0.38,13,36,0.361,14,35,0.4,0.472,12,22,0.545,7,30,37,10,8,2,10,28,79
Yotam Halperin,Maccabi Tel Aviv,8,33,3,3,1,1,1,1,2,2,1,1.167,1,2,0.5,1,1,2,1,1,0,3,4,8
Zakhar Pashutin,CSKA Moscow,17,202,17,43,0.395,5,15,0.333,12,28,0.429,0.453,7,10,0.7,7,15,22,13,10,0,9,35,46
Zarko Cabarkapa,KK Buducnost,13,341,56,128,0.438,5,21,0.238,51,107,0.477,0.457,34,51,0.667,26,36,62,14,6,11,29,37,151
Zaza Pachulia,Fenerbahçe,14,150,21,45,0.467,0,0,,21,45,0.467,0.467,20,32,0.625,21,19,40,4,7,1,10,20,62
Zelimir Zagorac,KK Union Olimpija,7,33,3,5,0.6,0,1,0,3,4,0.75,0.6,2,6,0.333,3,3,6,0,2,0,2,7,8
Zoran Planinic,Cibona Zagreb,18,400,49,114,0.43,8,34,0.235,41,80,0.513,0.465,35,59,0.593,10,40,50,51,15,1,38,54,141
