Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Nimrod Levi,Maccabi Tel Aviv,5,11,1,2,0.5,1,1,1,0,1,0,0.75,0,0,,0,1,1,0,0,0,0,1,3
Norris Cole,Buducnost VOLI,15,400,100,203,0.493,19,50,0.38,81,153,0.529,0.539,30,35,0.857,7,33,40,69,12,0,47,40,249
Ognjen Kuzmic,Real Madrid,5,34,4,11,0.364,0,0,,4,11,0.364,0.364,3,5,0.6,8,5,13,0,1,2,4,8,11
Oguz Savas,Darüşşafaka,27,364,58,121,0.479,0,0,,58,121,0.479,0.479,25,36,0.694,29,42,71,21,7,7,22,44,141
Olek Balcerowski,Herbalife Gran Canaria,6,74,7,16,0.438,4,10,0.4,3,6,0.5,0.563,0,0,,2,8,10,2,2,2,1,8,18
Ondrej Balvin,Herbalife Gran Canaria,29,540,81,126,0.643,0,0,,81,126,0.643,0.643,29,48,0.604,50,98,148,26,10,13,34,68,191
Oriol Pauli,Herbalife Gran Canaria,29,408,57,127,0.449,6,42,0.143,51,85,0.6,0.472,32,51,0.627,11,54,65,41,9,5,35,38,152
Othello Hunter,CSKA Moscow,36,645,118,198,0.596,0,0,,118,198,0.596,0.596,40,55,0.727,68,87,155,31,19,15,27,84,276
Patricio Garino,Kirolbet Baskonia,18,265,35,69,0.507,16,36,0.444,19,33,0.576,0.623,14,19,0.737,11,14,25,6,13,2,5,39,100
Pau Ribas,FC Barcelona Lassa,26,453,46,131,0.351,33,87,0.379,13,44,0.295,0.477,12,15,0.8,7,42,49,56,19,0,28,36,137
Paulius Jankunas,Zalgiris,17,273,36,72,0.5,1,4,0.25,35,68,0.515,0.507,33,37,0.892,10,42,52,16,3,4,17,33,106
Petar Popovic,Buducnost VOLI,21,285,38,83,0.458,11,24,0.458,27,59,0.458,0.524,15,20,0.75,5,14,19,25,10,1,15,33,102
Petr Gubanov,BC Khimki,12,112,4,14,0.286,2,8,0.25,2,6,0.333,0.357,5,8,0.625,2,5,7,4,3,1,2,18,15
Petteri Koponen,Bayern Munich,30,549,98,190,0.516,51,109,0.468,47,81,0.58,0.65,24,26,0.923,8,39,47,57,9,1,28,40,271
Pierre Oriola,FC Barcelona Lassa,35,603,71,151,0.47,14,46,0.304,57,105,0.543,0.517,38,62,0.613,47,76,123,24,10,10,22,74,194
Ramon Sessions,Maccabi Tel Aviv,2,40,6,20,0.3,1,6,0.167,5,14,0.357,0.325,5,6,0.833,3,4,7,2,1,0,3,2,18
Ray McCallum,Darüşşafaka,16,353,61,155,0.394,10,35,0.286,51,120,0.425,0.426,19,28,0.679,14,45,59,65,14,3,36,29,151
Robin Amaize,Bayern Munich,15,63,4,11,0.364,3,7,0.429,1,4,0.25,0.5,1,2,0.5,1,2,3,4,2,0,3,18,12
Rodrigue Beaubois,Anadolu Efes,35,718,123,278,0.442,56,140,0.4,67,138,0.486,0.543,31,34,0.912,6,40,46,80,10,12,37,57,333
Rokas Jokubaitis,Zalgiris,12,70,11,22,0.5,1,5,0.2,10,17,0.588,0.523,8,10,0.8,2,4,6,7,0,1,12,8,31
Rolands Smits,FC Barcelona Lassa,14,162,21,54,0.389,10,27,0.37,11,27,0.407,0.481,10,11,0.909,8,20,28,8,5,3,9,22,62
Rudy Fernandez,Real Madrid,31,634,85,208,0.409,65,157,0.414,20,51,0.392,0.565,44,54,0.815,20,66,86,83,24,5,25,46,279
Santiago Yusta,Real Madrid,6,46,7,15,0.467,3,7,0.429,4,8,0.5,0.567,5,8,0.625,2,3,5,3,1,0,3,9,22
Scottie Wilbekin,Maccabi Tel Aviv,29,719,126,317,0.397,65,198,0.328,61,119,0.513,0.5,56,70,0.8,10,43,53,90,26,0,48,54,373
Sead Sehovic,Buducnost VOLI,7,59,7,13,0.538,0,3,0,7,10,0.7,0.538,0,0,,6,4,10,5,1,0,5,4,14
Sean Kilpatrick,Panathinaikos OPAP,15,317,54,125,0.432,16,48,0.333,38,77,0.494,0.496,14,15,0.933,3,22,25,16,13,2,11,25,138
Semen Antonov,CSKA Moscow,21,150,11,34,0.324,2,15,0.133,9,19,0.474,0.353,5,9,0.556,12,10,22,3,2,2,0,26,29
Sergei Monia,BC Khimki,26,320,38,90,0.422,29,65,0.446,9,25,0.36,0.583,2,3,0.667,20,28,48,26,13,9,18,47,107
Sergio Llull,Real Madrid,27,577,92,257,0.358,53,165,0.321,39,92,0.424,0.461,46,48,0.958,3,50,53,107,12,0,32,51,283
Sergio Rodriguez,CSKA Moscow,35,765,127,302,0.421,67,171,0.392,60,131,0.458,0.531,36,41,0.878,9,44,53,159,24,2,76,74,357
Sertac Sanli,Anadolu Efes,9,32,7,9,0.778,0,1,0,7,8,0.875,0.778,4,5,0.8,2,2,4,0,0,0,1,5,18
Shane Larkin,Anadolu Efes,35,769,138,277,0.498,66,147,0.449,72,130,0.554,0.617,97,112,0.866,12,65,77,110,30,3,64,55,439
Shavon Shields,Kirolbet Baskonia,33,807,122,243,0.502,26,73,0.356,96,170,0.565,0.556,53,60,0.883,37,56,93,37,19,2,34,67,323
Siim Sander Vene,Herbalife Gran Canaria,18,271,43,90,0.478,21,54,0.389,22,36,0.611,0.594,16,19,0.842,6,16,22,10,9,0,6,34,123
Simone Fontecchio,AX Armani Exchange Olimpia,5,4,0,2,0,0,2,0,0,0,,0,0,0,,0,0,0,0,0,0,0,4,0
Sinan Guler,Fenerbahçe,20,116,14,31,0.452,0,9,0,14,22,0.636,0.452,1,2,0.5,0,5,5,16,11,1,6,18,29
Stanton Kidd,Darüşşafaka,30,653,77,197,0.391,27,95,0.284,50,102,0.49,0.459,24,35,0.686,18,73,91,36,18,7,29,63,205
Stefan Jovic,Bayern Munich,23,494,76,149,0.51,18,45,0.4,58,104,0.558,0.57,20,27,0.741,15,40,55,105,29,1,41,49,190
Stefan Markovic,BC Khimki,27,642,52,134,0.388,30,86,0.349,22,48,0.458,0.5,30,40,0.75,14,44,58,120,21,0,41,66,164
Stephane Lasme,Panathinaikos OPAP,18,291,35,66,0.53,2,2,1,33,64,0.516,0.545,19,28,0.679,18,33,51,7,10,14,15,51,91
Suad Sehovic,Buducnost VOLI,22,312,27,59,0.458,23,55,0.418,4,4,1,0.653,5,5,1,7,34,41,10,8,2,2,47,82
Tadas Sedekerskis,Kirolbet Baskonia,2,6,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,1,1,2,0,0,0,0,0,4
Tarik Biberovic,Fenerbahçe,8,47,7,20,0.35,1,8,0.125,6,12,0.5,0.375,3,6,0.5,2,10,12,1,1,0,3,2,18
Tarik Black,Maccabi Tel Aviv,26,559,116,167,0.695,0,1,0,116,166,0.699,0.695,54,79,0.684,56,85,141,18,12,20,37,75,286
Thanasis Antetokounmpo,Panathinaikos OPAP,29,350,51,86,0.593,7,22,0.318,44,64,0.688,0.634,13,29,0.448,19,32,51,9,22,9,14,68,122
Thomas Heurtel,FC Barcelona Lassa,35,739,137,287,0.477,36,80,0.45,101,207,0.488,0.54,55,73,0.753,9,57,66,167,23,0,81,48,365
Thomas Walkup,Zalgiris,34,572,69,142,0.486,13,44,0.295,56,98,0.571,0.532,25,31,0.806,18,71,89,75,18,1,40,90,176
Tibor Pleiss,Anadolu Efes,37,526,127,204,0.623,10,30,0.333,117,174,0.672,0.647,36,41,0.878,42,96,138,14,14,19,31,58,300
Timofey Yakushin,BC Khimki,1,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Toney Douglas,Darüşşafaka,20,551,103,251,0.41,37,112,0.33,66,139,0.475,0.484,47,53,0.887,19,47,66,80,33,3,46,55,290
Tony Crocker,BC Khimki,30,688,91,239,0.381,44,136,0.324,47,103,0.456,0.473,42,45,0.933,19,51,70,41,24,2,39,88,268
Tornike Shengelia,Kirolbet Baskonia,20,490,82,163,0.503,11,28,0.393,71,135,0.526,0.537,54,102,0.529,25,60,85,33,23,8,34,52,229
Trey Thompkins,Real Madrid,24,417,75,154,0.487,29,74,0.392,46,80,0.575,0.581,23,26,0.885,11,75,86,16,11,2,22,35,202
Tyler Ennis,Fenerbahçe,3,31,7,9,0.778,1,1,1,6,8,0.75,0.833,4,6,0.667,0,2,2,3,1,0,3,3,19
Vangelis Mantzaris,Olympiacos,27,322,13,48,0.271,8,38,0.211,5,10,0.5,0.354,3,6,0.5,9,35,44,33,7,1,16,38,37
Vasilije Micic,Anadolu Efes,37,1044,167,352,0.474,66,178,0.371,101,174,0.58,0.568,59,72,0.819,9,72,81,203,38,2,105,100,459
Vassilis Spanoulis,Olympiacos,25,552,84,220,0.382,40,121,0.331,44,99,0.444,0.473,47,66,0.712,10,36,46,127,11,1,72,58,255
Vyacheslav Zaytsev,BC Khimki,15,97,9,21,0.429,1,3,0.333,8,18,0.444,0.452,8,12,0.667,5,3,8,8,6,5,4,22,27
Victor Claver,FC Barcelona Lassa,35,744,61,128,0.477,19,56,0.339,42,72,0.583,0.551,46,56,0.821,30,81,111,35,21,13,28,59,187
Vincent Poirier,Kirolbet Baskonia,34,872,169,274,0.617,0,0,,169,274,0.617,0.617,68,93,0.731,117,165,282,37,27,28,44,89,406
Vladimir Lucic,Bayern Munich,29,759,104,199,0.523,26,74,0.351,78,125,0.624,0.588,57,69,0.826,22,89,111,35,32,5,20,69,291
Vladimir Micov,AX Armani Exchange Olimpia,30,939,149,327,0.456,56,142,0.394,93,185,0.503,0.541,64,81,0.79,18,79,97,76,34,4,42,69,418
Walter Tavares,Real Madrid,34,659,104,131,0.794,0,0,,104,131,0.794,0.794,43,68,0.632,74,138,212,23,14,57,42,77,251
Will Clyburn,CSKA Moscow,35,945,162,342,0.474,34,99,0.343,128,243,0.527,0.523,117,157,0.745,59,179,238,51,36,6,49,66,475
Xavi Rabaseda,Herbalife Gran Canaria,28,559,60,147,0.408,27,84,0.321,33,63,0.524,0.5,26,34,0.765,16,49,65,35,33,8,33,58,173
Yovel Zoosman,Maccabi Tel Aviv,30,443,34,74,0.459,12,32,0.375,22,42,0.524,0.541,11,13,0.846,15,45,60,35,20,7,23,48,91
Zach LeDay,Olympiacos,30,513,100,186,0.538,10,28,0.357,90,158,0.57,0.565,82,105,0.781,55,66,121,8,10,12,26,53,292
Zanis Peiners,Darüşşafaka,28,491,60,112,0.536,9,30,0.3,51,82,0.622,0.576,57,66,0.864,15,37,52,43,12,6,36,41,186
Zoran Nikolic,Buducnost VOLI,4,31,2,5,0.4,0,0,,2,5,0.4,0.4,1,4,0.25,5,3,8,0,4,0,2,11,5
