Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mantas Kalnietis,BC Zalgiris,16,117,10,28,0.357,2,12,0.167,8,16,0.5,0.393,4,9,0.444,2,9,11,13,2,0,6,9,26
Marc Antoine Pellin,Chorale Roanne,14,384,24,55,0.436,5,17,0.294,19,38,0.5,0.482,13,18,0.722,10,31,41,63,24,2,39,28,66
Marc Jackson,Olympiacos,20,552,101,212,0.476,11,26,0.423,90,186,0.484,0.502,88,100,0.88,44,76,120,29,11,11,50,45,301
Marc Salyers,Chorale Roanne,14,475,110,232,0.474,29,83,0.349,81,149,0.544,0.537,56,81,0.691,38,54,92,22,22,5,32,33,305
Marco Carraretto,Montepaschi Siena,18,146,14,39,0.359,7,23,0.304,7,16,0.438,0.449,4,6,0.667,3,6,9,6,5,0,5,14,39
Marcus Brown,BC Zalgiris,20,598,90,190,0.474,51,122,0.418,39,68,0.574,0.608,58,64,0.906,13,35,48,27,12,3,36,45,289
Marcus Fizer,Maccabi Tel Aviv,15,257,67,116,0.578,4,11,0.364,63,105,0.6,0.595,34,49,0.694,8,46,54,18,8,3,27,45,172
Marcus Goree,CSKA Moscow,25,600,66,149,0.443,10,29,0.345,56,120,0.467,0.477,36,64,0.563,45,77,122,21,17,25,17,45,178
Marcus Haislip,Unicaja Malaga,15,380,78,159,0.491,14,39,0.359,64,120,0.533,0.535,35,44,0.795,17,52,69,9,9,12,24,37,205
Marijonas Petravicius,Lietuvos rytas,17,427,83,115,0.722,0,0,,83,115,0.722,0.722,63,85,0.741,46,49,95,5,10,7,28,56,229
Marin Rozic,Cibona Zagreb,14,300,26,71,0.366,6,23,0.261,20,48,0.417,0.408,12,20,0.6,7,35,42,7,15,2,18,37,70
Mario Kasun,AXA FC Barcelona,21,372,80,129,0.62,0,0,,80,129,0.62,0.62,41,62,0.661,43,38,81,15,9,13,33,56,201
Mark Dickel,Brose Baskets,12,166,5,18,0.278,2,12,0.167,3,6,0.5,0.333,3,4,0.75,4,12,16,23,7,1,16,26,15
Marko Djurkovic,Partizan,2,2,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,0
Marko Milic,KK Union Olimpija,14,427,93,180,0.517,1,8,0.125,92,172,0.535,0.519,32,43,0.744,41,48,89,21,17,1,30,42,219
Marko Popovic,BC Zalgiris,20,432,70,162,0.432,42,106,0.396,28,56,0.5,0.562,52,62,0.839,7,20,27,40,20,0,38,34,234
Martynas Gecevicius,Lietuvos rytas,18,167,19,38,0.5,11,28,0.393,8,10,0.8,0.645,9,9,1,2,10,12,2,8,0,8,14,58
Massimo Bulleri,Armani Jeans Milano,4,126,19,37,0.514,7,16,0.438,12,21,0.571,0.608,8,10,0.8,3,5,8,7,7,0,10,15,53
Matjaz Smodis,CSKA Moscow,11,270,50,93,0.538,16,34,0.471,34,59,0.576,0.624,41,51,0.804,12,46,58,12,4,2,12,23,157
Matt Nielsen,Lietuvos rytas,13,313,45,91,0.495,6,24,0.25,39,67,0.582,0.527,33,41,0.805,10,53,63,20,11,6,25,38,129
Matteo Da Ros,VidiVici Bologna,5,28,0,5,0,0,2,0,0,3,0,0,0,0,,1,2,3,1,1,0,2,3,0
Maurice Bailey,KK Union Olimpija,12,274,35,93,0.376,11,43,0.256,24,50,0.48,0.435,28,33,0.848,4,13,17,26,21,1,30,25,109
Melvin Booker,Armani Jeans Milano,11,343,32,88,0.364,7,44,0.159,25,44,0.568,0.403,13,15,0.867,8,25,33,28,13,1,21,25,84
Melvin Sanders,Unicaja Malaga,8,106,11,29,0.379,6,18,0.333,5,11,0.455,0.483,5,6,0.833,6,13,19,4,10,0,7,10,33
Michael Bradley,BC Zalgiris,7,117,21,40,0.525,0,4,0,21,36,0.583,0.525,7,8,0.875,12,22,34,5,1,3,8,18,49
Michailis Anisimovas,Lietuvos rytas,7,75,7,16,0.438,0,0,,7,16,0.438,0.438,0,0,,7,10,17,1,2,2,6,13,14
Michal Chylinski,Unicaja Malaga,5,28,6,8,0.75,3,4,0.75,3,4,0.75,0.938,2,2,1,0,1,1,1,1,0,1,3,17
Michel Morandais,AXA FC Barcelona,6,84,13,30,0.433,4,15,0.267,9,15,0.6,0.5,3,5,0.6,1,10,11,2,4,1,3,5,33
Miha Zupan,KK Union Olimpija,13,207,31,75,0.413,8,23,0.348,23,52,0.442,0.467,15,20,0.75,17,23,40,5,6,3,17,37,85
Michalis Pelekanos,Real Madrid,17,196,19,52,0.365,4,19,0.211,15,33,0.455,0.404,9,12,0.75,7,18,25,8,16,3,13,27,51
Mike Batiste,Panathinaikos,19,466,91,146,0.623,0,7,0,91,139,0.655,0.623,45,58,0.776,24,77,101,14,16,5,34,45,227
Milan Gurovic,Prokom Trefl Sopot,12,350,57,151,0.377,25,73,0.342,32,78,0.41,0.46,45,51,0.882,17,41,58,11,10,1,13,22,184
Milenko Tepic,Partizan,23,610,72,164,0.439,28,72,0.389,44,92,0.478,0.524,36,46,0.783,19,59,78,50,19,2,45,63,208
Milos Teodosic,Olympiacos,23,451,42,106,0.396,15,55,0.273,27,51,0.529,0.467,20,24,0.833,12,36,48,47,17,0,30,56,119
Milos Vujanic,Panathinaikos,2,14,2,3,0.667,1,1,1,1,2,0.5,0.833,1,2,0.5,0,0,0,0,0,0,0,2,6
Milt Palacio,Partizan,23,688,101,235,0.43,18,67,0.269,83,168,0.494,0.468,67,86,0.779,7,54,61,75,29,2,78,50,287
Mindaugas Katelynas,Armani Jeans Milano,11,113,17,37,0.459,4,12,0.333,13,25,0.52,0.514,3,6,0.5,12,19,31,5,6,0,8,18,41
Mindaugas Lukauskis,Lietuvos rytas,20,470,55,130,0.423,27,74,0.365,28,56,0.5,0.527,32,43,0.744,10,42,52,42,29,1,26,43,169
Mirsad Turkcan,Fenerbahçe,12,326,44,101,0.436,7,29,0.241,37,72,0.514,0.47,23,29,0.793,33,77,110,16,7,9,24,25,118
Mirza Begic,KK Union Olimpija,9,108,13,24,0.542,0,0,,13,24,0.542,0.542,6,16,0.375,4,21,25,2,6,9,8,26,32
Mirza Teletovic,TAU Ceramica,25,680,96,198,0.485,52,120,0.433,44,78,0.564,0.616,18,26,0.692,29,81,110,9,13,12,31,60,262
Mithat Demirel,Brose Baskets,4,104,5,20,0.25,1,8,0.125,4,12,0.333,0.275,5,8,0.625,1,6,7,5,2,0,7,13,16
Mohamed Kone,Chorale Roanne,1,11,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,1,1,2,0,0,0,1,2,2
Moustapha Diop,Chorale Roanne,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Mustafa Abi,Efes Pilsen,15,186,7,15,0.467,3,5,0.6,4,10,0.4,0.567,5,8,0.625,0,11,11,4,3,1,7,23,22
Mustafa Shakur,Prokom Trefl Sopot,7,129,21,55,0.382,5,13,0.385,16,42,0.381,0.427,6,9,0.667,3,12,15,15,4,2,13,19,53
Nebojsa Bogavac,Le Mans Sarthe Basket,11,232,21,55,0.382,13,38,0.342,8,17,0.471,0.5,17,17,1,2,21,23,13,11,0,13,20,72
Nicolas Batum,Le Mans Sarthe Basket,13,346,43,95,0.453,9,31,0.29,34,64,0.531,0.5,16,24,0.667,10,35,45,35,19,6,26,33,111
Nihad Djedovic,AXA FC Barcelona,1,6,0,0,,0,0,,0,0,,,1,2,0.5,1,1,2,0,0,0,0,0,1
Nikita Kurbanov,CSKA Moscow,3,25,4,5,0.8,1,2,0.5,3,3,1,0.9,2,2,1,1,4,5,0,2,0,2,4,11
Nikola Pekovic,Partizan,23,619,143,245,0.584,0,0,,143,245,0.584,0.584,92,119,0.773,76,82,158,19,16,13,48,74,378
Nikola Prkacin,Panathinaikos,4,18,3,7,0.429,0,0,,3,7,0.429,0.429,9,12,0.75,3,0,3,2,2,1,2,5,15
Nikola Vujcic,Maccabi Tel Aviv,12,252,46,86,0.535,4,10,0.4,42,76,0.553,0.558,19,34,0.559,15,37,52,38,8,2,26,29,115
Nikos Hatzivrettas,Panathinaikos,18,293,30,51,0.588,14,27,0.519,16,24,0.667,0.725,13,18,0.722,3,19,22,11,8,4,12,34,87
Nikos Zisis,CSKA Moscow,25,390,36,87,0.414,5,30,0.167,31,57,0.544,0.443,30,36,0.833,2,42,44,36,10,1,24,50,107
Norman Nolan,Chorale Roanne,3,46,6,23,0.261,1,3,0.333,5,20,0.25,0.283,4,5,0.8,2,5,7,1,5,2,6,9,17
Novica Velickovic,Partizan,22,620,87,195,0.446,26,87,0.299,61,108,0.565,0.513,33,44,0.75,36,115,151,35,18,7,48,68,233
Oguz Savas,Fenerbahçe,19,327,48,104,0.462,5,16,0.313,43,88,0.489,0.486,27,43,0.628,21,47,68,17,16,4,20,26,128
Omer Asik,Fenerbahçe,15,279,44,74,0.595,0,1,0,44,73,0.603,0.595,29,55,0.527,34,48,82,6,11,31,21,26,117
Omer Onan,Fenerbahçe,22,546,66,155,0.426,26,74,0.351,40,81,0.494,0.51,15,34,0.441,4,23,27,26,27,0,23,54,173
Omri Casspi,Maccabi Tel Aviv,20,228,36,66,0.545,4,14,0.286,32,52,0.615,0.576,15,25,0.6,13,29,42,12,6,5,11,31,91
Pablo Aguilar,Real Madrid,4,13,3,4,0.75,1,1,1,2,3,0.667,0.875,2,2,1,1,4,5,0,1,1,0,1,9
Pablo Prigioni,TAU Ceramica,25,593,51,136,0.375,37,113,0.327,14,23,0.609,0.511,37,41,0.902,14,54,68,103,38,1,53,53,176
Panagiotis Kafkis,Olympiacos,11,31,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,0,3,3,0,2,0,3,12,4
Panagiotis Vasilopoulos,Olympiacos,18,355,47,113,0.416,16,47,0.34,31,66,0.47,0.487,13,25,0.52,8,41,49,12,14,7,21,60,123
Pape Badiane,Chorale Roanne,14,361,48,109,0.44,2,4,0.5,46,105,0.438,0.45,33,41,0.805,30,49,79,11,13,14,22,23,131
Pape Sow,Prokom Trefl Sopot,2,55,9,16,0.563,0,0,,9,16,0.563,0.563,8,12,0.667,4,12,16,2,3,0,7,6,26
Paulius Jankunas,BC Zalgiris,20,432,67,133,0.504,11,34,0.324,56,99,0.566,0.545,27,35,0.771,34,63,97,16,17,8,19,54,172
Paulo Prestes,Unicaja Malaga,5,44,6,10,0.6,0,0,,6,10,0.6,0.6,8,9,0.889,6,8,14,0,0,1,3,5,20
Pepe Sanchez,AXA FC Barcelona,23,483,33,106,0.311,14,60,0.233,19,46,0.413,0.377,13,18,0.722,10,50,60,82,33,0,43,48,93
Petar Bozic,Partizan,23,168,11,22,0.5,9,19,0.474,2,3,0.667,0.705,6,8,0.75,3,16,19,9,4,2,11,40,37
Pete Mickeal,TAU Ceramica,18,391,56,112,0.5,7,22,0.318,49,90,0.544,0.531,26,32,0.813,19,61,80,6,15,3,22,33,145
Phil Ricci,Le Mans Sarthe Basket,14,267,58,104,0.558,4,15,0.267,54,89,0.607,0.577,29,45,0.644,13,29,42,14,10,6,24,27,147
Pierric Poupet,Chorale Roanne,14,204,13,38,0.342,6,20,0.3,7,18,0.389,0.421,22,27,0.815,7,14,21,18,12,1,24,17,54
Pietro Aradori,Armani Jeans Milano,11,150,15,41,0.366,1,13,0.077,14,28,0.5,0.378,5,6,0.833,6,9,15,5,4,0,8,23,36
Predrag Suput,Brose Baskets,13,361,46,98,0.469,14,37,0.378,32,61,0.525,0.541,22,36,0.611,15,41,56,21,10,1,33,38,128
Przemyslaw Zamojski,Prokom Trefl Sopot,2,21,2,6,0.333,1,2,0.5,1,4,0.25,0.417,3,5,0.6,1,1,2,0,1,0,1,4,8
Qyntel Woods,Olympiacos,23,559,91,193,0.472,27,74,0.365,64,119,0.538,0.541,37,47,0.787,22,71,93,28,18,3,39,43,246
Ramunas Siskauskas,CSKA Moscow,24,655,103,202,0.51,42,95,0.442,61,107,0.57,0.614,88,104,0.846,26,51,77,33,27,9,25,50,336
Raphael Wilson,Chorale Roanne,6,18,1,5,0.2,1,5,0.2,0,0,,0.3,0,0,,0,2,2,3,1,0,0,2,3
Rashad Wright,Efes Pilsen,9,132,9,24,0.375,3,10,0.3,6,14,0.429,0.438,8,11,0.727,6,12,18,4,3,0,5,22,29
Rasim Basak,Fenerbahçe,18,227,27,54,0.5,17,36,0.472,10,18,0.556,0.657,5,8,0.625,6,26,32,7,17,1,9,21,76
Raul Lopez,Real Madrid,19,384,41,89,0.461,19,50,0.38,22,39,0.564,0.567,30,33,0.909,5,27,32,51,23,0,28,41,131
Raviv Limonad,Le Mans Sarthe Basket,14,323,52,110,0.473,16,35,0.457,36,75,0.48,0.545,27,32,0.844,9,23,32,58,11,0,24,32,147
Reece Gaines,Armani Jeans Milano,4,118,15,35,0.429,7,16,0.438,8,19,0.421,0.529,10,13,0.769,1,8,9,8,4,0,6,10,47
Renaldas Seibutis,Olympiacos,3,9,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,1,1,0,0,0,0
Reyshawn Terry,Aris TT Bank,19,386,55,130,0.423,15,47,0.319,40,83,0.482,0.481,42,50,0.84,25,61,86,13,27,14,30,47,167
Riccardo Moraschini,VidiVici Bologna,2,35,0,4,0,0,3,0,0,1,0,0,0,0,,0,2,2,0,3,0,0,4,0
Rimantas Kaukenas,Montepaschi Siena,9,259,44,102,0.431,9,31,0.29,35,71,0.493,0.475,30,34,0.882,10,13,23,23,14,1,14,21,127
Robert Garrett,Brose Baskets,14,307,27,66,0.409,14,35,0.4,13,31,0.419,0.515,24,34,0.706,2,23,25,18,5,0,29,22,92
Roberto Chiacig,VidiVici Bologna,14,231,33,72,0.458,0,0,,33,72,0.458,0.458,27,45,0.6,24,26,50,3,9,5,16,27,93
Roberto Gabini,Lottomatica Roma,20,368,42,107,0.393,24,64,0.375,18,43,0.419,0.505,5,8,0.625,16,44,60,7,23,5,28,61,113
Roderick Blakney,Olympiacos,22,447,38,83,0.458,14,34,0.412,24,49,0.49,0.542,16,18,0.889,4,33,37,43,22,2,15,42,106
Rodrigo De La Fuente,Lottomatica Roma,10,222,22,52,0.423,6,15,0.4,16,37,0.432,0.481,9,14,0.643,8,29,37,6,4,2,17,23,59
Roger Grimau,AXA FC Barcelona,22,464,78,163,0.479,22,59,0.373,56,104,0.538,0.546,40,49,0.816,12,67,79,37,27,5,32,67,218
Roko Ukic,Lottomatica Roma,19,561,93,198,0.47,27,77,0.351,66,121,0.545,0.538,28,34,0.824,16,30,46,54,21,5,33,46,241
Romain Sato,Montepaschi Siena,23,644,92,208,0.442,25,72,0.347,67,136,0.493,0.502,57,78,0.731,29,83,112,22,42,3,27,57,266
Ron Hale,Chorale Roanne,5,118,13,35,0.371,4,16,0.25,9,19,0.474,0.429,3,4,0.75,8,7,15,5,6,3,2,9,33
Ronell Taylor,KK Union Olimpija,13,285,36,83,0.434,8,26,0.308,28,57,0.491,0.482,11,13,0.846,6,22,28,12,13,5,18,20,91
Ruben Wolkowyski,Prokom Trefl Sopot,3,44,7,16,0.438,3,7,0.429,4,9,0.444,0.531,0,0,,2,2,4,0,2,0,2,4,17
SaJoseen Hauer,Brose Baskets,2,18,2,5,0.4,0,1,0,2,4,0.5,0.4,3,5,0.6,0,0,0,0,1,0,3,1,7
Sam Clancy,Le Mans Sarthe Basket,13,404,76,149,0.51,0,1,0,76,148,0.514,0.51,31,55,0.564,38,57,95,21,11,11,23,34,185
Sam Hoskin,Cibona Zagreb,13,337,70,119,0.588,6,14,0.429,64,105,0.61,0.613,32,36,0.889,23,53,76,14,9,4,29,32,178
Sani Becirovic,Panathinaikos,18,310,35,84,0.417,13,36,0.361,22,48,0.458,0.494,39,46,0.848,6,25,31,24,7,1,16,30,122
Sarunas Jasikevicius,Panathinaikos,20,470,79,163,0.485,29,71,0.408,50,92,0.543,0.574,76,81,0.938,6,27,33,57,13,0,45,33,263
Sasa Doncic,KK Union Olimpija,13,179,13,32,0.406,2,15,0.133,11,17,0.647,0.438,9,17,0.529,7,28,35,11,2,1,7,28,37
Savvas Iliadis,Aris TT Bank,14,125,13,31,0.419,4,8,0.5,9,23,0.391,0.484,11,13,0.846,7,9,16,7,8,0,9,13,41
Scoonie Penn,Efes Pilsen,20,632,75,168,0.446,32,84,0.381,43,84,0.512,0.542,36,48,0.75,4,51,55,58,29,0,30,64,218
Semih Erden,Fenerbahçe,15,290,37,74,0.5,0,0,,37,74,0.5,0.5,27,40,0.675,15,49,64,9,10,13,23,47,101
Sergi Vidal,TAU Ceramica,25,483,35,83,0.422,14,41,0.341,21,42,0.5,0.506,35,48,0.729,9,40,49,46,19,0,16,33,119
Sergio Llull,Real Madrid,15,122,10,27,0.37,0,6,0,10,21,0.476,0.37,15,19,0.789,1,5,6,13,3,1,14,14,35
Serkan Erdogan,Efes Pilsen,8,136,14,44,0.318,10,32,0.313,4,12,0.333,0.432,16,18,0.889,4,11,15,10,2,0,6,11,54
Shaun Stonerook,Montepaschi Siena,24,694,53,126,0.421,35,90,0.389,18,36,0.5,0.56,18,30,0.6,17,109,126,46,62,12,32,93,159
Simas Jasaitis,TAU Ceramica,21,307,35,69,0.507,21,42,0.5,14,27,0.519,0.659,5,6,0.833,12,17,29,5,5,0,8,32,96
Simonas Serapinas,Aris TT Bank,11,131,11,28,0.393,6,20,0.3,5,8,0.625,0.5,0,0,,7,13,20,4,2,1,3,14,28
Simone Bagnoli,Lottomatica Roma,4,27,3,13,0.231,1,3,0.333,2,10,0.2,0.269,0,0,,4,8,12,1,1,0,2,8,7
Simone Berti,Montepaschi Siena,2,1,0,0,,0,0,,0,0,,,2,2,1,0,1,1,0,0,0,0,0,2
Slavko Vranes,Partizan,23,292,17,37,0.459,0,0,,17,37,0.459,0.459,9,24,0.375,20,34,54,3,1,24,17,47,43
Spiros Panteliadis,Aris TT Bank,6,15,1,4,0.25,0,2,0,1,2,0.5,0.25,1,2,0.5,1,0,1,3,2,0,2,3,3
Stefano Gentile,Armani Jeans Milano,3,15,4,6,0.667,1,3,0.333,3,3,1,0.75,3,4,0.75,0,1,1,0,1,0,1,5,12
Steffen Hamann,Brose Baskets,14,377,43,102,0.422,11,34,0.324,32,68,0.471,0.475,25,33,0.758,2,25,27,36,15,3,25,46,122
Stevan Stojkov,VidiVici Bologna,3,48,4,7,0.571,2,5,0.4,2,2,1,0.714,0,0,,1,1,2,8,1,0,4,3,10
Strahinja Milosevic,Partizan,16,38,2,7,0.286,0,4,0,2,3,0.667,0.286,0,2,0,3,5,8,1,0,0,1,8,4
Stratos Perperoglou,Panathinaikos,9,89,16,33,0.485,2,8,0.25,14,25,0.56,0.515,1,3,0.333,4,9,13,6,3,1,5,11,35
Tal Burstein,Maccabi Tel Aviv,2,13,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,0,0,1,0,1,0
Tanoka Beard,BC Zalgiris,2,39,4,13,0.308,0,2,0,4,11,0.364,0.308,3,6,0.5,4,4,8,1,3,1,5,3,11
Tarence Kinsey,Fenerbahçe,12,264,37,92,0.402,7,31,0.226,30,61,0.492,0.44,24,33,0.727,9,25,34,9,17,2,13,22,105
Terence Morris,Maccabi Tel Aviv,25,755,126,219,0.575,30,61,0.492,96,158,0.608,0.644,27,37,0.73,53,155,208,39,16,44,41,64,309
Terrel Castle,Aris TT Bank,13,321,25,59,0.424,15,41,0.366,10,18,0.556,0.551,28,42,0.667,5,12,17,19,14,1,30,24,93
Terrell McIntyre,Montepaschi Siena,24,725,111,265,0.419,71,176,0.403,40,89,0.449,0.553,39,42,0.929,14,35,49,118,59,0,58,46,332
Theodoros Papaloukas,CSKA Moscow,23,501,65,130,0.5,8,33,0.242,57,97,0.588,0.531,40,58,0.69,7,56,63,105,27,1,46,49,178
Tiago Splitter,TAU Ceramica,25,563,131,212,0.618,0,3,0,131,209,0.627,0.618,89,138,0.645,40,84,124,28,25,21,41,82,351
Tim Ohlbrecht,Brose Baskets,11,179,13,30,0.433,0,2,0,13,28,0.464,0.433,10,14,0.714,7,21,28,0,3,7,10,28,36
Tomas Masiulis,Prokom Trefl Sopot,13,276,14,34,0.412,3,11,0.273,11,23,0.478,0.456,7,18,0.389,17,30,47,14,11,1,19,25,38
Tomas Ress,Montepaschi Siena,20,182,16,42,0.381,7,17,0.412,9,25,0.36,0.464,6,10,0.6,12,17,29,8,9,6,4,19,45
Tomas Van Den Spiegel,CSKA Moscow,8,79,11,18,0.611,0,0,,11,18,0.611,0.611,9,19,0.474,10,13,23,0,1,1,4,15,31
Tomas Van Den Spiegel,Prokom Trefl Sopot,10,238,34,67,0.507,0,0,,34,67,0.507,0.507,38,48,0.792,29,47,76,6,9,17,19,31,106
Trajan Langdon,CSKA Moscow,25,730,111,217,0.512,55,120,0.458,56,97,0.577,0.638,38,43,0.884,14,69,83,23,29,3,21,56,315
Travis Best,Prokom Trefl Sopot,3,75,13,26,0.5,1,10,0.1,12,16,0.75,0.519,1,1,1,0,7,7,6,3,0,8,12,28
Travis Watson,Armani Jeans Milano,14,358,68,107,0.636,1,1,1,67,106,0.632,0.64,27,61,0.443,53,83,136,17,26,6,30,46,164
Tre Kelley,Cibona Zagreb,13,330,49,97,0.505,17,32,0.531,32,65,0.492,0.593,29,36,0.806,1,16,17,32,12,0,24,37,144
Uros Tripkovic,Partizan,23,432,57,157,0.363,32,102,0.314,25,55,0.455,0.465,18,23,0.783,10,32,42,22,5,0,28,77,164
Vassilis Spanoulis,Panathinaikos,20,556,76,171,0.444,22,62,0.355,54,109,0.495,0.509,51,68,0.75,3,50,53,54,25,0,59,46,225
Vedran Morovic,Cibona Zagreb,1,7,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
Vedran Princ,Cibona Zagreb,9,65,3,7,0.429,1,4,0.25,2,3,0.667,0.5,1,2,0.5,1,3,4,6,2,0,7,8,8
Vedran Vukusic,Cibona Zagreb,10,164,23,34,0.676,3,7,0.429,20,27,0.741,0.721,10,11,0.909,4,15,19,2,5,0,9,26,59
Venson Hamilton,Real Madrid,3,27,2,5,0.4,0,0,,2,5,0.4,0.4,4,4,1,1,3,4,2,0,2,2,5,8
Viktor Khryapa,CSKA Moscow,9,98,11,30,0.367,6,16,0.375,5,14,0.357,0.467,5,10,0.5,8,12,20,4,4,2,11,13,33
Vilmantas Dilys,BC Zalgiris,2,4,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,0,0,0,0,0,0
Vladimir Boisa,Aris TT Bank,10,160,12,32,0.375,7,14,0.5,5,18,0.278,0.484,3,7,0.429,10,12,22,7,1,0,3,27,34
Vlado Ilievski,Montepaschi Siena,24,468,60,147,0.408,21,61,0.344,39,86,0.453,0.48,36,45,0.8,13,23,36,41,30,1,21,28,177
Vonteego Cummings,Maccabi Tel Aviv,24,434,49,128,0.383,13,50,0.26,36,78,0.462,0.434,19,24,0.792,1,23,24,59,18,2,22,60,130
Will Bynum,Maccabi Tel Aviv,24,526,87,182,0.478,25,70,0.357,62,112,0.554,0.547,55,71,0.775,7,39,46,72,28,2,54,56,254
Will Conroy,VidiVici Bologna,5,142,14,39,0.359,4,15,0.267,10,24,0.417,0.41,7,9,0.778,3,4,7,16,4,0,17,11,39
Will McDonald,TAU Ceramica,24,427,81,145,0.559,0,0,,81,145,0.559,0.559,52,82,0.634,32,78,110,14,11,15,33,70,214
Will Solomon,Fenerbahçe,21,651,122,262,0.466,51,135,0.378,71,127,0.559,0.563,81,99,0.818,13,53,66,82,35,3,65,54,376
William Soliman,Chorale Roanne,14,183,23,41,0.561,1,3,0.333,22,38,0.579,0.573,12,22,0.545,18,12,30,3,8,11,15,26,59
Yannick Bokolo,Le Mans Sarthe Basket,14,307,31,71,0.437,3,21,0.143,28,50,0.56,0.458,8,19,0.421,7,11,18,40,19,1,19,37,73
Ioannis Bourousis,Olympiacos,21,407,43,86,0.5,16,37,0.432,27,49,0.551,0.593,20,26,0.769,27,83,110,11,10,26,23,45,122
Yotam Halperin,Maccabi Tel Aviv,25,703,88,164,0.537,32,72,0.444,56,92,0.609,0.634,48,55,0.873,9,44,53,99,26,3,42,35,256
Zakhar Pashutin,CSKA Moscow,7,62,6,14,0.429,1,5,0.2,5,9,0.556,0.464,0,1,0,3,7,10,4,5,1,5,9,13
Zoran Planinic,TAU Ceramica,25,618,101,196,0.515,21,56,0.375,80,140,0.571,0.569,43,65,0.662,14,55,69,77,23,5,47,61,266
