Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Matthew Strazel,LDLC ASVEL,16,223,21,53,0.396,12,29,0.414,9,24,0.375,0.509,10,13,0.769,2,9,11,25,3,0,19,27,64
Maurice Ndour,Valencia Basket,26,391,65,111,0.586,4,10,0.4,61,101,0.604,0.604,29,36,0.806,20,42,62,11,23,9,17,61,163
Maxim Barashkov,BC Khimki,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Melih Mahmutoglu,Fenerbahçe,21,362,50,108,0.463,33,65,0.508,17,43,0.395,0.616,4,5,0.8,5,12,17,10,6,0,4,39,137
Michael Eric,Kirolbet Baskonia,28,419,69,125,0.552,0,0,,69,125,0.552,0.552,21,46,0.457,34,42,76,9,21,17,35,71,159
Michael Ojo,Crvena zvezda mts,22,252,28,45,0.622,0,0,,28,45,0.622,0.622,35,46,0.761,20,46,66,6,17,4,28,49,91
Michael Roll,AX Armani Exchange Olimpia,28,613,79,173,0.457,39,89,0.438,40,84,0.476,0.569,13,15,0.867,8,63,71,45,15,1,27,48,210
Miguel Gonzalez,Kirolbet Baskonia,6,30,2,4,0.5,1,3,0.333,1,1,1,0.625,0,0,,1,2,3,1,0,0,0,0,5
Mike James,CSKA Moscow,28,802,183,416,0.44,79,188,0.42,104,228,0.456,0.535,145,174,0.833,13,80,93,120,19,3,83,46,590
Mike Tobey,Valencia Basket,21,320,66,128,0.516,12,39,0.308,54,89,0.607,0.563,27,38,0.711,34,56,90,13,10,10,17,46,171
Mindaugas Kuzminskas,Olympiacos,6,77,13,30,0.433,3,11,0.273,10,19,0.526,0.483,6,10,0.6,5,8,13,1,2,0,3,8,35
Mouhammad Faye,Crvena zvezda mts,12,219,15,46,0.326,9,27,0.333,6,19,0.316,0.424,15,18,0.833,12,33,45,7,4,7,9,21,54
Nando De Colo,Fenerbahçe,24,689,128,253,0.506,40,100,0.4,88,153,0.575,0.585,86,90,0.956,20,52,72,71,15,1,69,46,382
Nate Wolters,Maccabi Tel Aviv,15,290,47,101,0.465,10,33,0.303,37,68,0.544,0.515,9,18,0.5,2,25,27,40,6,0,13,22,113
Nemanja Nedovic,AX Armani Exchange Olimpia,17,281,41,110,0.373,24,70,0.343,17,40,0.425,0.482,29,35,0.829,0,21,21,29,5,1,20,30,135
Nemanja Nenadic,Crvena zvezda mts,1,3,0,1,0,0,0,,0,1,0,0,1,2,0.5,0,0,0,0,0,0,1,1,1
Nick Calathes,Panathinaikos OPAP,28,901,142,338,0.42,32,114,0.281,110,224,0.491,0.467,57,96,0.594,12,126,138,254,31,3,92,78,373
Nicolas Laprovittola,Real Madrid,23,311,38,91,0.418,13,46,0.283,25,45,0.556,0.489,26,30,0.867,6,26,32,68,8,0,40,42,115
Niels Giffey,Alba Berlin,28,528,87,179,0.486,32,67,0.478,55,112,0.491,0.575,40,47,0.851,21,42,63,35,23,8,29,69,246
Nigel Hayes,Žalgiris,28,624,61,151,0.404,29,78,0.372,32,73,0.438,0.5,25,33,0.758,31,68,99,27,10,6,15,54,176
Nihad Dedovic,Bayern Munich,14,321,45,113,0.398,12,48,0.25,33,65,0.508,0.451,17,19,0.895,10,23,33,31,14,0,22,25,119
Nik Stauskas,Kirolbet Baskonia,22,452,67,161,0.416,38,90,0.422,29,71,0.408,0.534,25,32,0.781,9,38,47,35,12,4,28,39,197
Nikita Kurbanov,CSKA Moscow,28,568,51,110,0.464,28,63,0.444,23,47,0.489,0.591,19,24,0.792,30,68,98,42,18,9,23,58,149
Nikola Jovanovic,Crvena zvezda mts,6,42,3,8,0.375,0,0,,3,8,0.375,0.375,6,10,0.6,5,6,11,1,0,0,3,11,12
Nikola Kalinic,Fenerbahçe,26,596,58,136,0.426,16,51,0.314,42,85,0.494,0.485,40,46,0.87,13,51,64,43,22,3,44,71,172
Nikola Milutinov,Olympiacos,24,592,84,128,0.656,0,0,,84,128,0.656,0.656,78,102,0.765,86,111,197,29,11,14,24,35,246
Nikola Mirotic,FC Barcelona,28,779,173,358,0.483,54,163,0.331,119,195,0.61,0.559,133,153,0.869,48,146,194,45,33,9,53,50,533
Nikos Pappas,Panathinaikos OPAP,10,120,16,40,0.4,6,16,0.375,10,24,0.417,0.475,6,8,0.75,2,11,13,9,4,0,7,12,44
Octavius Ellis,Olympiacos,7,150,23,30,0.767,0,0,,23,30,0.767,0.767,11,14,0.786,11,30,41,4,7,5,8,25,57
Ognjen Dobric,Crvena zvezda mts,22,322,42,90,0.467,15,42,0.357,27,48,0.563,0.55,13,19,0.684,13,25,38,19,17,2,10,26,112
Ognjen Kuzmic,Crvena zvezda mts,19,246,31,50,0.62,0,0,,31,50,0.62,0.62,13,16,0.813,29,38,67,11,4,4,13,34,75
Omer Can Ilyasoglu,Anadolu Efes,1,3,0,1,0,0,1,0,0,0,,0,0,0,,0,1,1,0,0,0,1,0,0
Omri Casspi,Maccabi Tel Aviv,6,127,28,44,0.636,2,8,0.25,26,36,0.722,0.659,14,25,0.56,4,28,32,19,8,1,9,10,72
Othello Hunter,Maccabi Tel Aviv,27,629,118,203,0.581,0,4,0,118,199,0.593,0.581,42,59,0.712,77,98,175,36,14,10,26,57,278
Patricio Garino,Kirolbet Baskonia,10,190,16,50,0.32,8,25,0.32,8,25,0.32,0.4,27,29,0.931,5,30,35,6,5,1,8,28,67
Pau Ribas,FC Barcelona,12,112,6,23,0.261,3,16,0.188,3,7,0.429,0.326,4,7,0.571,5,9,14,18,3,0,8,6,19
Paul Stephan Biligha,AX Armani Exchange Olimpia,13,174,14,38,0.368,0,4,0,14,34,0.412,0.368,10,11,0.909,14,16,30,5,3,11,8,25,38
Paul Zipser,Bayern Munich,28,619,78,177,0.441,25,62,0.403,53,115,0.461,0.511,56,70,0.8,29,67,96,33,14,12,34,77,237
Paulius Jankunas,Žalgiris,27,369,28,73,0.384,3,21,0.143,25,52,0.481,0.404,22,29,0.759,17,66,83,21,10,3,14,46,81
Petteri Koponen,Bayern Munich,24,411,54,120,0.45,41,82,0.5,13,38,0.342,0.621,13,17,0.765,2,26,28,36,6,0,24,46,162
Peyton Siva,Alba Berlin,17,360,42,126,0.333,20,73,0.274,22,53,0.415,0.413,54,63,0.857,4,21,25,88,16,0,39,42,158
Pierre Oriola,FC Barcelona,28,409,39,65,0.6,14,28,0.5,25,37,0.676,0.708,15,27,0.556,19,40,59,18,9,3,14,39,107
Pierria Henry,Kirolbet Baskonia,25,616,68,165,0.412,18,61,0.295,50,104,0.481,0.467,43,59,0.729,27,63,90,85,40,0,57,49,197
Quincy Acy,Maccabi Tel Aviv,27,526,48,120,0.4,18,69,0.261,30,51,0.588,0.475,16,20,0.8,25,69,94,19,16,22,33,58,130
Riccardo Moraschini,AX Armani Exchange Olimpia,15,257,25,58,0.431,9,31,0.29,16,27,0.593,0.509,20,24,0.833,1,38,39,16,10,1,14,22,79
Rihards Lomazs,LDLC ASVEL,27,356,41,103,0.398,22,57,0.386,19,46,0.413,0.505,28,33,0.848,6,16,22,22,9,0,16,54,132
Rion Brown,Panathinaikos OPAP,8,17,1,1,1,1,1,1,0,0,,1.5,0,2,0,0,2,2,0,0,0,0,5,3
Rodrigue Beaubois,Anadolu Efes,26,552,91,200,0.455,43,108,0.398,48,92,0.522,0.563,23,28,0.821,3,39,42,43,24,7,27,48,248
Rokas Giedraitis,Alba Berlin,25,674,114,243,0.469,51,128,0.398,63,115,0.548,0.574,65,77,0.844,29,70,99,36,35,2,28,47,344
Rokas Jokubaitis,Žalgiris,10,64,8,18,0.444,3,6,0.5,5,12,0.417,0.528,3,4,0.75,2,3,5,13,3,0,10,9,22
Rolands Smits,FC Barcelona,16,159,19,43,0.442,9,19,0.474,10,24,0.417,0.547,3,4,0.75,14,15,29,5,1,1,7,22,50
Ron Baker,CSKA Moscow,27,299,22,62,0.355,13,35,0.371,9,27,0.333,0.46,12,15,0.8,5,20,25,23,17,2,23,27,69
Rudy Fernandez,Real Madrid,25,499,62,158,0.392,52,125,0.416,10,33,0.303,0.557,27,35,0.771,8,43,51,51,24,3,16,28,203
Salah Mejri,Real Madrid,6,30,2,4,0.5,0,1,0,2,3,0.667,0.5,2,2,1,2,5,7,1,0,1,0,6,6
Sam Van Rossom,Valencia Basket,14,290,33,80,0.413,16,46,0.348,17,34,0.5,0.513,15,16,0.938,6,23,29,64,7,0,19,19,97
Sandy Cohen,Maccabi Tel Aviv,11,49,5,12,0.417,0,3,0,5,9,0.556,0.417,3,4,0.75,0,5,5,3,0,1,2,9,13
Sasha Grant,Bayern Munich,4,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,1,0,0,0
Scottie Wilbekin,Maccabi Tel Aviv,26,677,131,302,0.434,89,206,0.432,42,96,0.438,0.581,65,80,0.813,4,47,51,88,32,1,58,40,416
Semaj Christon,Kirolbet Baskonia,7,177,25,56,0.446,6,21,0.286,19,35,0.543,0.5,8,11,0.727,2,6,8,26,2,0,8,17,64
Semen Antonov,CSKA Moscow,21,166,15,38,0.395,1,13,0.077,14,25,0.56,0.408,11,14,0.786,15,13,28,1,4,5,8,18,42
Sergei Monia,BC Khimki,17,192,11,29,0.379,10,23,0.435,1,6,0.167,0.552,0,0,,8,24,32,9,5,3,8,30,32
Sergey Balashov,Zenit Saint Petersburg,3,11,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,1,1,2,0,0,0,0,3,4
Sergey Karasev,BC Khimki,22,271,29,67,0.433,16,40,0.4,13,27,0.481,0.552,9,9,1,13,19,32,17,8,2,12,41,83
Sergi Garcia,Kirolbet Baskonia,15,105,5,18,0.278,3,11,0.273,2,7,0.286,0.361,0,0,,3,8,11,8,3,0,10,11,13
Sergio Llull,Real Madrid,16,297,37,129,0.287,21,73,0.288,16,56,0.286,0.368,25,28,0.893,3,16,19,56,9,1,27,32,120
Sergio Rodriguez,AX Armani Exchange Olimpia,28,718,129,308,0.419,58,155,0.374,71,153,0.464,0.513,49,51,0.961,9,54,63,151,25,4,55,64,365
Sertac Sanli,Anadolu Efes,21,245,59,91,0.648,2,7,0.286,57,84,0.679,0.659,26,33,0.788,18,28,46,7,4,9,17,45,146
Shane Larkin,Anadolu Efes,25,749,168,317,0.53,88,173,0.509,80,144,0.556,0.669,131,145,0.903,12,66,78,102,33,1,54,33,555
Shaquielle McKissic,Olympiacos,3,78,18,34,0.529,3,11,0.273,15,23,0.652,0.574,2,5,0.4,0,6,6,5,3,2,7,8,41
Shavon Shields,Kirolbet Baskonia,26,659,94,210,0.448,28,81,0.346,66,129,0.512,0.514,30,35,0.857,20,68,88,25,10,5,25,40,246
Shelvin Mack,AX Armani Exchange Olimpia,11,190,22,60,0.367,4,12,0.333,18,48,0.375,0.4,6,8,0.75,4,16,20,20,5,0,18,17,54
Stefan Jovic,BC Khimki,23,534,64,111,0.577,25,47,0.532,39,64,0.609,0.689,21,34,0.618,9,35,44,96,30,3,38,61,174
Stratos Perperoglou,Crvena zvezda mts,13,215,35,92,0.38,15,42,0.357,20,50,0.4,0.462,16,22,0.727,3,31,34,7,7,0,16,20,101
Tarik Biberovic,Fenerbahçe,6,64,7,25,0.28,0,7,0,7,18,0.389,0.28,0,0,,5,5,10,6,0,1,3,6,14
Tarik Black,Maccabi Tel Aviv,11,216,34,55,0.618,0,0,,34,55,0.618,0.618,32,46,0.696,20,33,53,11,9,8,23,36,100
Taylor Rochestie,Olympiacos,21,301,33,79,0.418,14,34,0.412,19,45,0.422,0.506,17,20,0.85,5,16,21,76,6,0,33,42,97
Theo Maledon,LDLC ASVEL,22,389,57,125,0.456,18,49,0.367,39,76,0.513,0.528,31,45,0.689,4,35,39,69,7,2,41,64,163
Thomas Heurtel,FC Barcelona,3,40,5,13,0.385,4,10,0.4,1,3,0.333,0.538,2,2,1,2,5,7,14,1,0,2,7,16
Thomas Robinson,BC Khimki,4,43,8,13,0.615,0,0,,8,13,0.615,0.615,1,3,0.333,4,9,13,2,1,1,6,10,17
Thomas Walkup,Žalgiris,28,721,103,208,0.495,28,60,0.467,75,148,0.507,0.563,36,42,0.857,26,75,101,154,28,3,75,76,270
Tibor Pleiss,Anadolu Efes,28,525,119,194,0.613,4,16,0.25,115,178,0.646,0.624,25,27,0.926,46,73,119,11,14,14,26,40,267
Tim Abromaitis,Zenit Saint Petersburg,27,491,71,146,0.486,31,76,0.408,40,70,0.571,0.592,29,37,0.784,26,75,101,26,13,8,12,51,202
Tim Schneider,Alba Berlin,16,190,20,51,0.392,14,38,0.368,6,13,0.462,0.529,6,8,0.75,7,13,20,5,5,2,8,25,60
T.J. Bray,Bayern Munich,10,204,22,55,0.4,12,32,0.375,10,23,0.435,0.509,8,9,0.889,3,14,17,27,9,0,16,22,64
Tolga Gecim,Anadolu Efes,9,37,1,16,0.063,1,10,0.1,0,6,0,0.094,0,0,,3,2,5,6,0,0,2,2,3
Tonye Jekiri,LDLC ASVEL,27,645,92,179,0.514,0,3,0,92,176,0.523,0.514,51,77,0.662,72,130,202,35,21,8,29,67,235
Tornike Shengelia,Kirolbet Baskonia,28,852,170,319,0.533,34,87,0.391,136,232,0.586,0.586,70,91,0.769,49,107,156,81,28,13,79,68,444
Trey Thompkins,Real Madrid,20,398,80,149,0.537,32,66,0.485,48,83,0.578,0.644,25,28,0.893,14,64,78,13,9,3,19,31,217
Tyler Cavanaugh,Alba Berlin,19,278,37,100,0.37,15,42,0.357,22,58,0.379,0.445,32,33,0.97,17,45,62,18,10,4,9,48,121
Tyler Dorsey,Maccabi Tel Aviv,28,528,93,240,0.388,52,132,0.394,41,108,0.38,0.496,43,63,0.683,14,54,68,41,29,4,43,60,281
Tyrese Rice,Panathinaikos OPAP,28,488,84,206,0.408,41,108,0.38,43,98,0.439,0.507,70,75,0.933,7,25,32,78,11,1,51,49,279
Usman Garuba,Real Madrid,14,167,25,37,0.676,2,6,0.333,23,31,0.742,0.703,9,18,0.5,15,25,40,6,12,4,7,20,61
Vanja Marinkovic,Valencia Basket,27,402,59,135,0.437,23,70,0.329,36,65,0.554,0.522,30,36,0.833,6,22,28,11,11,0,26,34,171
Vasilije Micic,Anadolu Efes,24,734,121,258,0.469,52,130,0.4,69,128,0.539,0.57,53,55,0.964,10,50,60,139,30,1,75,61,347
Vassilis Charalampopoulos,Olympiacos,2,13,1,3,0.333,1,3,0.333,0,0,,0.5,0,0,,1,1,2,1,2,1,0,0,3
Vassilis Spanoulis,Olympiacos,22,542,84,205,0.41,34,119,0.286,50,86,0.581,0.493,46,57,0.807,0,26,26,102,8,0,58,33,248
Vyacheslav Zaytsev,BC Khimki,19,231,22,40,0.55,1,6,0.167,21,34,0.618,0.563,8,14,0.571,7,33,40,21,10,9,12,39,53
Victor Claver,FC Barcelona,17,360,35,69,0.507,15,33,0.455,20,36,0.556,0.616,12,12,1,15,36,51,27,13,4,7,32,97
Vladimir Lucic,Bayern Munich,26,722,104,190,0.547,26,61,0.426,78,129,0.605,0.616,61,72,0.847,21,78,99,38,25,6,36,43,295
Vladimir Micov,AX Armani Exchange Olimpia,26,717,113,243,0.465,43,105,0.41,70,138,0.507,0.553,45,56,0.804,16,69,85,57,17,3,34,56,314
Vladimir Stimac,Crvena zvezda mts,13,298,56,97,0.577,3,8,0.375,53,89,0.596,0.593,29,44,0.659,37,44,81,14,7,6,19,28,144
Vladimir Stimac,Fenerbahçe,8,80,14,20,0.7,0,0,,14,20,0.7,0.7,9,13,0.692,6,14,20,3,0,0,8,12,37
Vladislav Trushkin,Zenit Saint Petersburg,24,266,30,86,0.349,22,67,0.328,8,19,0.421,0.477,0,0,,14,16,30,8,2,1,5,24,82
Wade Baldwin,Olympiacos,24,403,46,109,0.422,8,30,0.267,38,79,0.481,0.459,31,49,0.633,8,35,43,44,12,1,36,54,131
Walter Tavares,Real Madrid,28,642,85,125,0.68,0,1,0,85,124,0.685,0.68,32,49,0.653,62,137,199,22,17,61,29,61,202
Wesley Johnson,Panathinaikos OPAP,28,440,32,92,0.348,15,57,0.263,17,35,0.486,0.429,14,21,0.667,13,55,68,16,17,14,11,51,93
Will Cherry,Olympiacos,13,273,25,58,0.431,8,22,0.364,17,36,0.472,0.5,12,18,0.667,6,20,26,22,11,1,13,34,70
Will Clyburn,CSKA Moscow,4,77,19,38,0.5,4,11,0.364,15,27,0.556,0.553,8,11,0.727,8,13,21,3,3,0,8,4,50
Will Thomas,Zenit Saint Petersburg,27,754,104,205,0.507,26,76,0.342,78,129,0.605,0.571,44,58,0.759,32,73,105,38,26,4,13,29,278
Willie Reed,Olympiacos,11,121,28,43,0.651,0,1,0,28,42,0.667,0.651,15,25,0.6,12,19,31,3,1,3,8,12,71
Yigitcan Saybir,Anadolu Efes,1,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0
Youssoupha Fall,Kirolbet Baskonia,28,380,67,109,0.615,0,0,,67,109,0.615,0.615,28,62,0.452,63,72,135,3,6,18,36,71,162
Yovel Zoosman,Maccabi Tel Aviv,23,407,46,105,0.438,11,39,0.282,35,66,0.53,0.49,21,25,0.84,14,48,62,39,24,2,26,50,124
Zach LeDay,Žalgiris,28,626,112,222,0.505,13,30,0.433,99,192,0.516,0.534,92,109,0.844,48,83,131,27,13,19,47,59,329
Zan Sisko,Bayern Munich,7,108,14,23,0.609,5,10,0.5,9,13,0.692,0.717,4,4,1,3,4,7,17,10,0,14,14,37
Zoran Dragic,Kirolbet Baskonia,5,87,11,30,0.367,5,14,0.357,6,16,0.375,0.45,12,17,0.706,1,9,10,2,3,0,5,9,39
